term,value
m1,-0.076742634
m2,-0.08395599
m3,0.12611113
m4,-0.048011713
m5,-0.09009747
m6,-0.3372313
m7,-0.0445409
m8,-0.033198275
m9,-0.091070384
m10,0.104212314
m11,0.021278342
m12,0.031909812
m13,-0.070977405
m14,0.15356511
m15,0.053436197
m16,0.024225075
m17,-0.35412818
m18,-0.09845082
m19,-0.032371
m20,-0.11088885
m21,0.036038563
m22,-0.22849087
m23,0.070759356
m24,-0.06364995
m25,-0.014851317
m26,-0.040161192
m27,-0.013968289
m1.2,0.100132346
m2.3,-0.35953695
m3.4,-0.14357254
m4.5,0.03641674
m5.6,0.31310463
m6.7,-0.40411562
m7.8,0.038404226
m8.9,0.21094288
m9.10,-0.013569981
m10.11,-0.12803704
m11.12,-0.030330963
m12.13,-0.038699478
m13.14,-0.14548141
m14.15,0.32505614
m15.16,-0.007059723
m16.17,0.0069631264
m17.18,-0.3266043
m18.19,0.32458335
m19.20,0.11139995
m20.21,-0.5006819
m21.22,-0.12867582
m22.23,0.11437849
m23.24,-0.08095248
m24.25,0.21271518
m25.26,-0.04157161
m26.27,-0.4645964
m1.2.3,0.14600307
m2.3.4,0.47344503
m3.4.5,0.19235606
m4.5.6,-0.24100661
m5.6.7,1.2428924
m6.7.8,0.9288347
m7.8.9,-0.79524696
m8.9.10,-0.34166107
m9.10.11,-0.7704592
m10.11.12,0.1145996
m11.12.13,-0.6310266
m12.13.14,-0.8663218
m13.14.15,-0.6022072
m14.15.16,-1.0959976
m15.16.17,-0.8698306
m16.17.18,0.14692502
m17.18.19,0.087600976
m18.19.20,-0.2107899
m19.20.21,0.7709907
m20.21.22,0.32735807
m21.22.23,-0.9662902
m22.23.24,-0.61793494
m23.24.25,0.12854248
m24.25.26,-0.23584178
m25.26.27,0.16944757
m1.2.3.4,0.47196814
m2.3.4.5,-0.3658787
m3.4.5.6,0.82632613
m4.5.6.7,-1.0009447
m5.6.7.8,-1.4808912
m6.7.8.9,0.55865395
m7.8.9.10,0.03204833
m8.9.10.11,0.540021
m9.10.11.12,0.7491458
m10.11.12.13,0.62940955
m11.12.13.14,0.33107305
m12.13.14.15,1.261627
m13.14.15.16,0.7517617
m14.15.16.17,0.5317335
m15.16.17.18,0.6506887
m16.17.18.19,1.6677605
m17.18.19.20,0.46968314
m18.19.20.21,-0.33717757
m19.20.21.22,-0.33229482
m20.21.22.23,1.0145875
m21.22.23.24,3.0975008
m22.23.24.25,-0.21509276
m23.24.25.26,-0.48217908
m24.25.26.27,0.22137448
m1.2.3.4.5,-0.36752883
m2.3.4.5.6,-0.15091774
m3.4.5.6.7,0.85607874
m4.5.6.7.8,1.3164445
m5.6.7.8.9,0.023231216
m6.7.8.9.10,0.32759145
m7.8.9.10.11,0.46343222
m8.9.10.11.12,-0.4874358
m9.10.11.12.13,0.017873261
m10.11.12.13.14,-0.5882685
m11.12.13.14.15,-0.051671475
m12.13.14.15.16,0.16692
m13.14.15.16.17,0.1375436
m14.15.16.17.18,0.9223579
m15.16.17.18.19,-0.99817586
m16.17.18.19.20,-0.9009244
m17.18.19.20.21,-0.33609283
m18.19.20.21.22,-0.035861082
m19.20.21.22.23,-0.40929985
m20.21.22.23.24,-0.60860896
m21.22.23.24.25,-1.1286654
m22.23.24.25.26,0.20833825
m23.24.25.26.27,0.18696997
