term,value
m1,-0.013995346
m2,-0.14778844
m3,-0.10798556
m4,-0.24239282
m5,0.023233779
m6,-0.057191398
m7,-0.09059007
m8,-0.05149238
m9,-0.033537995
m10,-0.047949247
m11,0.035079643
m12,-0.07052171
m13,0.012349259
m14,-0.12997952
m15,-0.16412252
m16,-0.02421433
m17,0.014900826
m18,-0.118943095
m19,0.011697942
m20,0.028426982
m21,0.06330862
m22,-0.16361934
m23,-0.47379518
m24,-0.06168879
m25,-0.044059254
m26,0.10074715
m27,-0.05823899
m28,0.0012122616
m29,-0.019468803
m30,-0.04143303
m31,-0.008320924
m32,-0.16037153
m33,-0.061531577
m1.2,0.080200255
m2.3,-0.0026227478
m3.4,0.019721836
m4.5,0.018010644
m5.6,0.022832535
m6.7,0.07605438
m7.8,0.069304004
m8.9,-0.044795297
m9.10,-0.024176158
m10.11,-0.009771344
m11.12,0.15859619
m12.13,0.060348768
m13.14,-0.08778017
m14.15,0.13692725
m15.16,-0.12595043
m16.17,-0.053375065
m17.18,0.017792357
m18.19,-0.013486803
m19.20,-0.0028525386
m20.21,-0.022541597
m21.22,0.12902945
m22.23,0.22133282
m23.24,0.10931551
m24.25,0.058004975
m25.26,-0.13773894
m26.27,0.029808197
m27.28,-0.011607719
m28.29,-0.00995636
m29.30,0.0012612911
m30.31,-0.008720025
m31.32,0.03577865
m32.33,0.01758286
m1.2.3,0.004105024
m2.3.4,0.16074073
m3.4.5,0.096765235
m4.5.6,0.022111647
m5.6.7,0.0049612448
m6.7.8,0.03571049
m7.8.9,-0.024680689
m8.9.10,0.15724367
m9.10.11,0.047466453
m10.11.12,-0.07878557
m11.12.13,-0.17677018
m12.13.14,0.051662758
m13.14.15,0.08430301
m14.15.16,0.032922648
m15.16.17,-0.03237207
m16.17.18,0.06758006
m17.18.19,-0.01575775
m18.19.20,0.051464975
m19.20.21,0.017911842
m20.21.22,-0.022060998
m21.22.23,-0.16715571
m22.23.24,0.060144283
m23.24.25,0.072723135
m24.25.26,-0.01263703
m25.26.27,0.007243702
m26.27.28,-0.096589535
m27.28.29,0.01851701
m28.29.30,-0.005239468
m29.30.31,0.06117379
m30.31.32,0.05239509
m31.32.33,0.023529975
m1.2.3.4,-7.5392425e-05
m2.3.4.5,-0.08448318
m3.4.5.6,-0.101302385
m4.5.6.7,0.018466694
m5.6.7.8,-0.106395215
m6.7.8.9,-0.046827745
m7.8.9.10,-0.1005571
m8.9.10.11,-0.0070905276
m9.10.11.12,0.06281885
m10.11.12.13,0.18533766
m11.12.13.14,0.08101381
m12.13.14.15,-0.01745057
m13.14.15.16,0.10687967
m14.15.16.17,-0.044741757
m15.16.17.18,0.12509657
m16.17.18.19,0.064629555
m17.18.19.20,-0.13211487
m18.19.20.21,-0.13857032
m19.20.21.22,0.022741731
m20.21.22.23,0.105997086
m21.22.23.24,0.010122493
m22.23.24.25,-0.06666206
m23.24.25.26,0.08381048
m24.25.26.27,-0.08062971
m25.26.27.28,0.20895344
m26.27.28.29,-0.0014388673
m27.28.29.30,0.0137531925
m28.29.30.31,-0.08581446
m29.30.31.32,-0.10957258
m30.31.32.33,-0.021306735
m1.2.3.4.5,-0.060565203
m2.3.4.5.6,0.056521956
m3.4.5.6.7,0.0022279397
m4.5.6.7.8,0.1422386
m5.6.7.8.9,-0.035013415
m6.7.8.9.10,0.07031935
m7.8.9.10.11,-0.0022508223
m8.9.10.11.12,-0.18206593
m9.10.11.12.13,-0.09685842
m10.11.12.13.14,-0.119377434
m11.12.13.14.15,-0.01870193
m12.13.14.15.16,-0.1733894
m13.14.15.16.17,-0.008631216
m14.15.16.17.18,0.04021986
m15.16.17.18.19,-0.098441936
m16.17.18.19.20,-0.039544478
m17.18.19.20.21,0.12935708
m18.19.20.21.22,0.050311264
m19.20.21.22.23,0.037424564
m20.21.22.23.24,-0.03868267
m21.22.23.24.25,-0.04350617
m22.23.24.25.26,-0.072590105
m23.24.25.26.27,0.035324413
m24.25.26.27.28,-0.050632328
m25.26.27.28.29,-0.10487974
m26.27.28.29.30,0.1548448
m27.28.29.30.31,0.019507304
m28.29.30.31.32,0.09452232
m29.30.31.32.33,0.08771448
m1.2.3.4.5.6,0.04765685
m2.3.4.5.6.7,-0.03660819
m3.4.5.6.7.8,-0.10587135
m4.5.6.7.8.9,0.10312516
m5.6.7.8.9.10,0.052840836
m6.7.8.9.10.11,-0.06146985
m7.8.9.10.11.12,0.17312588
m8.9.10.11.12.13,0.21975574
m9.10.11.12.13.14,-0.010338932
m10.11.12.13.14.15,0.0014879778
m11.12.13.14.15.16,-0.010813102
m12.13.14.15.16.17,0.1633908
m13.14.15.16.17.18,-0.09955856
m14.15.16.17.18.19,0.15090129
m15.16.17.18.19.20,0.23345749
m16.17.18.19.20.21,0.16794977
m17.18.19.20.21.22,-0.04340733
m18.19.20.21.22.23,0.21555983
m19.20.21.22.23.24,-0.104523785
m20.21.22.23.24.25,-0.0013098121
m21.22.23.24.25.26,0.09365943
m22.23.24.25.26.27,0.11974019
m23.24.25.26.27.28,0.07874973
m24.25.26.27.28.29,0.121580295
m25.26.27.28.29.30,0.04620625
m26.27.28.29.30.31,-0.28600645
m27.28.29.30.31.32,0.08321999
m28.29.30.31.32.33,-0.013543859
m1.2.3.4.5.6.7,0.012716308
m2.3.4.5.6.7.8,0.0057885703
m3.4.5.6.7.8.9,0.114567235
m4.5.6.7.8.9.10,-0.26418424
m5.6.7.8.9.10.11,0.0024960581
m6.7.8.9.10.11.12,0.0923675
m7.8.9.10.11.12.13,-0.10853745
m8.9.10.11.12.13.14,-0.17108156
m9.10.11.12.13.14.15,0.13627253
m10.11.12.13.14.15.16,-0.02864872
m11.12.13.14.15.16.17,-0.046083074
m12.13.14.15.16.17.18,0.17930329
m13.14.15.16.17.18.19,-0.080840185
m14.15.16.17.18.19.20,-0.1570894
m15.16.17.18.19.20.21,-0.1820216
m16.17.18.19.20.21.22,-0.17887524
m17.18.19.20.21.22.23,-0.1381388
m18.19.20.21.22.23.24,-0.12952496
m19.20.21.22.23.24.25,0.11995424
m20.21.22.23.24.25.26,-0.09274941
m21.22.23.24.25.26.27,0.011642024
m22.23.24.25.26.27.28,-0.09372741
m23.24.25.26.27.28.29,-0.12263004
m24.25.26.27.28.29.30,-0.20861839
m25.26.27.28.29.30.31,0.23641181
m26.27.28.29.30.31.32,-0.0917426
m27.28.29.30.31.32.33,-0.09964739
m1.2.3.4.5.6.7.8,0.020634037
m2.3.4.5.6.7.8.9,-0.038792416
m3.4.5.6.7.8.9.10,0.18212563
m4.5.6.7.8.9.10.11,0.1029828
m5.6.7.8.9.10.11.12,0.13350423
m6.7.8.9.10.11.12.13,-0.1201307
m7.8.9.10.11.12.13.14,0.13223511
m8.9.10.11.12.13.14.15,-0.023313398
m9.10.11.12.13.14.15.16,0.102270536
m10.11.12.13.14.15.16.17,0.10477159
m11.12.13.14.15.16.17.18,-0.32406634
m12.13.14.15.16.17.18.19,-0.24820048
m13.14.15.16.17.18.19.20,0.27536252
m14.15.16.17.18.19.20.21,-0.038946003
m15.16.17.18.19.20.21.22,0.058905628
m16.17.18.19.20.21.22.23,0.03839058
m17.18.19.20.21.22.23.24,0.08593179
m18.19.20.21.22.23.24.25,-0.021267278
m19.20.21.22.23.24.25.26,-0.05969219
m20.21.22.23.24.25.26.27,-0.06963979
m21.22.23.24.25.26.27.28,-0.042843375
m22.23.24.25.26.27.28.29,0.14087412
m23.24.25.26.27.28.29.30,0.051477127
m24.25.26.27.28.29.30.31,-0.18632087
m25.26.27.28.29.30.31.32,0.064558305
m26.27.28.29.30.31.32.33,0.24949853
m1.2.3.4.5.6.7.8.9,-0.06249447
m2.3.4.5.6.7.8.9.10,0.025929889
m3.4.5.6.7.8.9.10.11,-0.2091616
m4.5.6.7.8.9.10.11.12,-0.27712774
m5.6.7.8.9.10.11.12.13,-0.16245013
m6.7.8.9.10.11.12.13.14,0.066567115
m7.8.9.10.11.12.13.14.15,-0.12484426
m8.9.10.11.12.13.14.15.16,0.11355071
m9.10.11.12.13.14.15.16.17,-0.124192126
m10.11.12.13.14.15.16.17.18,-0.033561774
m11.12.13.14.15.16.17.18.19,0.4321916
m12.13.14.15.16.17.18.19.20,-0.14044851
m13.14.15.16.17.18.19.20.21,-0.16211
m14.15.16.17.18.19.20.21.22,-0.11175693
m15.16.17.18.19.20.21.22.23,-0.11835517
m16.17.18.19.20.21.22.23.24,0.039744273
m17.18.19.20.21.22.23.24.25,0.027967934
m18.19.20.21.22.23.24.25.26,-0.0019146339
m19.20.21.22.23.24.25.26.27,0.024116885
m20.21.22.23.24.25.26.27.28,-0.07451309
m21.22.23.24.25.26.27.28.29,-0.19566813
m22.23.24.25.26.27.28.29.30,-0.108470574
m23.24.25.26.27.28.29.30.31,0.04364872
m24.25.26.27.28.29.30.31.32,0.19053341
m25.26.27.28.29.30.31.32.33,-0.3020848
m1.2.3.4.5.6.7.8.9.10,-0.027883997
m2.3.4.5.6.7.8.9.10.11,0.11178004
m3.4.5.6.7.8.9.10.11.12,0.05736293
m4.5.6.7.8.9.10.11.12.13,0.233141
m5.6.7.8.9.10.11.12.13.14,-0.0107146315
m6.7.8.9.10.11.12.13.14.15,-0.15232511
m7.8.9.10.11.12.13.14.15.16,-0.06349917
m8.9.10.11.12.13.14.15.16.17,-0.20521428
m9.10.11.12.13.14.15.16.17.18,0.05991285
m10.11.12.13.14.15.16.17.18.19,-0.07429923
m11.12.13.14.15.16.17.18.19.20,-1.8760221
m12.13.14.15.16.17.18.19.20.21,0.32043466
m13.14.15.16.17.18.19.20.21.22,-0.004513341
m14.15.16.17.18.19.20.21.22.23,0.2678269
m15.16.17.18.19.20.21.22.23.24,0.11221524
m16.17.18.19.20.21.22.23.24.25,-0.22902633
m17.18.19.20.21.22.23.24.25.26,0.12172448
m18.19.20.21.22.23.24.25.26.27,-0.10151135
m19.20.21.22.23.24.25.26.27.28,0.014718406
m20.21.22.23.24.25.26.27.28.29,0.21618894
m21.22.23.24.25.26.27.28.29.30,0.2736758
m22.23.24.25.26.27.28.29.30.31,0.23196621
m23.24.25.26.27.28.29.30.31.32,-0.3219463
m24.25.26.27.28.29.30.31.32.33,0.04867655
m1.2.3.4.5.6.7.8.9.10.11,-0.0060066916
m2.3.4.5.6.7.8.9.10.11.12,-0.0007813368
m3.4.5.6.7.8.9.10.11.12.13,-0.027225934
m4.5.6.7.8.9.10.11.12.13.14,0.12710701
