term,value
m1,-0.11011647
m2,-0.032325715
m3,-0.093126126
m4,0.10170394
m5,0.17217302
m6,-0.08349292
m7,0.123057805
m8,0.04600294
m9,-0.04884648
m10,-0.62073237
m11,-0.031365618
m12,0.0054546073
m13,-0.019291863
m14,0.24899013
m15,-0.07081823
m16,-0.16364953
m17,-0.14800908
m18,-0.10436624
m19,-0.06085327
m20,-0.08334293
m21,0.06735115
m22,-0.12283787
m23,0.0074690804
m24,-0.21907373
m1.2,0.17605987
m2.3,0.41411102
m3.4,-0.23240402
m4.5,-0.40007547
m5.6,0.29874527
m6.7,-0.1695362
m7.8,-0.17639875
m8.9,-0.34910312
m9.10,0.007112503
m10.11,0.3200095
m11.12,0.15261137
m12.13,-0.23219733
m13.14,-0.022183627
m14.15,-0.13776533
m15.16,0.11147836
m16.17,-0.019298047
m17.18,-0.059499763
m18.19,0.026895389
m19.20,0.11053668
m20.21,0.27186906
m21.22,0.17274898
m22.23,0.041016445
m23.24,0.07571386
m1.2.3,-0.37120503
m2.3.4,-0.2110864
m3.4.5,0.42927682
m4.5.6,0.046226054
m5.6.7,0.087603986
m6.7.8,-0.10459247
m7.8.9,0.09781906
m8.9.10,0.11040516
m9.10.11,0.13564658
m10.11.12,0.61248875
m11.12.13,0.27198216
m12.13.14,0.19928485
m13.14.15,0.45989633
m14.15.16,0.24667825
m15.16.17,-0.11708972
m16.17.18,0.20626149
m17.18.19,0.14584525
m18.19.20,-1.0663518
m19.20.21,-0.47033015
m20.21.22,-0.08507361
m21.22.23,-0.03198144
m22.23.24,-0.45387912
m1.2.3.4,0.4478718
m2.3.4.5,-0.49597242
m3.4.5.6,0.288376
m4.5.6.7,0.40449846
m5.6.7.8,-0.1043126
m6.7.8.9,0.20944718
m7.8.9.10,0.84354746
m8.9.10.11,0.08919984
m9.10.11.12,-1.2004673
m10.11.12.13,-0.8996284
m11.12.13.14,-0.08614368
m12.13.14.15,-0.28946352
m13.14.15.16,-0.86227626
m14.15.16.17,1.0366585
m15.16.17.18,0.39455462
m16.17.18.19,-1.0507387
m17.18.19.20,1.0953418
m18.19.20.21,0.63599014
m19.20.21.22,-0.8461735
m20.21.22.23,0.26449662
m21.22.23.24,0.16960897
m1.2.3.4.5,-0.2337933
m2.3.4.5.6,1.3031083
m3.4.5.6.7,0.6678693
m4.5.6.7.8,-0.04765846
m5.6.7.8.9,-0.5952607
m6.7.8.9.10,-0.6233622
m7.8.9.10.11,-0.8766118
m8.9.10.11.12,1.0101354
m9.10.11.12.13,0.8322135
m10.11.12.13.14,-0.5621651
m11.12.13.14.15,-1.01459
m12.13.14.15.16,0.25120527
m13.14.15.16.17,0.43621212
m14.15.16.17.18,-1.9147049
