term,value
m1,0.016975865
m2,0.16576952
m3,-0.07547934
m4,-0.046196967
m5,-0.2213186
m6,-0.15727717
m7,-0.17438972
m8,-0.102539234
m9,-0.11465779
m10,0.011466563
m11,0.04181122
m12,-0.3611241
m13,-0.056219712
m14,0.0011856034
m15,-0.28578085
m1.2,-0.04090345
m2.3,-0.38595065
m3.4,-0.13189104
m4.5,0.13720155
m5.6,0.31832328
m6.7,0.042783037
m7.8,0.14610638
m8.9,0.13046072
m9.10,-0.0015211105
m10.11,0.06820756
m11.12,0.11628215
m12.13,0.030949622
m13.14,-0.033903405
m14.15,-0.059639316
m1.2.3,0.24572709
m2.3.4,0.28468412
m3.4.5,0.08378186
m4.5.6,-0.34933555
m5.6.7,0.24231368
m6.7.8,-0.20839551
m7.8.9,-0.17208964
m8.9.10,0.08692817
m9.10.11,-2.8547738
m10.11.12,0.10727131
m11.12.13,0.023163486
m12.13.14,-0.17801365
m13.14.15,-0.06812084
m1.2.3.4,-0.06885818
m2.3.4.5,0.04794149
m3.4.5.6,0.103945434
m4.5.6.7,-0.09721485
m5.6.7.8,0.0447914
m6.7.8.9,-0.07022485
m7.8.9.10,0.09679514
m8.9.10.11,2.9735086
m9.10.11.12,2.6740208
m10.11.12.13,-0.2612316
m11.12.13.14,0.42480713
m12.13.14.15,0.35156265
m1.2.3.4.5,-0.13950548
m2.3.4.5.6,0.12821192
m3.4.5.6.7,0.10103283
m4.5.6.7.8,11.833739
m5.6.7.8.9,-0.050758485
m6.7.8.9.10,0.18665573
m7.8.9.10.11,-0.2423556
m8.9.10.11.12,16.199223
m9.10.11.12.13,0.19602568
m10.11.12.13.14,-0.027886093
m11.12.13.14.15,-0.46381566
m1.2.3.4.5.6,-0.13277745
m2.3.4.5.6.7,-0.57398576
m3.4.5.6.7.8,-11.780573
m4.5.6.7.8.9,-11.497208
m5.6.7.8.9.10,-0.22387995
m6.7.8.9.10.11,0.14957824
m7.8.9.10.11.12,-19.17812
m8.9.10.11.12.13,-19.356867
m9.10.11.12.13.14,-0.18848875
m10.11.12.13.14.15,0.006363908
m1.2.3.4.5.6.7,0.47536793
m2.3.4.5.6.7.8,-27.261803
m3.4.5.6.7.8.9,11.646568
m4.5.6.7.8.9.10,-0.19654487
m5.6.7.8.9.10.11,8.354789
m6.7.8.9.10.11.12,-22.961645
m7.8.9.10.11.12.13,19.398035
m8.9.10.11.12.13.14,2.1896317
m9.10.11.12.13.14.15,0.18206239
m1.2.3.4.5.6.7.8,27.215313
m2.3.4.5.6.7.8.9,27.613325
m3.4.5.6.7.8.9.10,28.247461
m4.5.6.7.8.9.10.11,-7.993668
m5.6.7.8.9.10.11.12,14.852854
m6.7.8.9.10.11.12.13,23.016275
m7.8.9.10.11.12.13.14,-2.349982
m8.9.10.11.12.13.14.15,-2.1895394
m1.2.3.4.5.6.7.8.9,-27.556936
m2.3.4.5.6.7.8.9.10,-28.13062
m3.4.5.6.7.8.9.10.11,-14.49388
m4.5.6.7.8.9.10.11.12,-36.590473
m5.6.7.8.9.10.11.12.13,13.733101
m6.7.8.9.10.11.12.13.14,-0.10078069
m7.8.9.10.11.12.13.14.15,2.501231
m1.2.3.4.5.6.7.8.9.10,0.07213321
m2.3.4.5.6.7.8.9.10.11,49.893417
m3.4.5.6.7.8.9.10.11.12,33.9537
m4.5.6.7.8.9.10.11.12.13,7.591156
m5.6.7.8.9.10.11.12.13.14,10.06652
m6.7.8.9.10.11.12.13.14.15,-0.015726842
m1.2.3.4.5.6.7.8.9.10.11,-35.841423
m2.3.4.5.6.7.8.9.10.11.12,-24.946898
m3.4.5.6.7.8.9.10.11.12.13,-44.292847
m4.5.6.7.8.9.10.11.12.13.14,-9.3282795
m5.6.7.8.9.10.11.12.13.14.15,-47.001072
m1.2.3.4.5.6.7.8.9.10.11.12,35.761253
m2.3.4.5.6.7.8.9.10.11.12.13,-0.08780938
m3.4.5.6.7.8.9.10.11.12.13.14,-47.73272
m4.5.6.7.8.9.10.11.12.13.14.15,46.25873
m1.2.3.4.5.6.7.8.9.10.11.12.13,-0.0032154676
m2.3.4.5.6.7.8.9.10.11.12.13.14,47.44606
m3.4.5.6.7.8.9.10.11.12.13.14.15,44.485157
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-0.032604128
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,-44.177025
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,0.024133552
