term,value
m1,0.032084815
m2,-0.02793763
m3,-0.14957899
m4,0.0503908
m5,0.1009208
m6,-0.013345677
m7,-0.09979251
m8,0.018694377
m9,-0.16450225
m10,-0.008447889
m11,-0.067897104
m12,-0.00042790174
m13,0.19230238
m14,0.039355528
m15,-0.034157734
m16,-0.129353
m17,0.026390593
m18,0.09478216
m19,0.027560808
m1.2,-0.19522212
m2.3,0.00946847
m3.4,0.040284283
m4.5,0.0594443
m5.6,-0.020678107
m6.7,-0.04277242
m7.8,0.14279988
m8.9,0.19952716
m9.10,-0.32854253
m10.11,0.14702389
m11.12,0.12061547
m12.13,-0.008382715
m13.14,-0.03965497
m14.15,0.051372707
m15.16,-0.20232907
m16.17,0.28715083
m17.18,-0.15447374
m18.19,-0.042271987
m1.2.3,0.17803241
m2.3.4,-0.028612696
m3.4.5,0.09662512
m4.5.6,0.07938844
m5.6.7,0.46486756
m6.7.8,-0.09824726
m7.8.9,-0.08521688
m8.9.10,0.12522039
m9.10.11,0.5030082
m10.11.12,0.007265687
m11.12.13,-0.23284951
m12.13.14,-0.10408489
m13.14.15,-0.057684295
m14.15.16,0.116760574
m15.16.17,0.09800574
m16.17.18,-0.20942688
m17.18.19,0.06370458
m1.2.3.4,0.009615861
m2.3.4.5,-0.2157549
m3.4.5.6,-0.6113292
m4.5.6.7,-0.41355148
m5.6.7.8,12.359106
m6.7.8.9,0.32060826
m7.8.9.10,-0.62622535
m8.9.10.11,-0.64478636
m9.10.11.12,-0.3525843
m10.11.12.13,-0.047482632
m11.12.13.14,0.31245667
m12.13.14.15,0.14133768
m13.14.15.16,0.15331005
m14.15.16.17,-0.19720483
m15.16.17.18,5.225741
m16.17.18.19,0.033661827
m1.2.3.4.5,-0.008601302
m2.3.4.5.6,0.6781489
m3.4.5.6.7,-3.496336
m4.5.6.7.8,-12.471014
m5.6.7.8.9,-12.721593
m6.7.8.9.10,0.6755523
m7.8.9.10.11,0.94268584
m8.9.10.11.12,0.57607496
m9.10.11.12.13,0.78482413
m10.11.12.13.14,-0.110816374
m11.12.13.14.15,-0.08702752
m12.13.14.15.16,0.26511362
m13.14.15.16.17,0.12629849
m14.15.16.17.18,-5.134066
m15.16.17.18.19,-5.0301065
