term,value
m1,-0.011336934
m2,-0.12651584
m3,0.0019792914
m4,0.043415003
m5,-0.0058171274
m6,0.023853207
m7,0.08868398
m8,0.14373964
m9,-0.018580955
m10,-0.04475039
m11,-0.019296313
m12,0.088724114
m13,0.0012451857
m14,-0.014727899
m15,-0.009290148
m16,-0.026519492
m17,-0.008957236
m18,-0.026164465
m19,-0.024651088
m20,-0.08248042
m21,-0.002510313
m22,-0.019113952
m23,0.036143616
m24,-0.051657863
m25,-0.01891248
m26,0.019355483
m27,0.03761844
m28,-0.057859976
m29,-0.020838212
m30,-0.025725575
m31,-0.025658924
m1.2,0.06591545
m2.3,0.056433354
m3.4,-0.028463565
m4.5,0.012482084
m5.6,-0.03672816
m6.7,0.05346757
m7.8,-0.053895682
m8.9,0.016185448
m9.10,0.0027856352
m10.11,-0.006385616
m11.12,0.0114218565
m12.13,-0.030419268
m13.14,0.012963005
m14.15,-0.016306082
m15.16,0.018481791
m16.17,-0.012829368
m17.18,-0.007627466
m18.19,0.013365425
m19.20,0.089757286
m20.21,0.061758347
m21.22,0.02134246
m22.23,-0.0036629029
m23.24,-0.0058855005
m24.25,0.05747351
m25.26,0.020948231
m26.27,-0.0022458835
m27.28,0.07035488
m28.29,0.0521705
m29.30,0.01684522
m30.31,0.038556986
m1.2.3,-0.032137394
m2.3.4,0.033440582
m3.4.5,-1.3392419e-05
m4.5.6,0.042253315
m5.6.7,0.016515724
m6.7.8,-0.07221349
m7.8.9,-0.021282312
m8.9.10,0.02068947
m9.10.11,-0.012068454
m10.11.12,-0.011198375
m11.12.13,0.00839712
m12.13.14,0.004173754
m13.14.15,0.08393868
m14.15.16,0.015771827
m15.16.17,0.051619817
m16.17.18,0.0101668015
m17.18.19,0.046472445
m18.19.20,-0.019519359
m19.20.21,-0.09796393
m20.21.22,-0.0013480121
m21.22.23,-0.025447216
m22.23.24,0.024395235
m23.24.25,-0.007828072
m24.25.26,-0.049762256
m25.26.27,-0.009778924
m26.27.28,-0.024723489
m27.28.29,-0.038663067
m28.29.30,-0.016002284
m29.30.31,-0.018215138
m1.2.3.4,-0.033883907
m2.3.4.5,-0.01908431
m3.4.5.6,-0.025468107
m4.5.6.7,-0.0065848716
m5.6.7.8,0.013683893
m6.7.8.9,-0.029517602
m7.8.9.10,0.020740682
m8.9.10.11,0.07697833
m9.10.11.12,0.10156388
m10.11.12.13,0.034256727
m11.12.13.14,-0.051480133
