term,value
m1,0.017365795
m2,0.116601594
m3,0.060546435
m4,0.015763363
m5,0.054140463
m6,0.1404368
m7,0.047389578
m1.2,-0.01767077
m2.3,-0.06327876
m3.4,-0.06265973
m4.5,-0.12938914
m5.6,-0.053456992
m6.7,-0.04635431
m1.2.3,-0.0012287572
m2.3.4,0.057133444
m3.4.5,0.23094445
m4.5.6,0.12792279
m5.6.7,-0.0008553099
m1.2.3.4,0.00018778071
m2.3.4.5,-0.08666555
m3.4.5.6,-0.17486359
m4.5.6.7,0.0001377631
m1.2.3.4.5,0.0015870277
m2.3.4.5.6,-0.014903346
m3.4.5.6.7,-9.311177e-05
m1.2.3.4.5.6,-0.00021562167
m2.3.4.5.6.7,-0.00013224594
m1.2.3.4.5.6.7,-6.1858445e-06
