term,value
m1,-0.012418912
m2,0.092209265
m3,-0.049063444
m4,-0.26422194
m5,-0.04314708
m6,-0.010907993
m7,-0.20201448
m8,-0.15530813
m9,0.08449522
m10,-0.011146128
m11,0.03345194
m12,-0.13398299
m13,-0.16063341
m14,0.05065856
m15,0.015627116
m16,-0.012287989
m17,0.13657004
m18,-0.015840895
m1.2,0.04508899
m2.3,0.036928274
m3.4,-0.41343084
m4.5,-0.00044189394
m5.6,0.12512928
m6.7,-0.03720646
m7.8,-0.024387091
m8.9,0.124137156
m9.10,-0.09946698
m10.11,-0.0010062605
m11.12,0.22381377
m12.13,0.09860558
m13.14,0.1776382
m14.15,-0.021176837
m15.16,-0.12161124
m16.17,0.072756946
m17.18,0.19661134
m1.2.3,-0.23656514
m2.3.4,0.6723321
m3.4.5,0.18863843
m4.5.6,-0.4508304
m5.6.7,-0.898652
m6.7.8,-0.063231
m7.8.9,-0.06425996
m8.9.10,0.0968383
m9.10.11,-0.14082682
m10.11.12,-0.070854805
m11.12.13,-0.034460038
m12.13.14,-0.2021388
m13.14.15,0.11810088
m14.15.16,0.15407729
m15.16.17,-0.048963293
m16.17.18,-0.15684113
m1.2.3.4,0.04834655
m2.3.4.5,0.73934567
m3.4.5.6,0.17529777
m4.5.6.7,0.9957502
m5.6.7.8,1.3506676
m6.7.8.9,0.40825588
m7.8.9.10,-0.11771383
m8.9.10.11,-8.97638
m9.10.11.12,-0.16687779
m10.11.12.13,-0.0837614
m11.12.13.14,0.04049761
m12.13.14.15,-0.28039503
m13.14.15.16,-0.2755612
m14.15.16.17,-0.75457793
m15.16.17.18,0.14334917
m1.2.3.4.5,-0.799524
m2.3.4.5.6,-1.0181805
m3.4.5.6.7,-0.5374539
m4.5.6.7.8,-1.4841623
m5.6.7.8.9,-0.7632498
m6.7.8.9.10,0.040596236
m7.8.9.10.11,9.432255
m8.9.10.11.12,9.475412
m9.10.11.12.13,23.208216
m10.11.12.13.14,0.12689781
m11.12.13.14.15,0.30585417
m12.13.14.15.16,0.5375905
m13.14.15.16.17,0.7838596
m14.15.16.17.18,0.63108647
m1.2.3.4.5.6,0.9302931
m2.3.4.5.6.7,0.4556176
m3.4.5.6.7.8,0.47445387
m4.5.6.7.8.9,1.054752
m5.6.7.8.9.10,-9.140428
m6.7.8.9.10.11,-2.1287744
m7.8.9.10.11.12,-0.65275395
m8.9.10.11.12.13,-23.574564
m9.10.11.12.13.14,-23.052717
m10.11.12.13.14.15,-28.27497
m11.12.13.14.15.16,-11.875061
m12.13.14.15.16.17,-0.090621635
m13.14.15.16.17.18,-0.5487438
m1.2.3.4.5.6.7,-0.09392373
m2.3.4.5.6.7.8,-0.5441311
m3.4.5.6.7.8.9,-0.5441073
m4.5.6.7.8.9.10,9.140882
m5.6.7.8.9.10.11,10.752395
m6.7.8.9.10.11.12,29.680689
m7.8.9.10.11.12.13,-9.114543
m8.9.10.11.12.13.14,23.186981
m9.10.11.12.13.14.15,28.17801
m10.11.12.13.14.15.16,39.81192
m11.12.13.14.15.16.17,-44.47017
m12.13.14.15.16.17.18,-0.035924766
m1.2.3.4.5.6.7.8,0.21457294
m2.3.4.5.6.7.8.9,-3.7545068
m3.4.5.6.7.8.9.10,28.450836
m4.5.6.7.8.9.10.11,-9.709951
m5.6.7.8.9.10.11.12,14.005493
m6.7.8.9.10.11.12.13,-27.576916
m7.8.9.10.11.12.13.14,0.30512342
m8.9.10.11.12.13.14.15,50.397865
m9.10.11.12.13.14.15.16,-9.046367
m10.11.12.13.14.15.16.17,-5.3691716
m11.12.13.14.15.16.17.18,55.767845
m1.2.3.4.5.6.7.8.9,4.0089087
m2.3.4.5.6.7.8.9.10,-24.299578
m3.4.5.6.7.8.9.10.11,-46.70724
m4.5.6.7.8.9.10.11.12,-52.066578
m5.6.7.8.9.10.11.12.13,-33.594444
m6.7.8.9.10.11.12.13.14,-0.13681848
m7.8.9.10.11.12.13.14.15,-13.984443
m8.9.10.11.12.13.14.15.16,-38.70288
m9.10.11.12.13.14.15.16.17,38.770275
m10.11.12.13.14.15.16.17.18,-6.1400847
m1.2.3.4.5.6.7.8.9.10,-4.0956664
m2.3.4.5.6.7.8.9.10.11,47.165943
m3.4.5.6.7.8.9.10.11.12,38.326473
m4.5.6.7.8.9.10.11.12.13,56.125843
m5.6.7.8.9.10.11.12.13.14,51.376747
m6.7.8.9.10.11.12.13.14.15,-36.389317
m7.8.9.10.11.12.13.14.15.16,17.44669
m8.9.10.11.12.13.14.15.16.17,2.8536677
m9.10.11.12.13.14.15.16.17.18,-57.837803
m1.2.3.4.5.6.7.8.9.10.11,-0.075945884
m2.3.4.5.6.7.8.9.10.11.12,-38.674206
m3.4.5.6.7.8.9.10.11.12.13,-4.9375386
m4.5.6.7.8.9.10.11.12.13.14,-38.96418
m5.6.7.8.9.10.11.12.13.14.15,-80.417496
m6.7.8.9.10.11.12.13.14.15.16,0.5744379
m7.8.9.10.11.12.13.14.15.16.17,-27.228468
m8.9.10.11.12.13.14.15.16.17.18,-14.591164
m1.2.3.4.5.6.7.8.9.10.11.12,-0.014406376
m2.3.4.5.6.7.8.9.10.11.12.13,49.294285
m3.4.5.6.7.8.9.10.11.12.13.14,26.94894
m4.5.6.7.8.9.10.11.12.13.14.15,53.46531
m5.6.7.8.9.10.11.12.13.14.15.16,49.007294
m6.7.8.9.10.11.12.13.14.15.16.17,38.09156
m7.8.9.10.11.12.13.14.15.16.17.18,23.714468
m1.2.3.4.5.6.7.8.9.10.11.12.13,-29.816423
m2.3.4.5.6.7.8.9.10.11.12.13.14,-30.305376
m3.4.5.6.7.8.9.10.11.12.13.14.15,-13.068854
m4.5.6.7.8.9.10.11.12.13.14.15.16,-18.889019
m5.6.7.8.9.10.11.12.13.14.15.16.17,-2.682258
m6.7.8.9.10.11.12.13.14.15.16.17.18,-2.2932448
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-9.378804
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,12.220159
m3.4.5.6.7.8.9.10.11.12.13.14.15.16,49.849693
m4.5.6.7.8.9.10.11.12.13.14.15.16.17,-8.120772
m5.6.7.8.9.10.11.12.13.14.15.16.17.18,1.1690149
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,27.636665
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-7.7298937
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-10.161654
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,8.181274
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-70.831055
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-13.994416
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,-68.10655
