term,value
m1,-0.051035378
m2,-0.06905689
m3,-0.003166981
m4,-0.06723166
m5,-0.5061439
m6,-0.18286708
m7,-0.17232955
m8,-0.23587503
m9,-0.26958016
m10,-0.04560422
m11,-0.21725716
m12,0.008282021
m13,0.02249765
m14,-0.07433385
m15,-0.029928029
m16,0.009782255
m17,-0.06325965
m18,-0.18378524
m19,0.002574686
m1.2,0.12782653
m2.3,0.09591257
m3.4,0.0015213639
m4.5,0.32854405
m5.6,0.1477941
m6.7,-0.05539207
m7.8,0.04111415
m8.9,0.042171672
m9.10,-0.048536416
m10.11,0.077326834
m11.12,0.19379899
m12.13,-0.07858419
m13.14,0.1494597
m14.15,0.044291027
m15.16,-0.21739343
m16.17,-0.005369041
m17.18,-0.19563335
m18.19,-0.2589926
m1.2.3,-0.18254398
m2.3.4,-0.11575784
m3.4.5,-0.13534611
m4.5.6,-0.03400819
m5.6.7,0.45015675
m6.7.8,-0.19116619
m7.8.9,-0.096499
m8.9.10,0.038083732
m9.10.11,0.47498155
m10.11.12,0.060742855
m11.12.13,-0.089657836
m12.13.14,0.06762864
m13.14.15,-0.39884713
m14.15.16,0.3476065
m15.16.17,0.28669277
m16.17.18,0.087572955
m17.18.19,0.51993155
m1.2.3.4,0.08301003
m2.3.4.5,0.23240778
m3.4.5.6,-0.09066881
m4.5.6.7,-0.40636903
m5.6.7.8,-7.8068924
m6.7.8.9,0.5597936
m7.8.9.10,0.03329981
m8.9.10.11,-0.3281027
m9.10.11.12,-0.6573681
m10.11.12.13,-0.2148191
m11.12.13.14,-0.038521424
m12.13.14.15,0.19592716
m13.14.15.16,0.56561494
m14.15.16.17,-0.23428106
m15.16.17.18,-1.5849466
m16.17.18.19,-0.044140927
m1.2.3.4.5,-0.017327726
m2.3.4.5.6,-0.021941058
m3.4.5.6.7,2.4276943
m4.5.6.7.8,7.8969817
m5.6.7.8.9,7.7368956
m6.7.8.9.10,0.039634764
m7.8.9.10.11,0.4053512
m8.9.10.11.12,0.83683056
m9.10.11.12.13,0.77121794
m10.11.12.13.14,0.041716922
m11.12.13.14.15,0.38295066
m12.13.14.15.16,-0.35277963
m13.14.15.16.17,-0.34200117
m14.15.16.17.18,2.2676928
m15.16.17.18.19,1.6909502
m1.2.3.4.5.6,0.016103208
m2.3.4.5.6.7,-2.6336224
m3.4.5.6.7.8,-1.9693978
m4.5.6.7.8.9,-7.896749
m5.6.7.8.9.10,9.4331045
m6.7.8.9.10.11,1.1698476
m7.8.9.10.11.12,-0.331829
m8.9.10.11.12.13,-0.36295977
m9.10.11.12.13.14,-0.28250664
m10.11.12.13.14.15,-0.16279036
m11.12.13.14.15.16,-0.9468745
m12.13.14.15.16.17,0.18211609
m13.14.15.16.17.18,-0.89318
m14.15.16.17.18.19,-2.3603163
m1.2.3.4.5.6.7,0.21719699
m2.3.4.5.6.7.8,2.2921333
m3.4.5.6.7.8.9,-16.321096
m4.5.6.7.8.9.10,-9.460865
m5.6.7.8.9.10.11,-11.27642
m6.7.8.9.10.11.12,-1.8517283
m7.8.9.10.11.12.13,-0.023477059
m8.9.10.11.12.13.14,3.4445574
m9.10.11.12.13.14.15,6.295131
m10.11.12.13.14.15.16,-0.8800136
m11.12.13.14.15.16.17,-6.593793
m12.13.14.15.16.17.18,0.3637803
