term,value
m1,0.035982486
m2,-0.15407854
m3,0.06071969
m4,-0.40907297
m5,-0.12651707
m6,0.00889647
m7,0.12259057
m8,-0.08260654
m9,-0.108454295
m10,-0.09487093
m11,-0.12552238
m12,0.11494671
m13,-0.072691694
m14,0.042210937
m15,-0.09533304
m1.2,0.031521887
m2.3,0.14879572
m3.4,-0.11806827
m4.5,0.55322254
m5.6,0.09810105
m6.7,0.18790513
m7.8,0.14583497
m8.9,0.098478764
m9.10,-0.14061221
m10.11,-0.113923244
m11.12,-0.38544515
m12.13,0.19516027
m13.14,-0.01398325
m14.15,-0.020317033
m1.2.3,-0.31569478
m2.3.4,0.023482278
m3.4.5,-0.19961092
m4.5.6,-0.03881662
m5.6.7,-0.073520884
m6.7.8,-0.6761608
m7.8.9,0.02444678
m8.9.10,0.22137038
m9.10.11,-1.9591185
m10.11.12,0.16702482
m11.12.13,-0.02044475
m12.13.14,-0.11495991
m13.14.15,0.3613877
m1.2.3.4,0.31041297
m2.3.4.5,0.21124443
m3.4.5.6,0.23120537
m4.5.6.7,-0.29388994
m5.6.7.8,-0.17906165
m6.7.8.9,0.8371698
m7.8.9.10,-0.43311495
m8.9.10.11,1.5598127
m9.10.11.12,1.9618564
m10.11.12.13,0.12898971
m11.12.13.14,0.3710677
m12.13.14.15,-0.37911925
m1.2.3.4.5,-0.27259633
m2.3.4.5.6,-0.20512557
m3.4.5.6.7,-0.10480514
m4.5.6.7.8,7.7664814
m5.6.7.8.9,-0.16149227
m6.7.8.9.10,-0.40333962
m7.8.9.10.11,0.30534008
m8.9.10.11.12,10.356138
m9.10.11.12.13,-0.1913479
m10.11.12.13.14,-0.7817586
m11.12.13.14.15,-0.315553
m1.2.3.4.5.6,0.122330554
m2.3.4.5.6.7,0.20606636
m3.4.5.6.7.8,-6.9288745
m4.5.6.7.8.9,-7.9770217
m5.6.7.8.9.10,0.07879129
m6.7.8.9.10.11,0.006647289
m7.8.9.10.11.12,-12.339021
m8.9.10.11.12.13,-12.150769
m9.10.11.12.13.14,0.36111537
m10.11.12.13.14.15,0.48550493
m1.2.3.4.5.6.7,-0.04394284
m2.3.4.5.6.7.8,-17.485569
m3.4.5.6.7.8.9,6.9448686
m4.5.6.7.8.9.10,0.9604113
m5.6.7.8.9.10.11,5.083282
m6.7.8.9.10.11.12,-14.481447
m7.8.9.10.11.12.13,12.110531
m8.9.10.11.12.13.14,1.5888612
m9.10.11.12.13.14.15,-0.04789728
m1.2.3.4.5.6.7.8,17.216585
m2.3.4.5.6.7.8.9,17.481712
m3.4.5.6.7.8.9.10,17.732088
m4.5.6.7.8.9.10.11,-5.5532694
m5.6.7.8.9.10.11.12,9.748251
m6.7.8.9.10.11.12.13,14.448242
m7.8.9.10.11.12.13.14,-1.0811801
m8.9.10.11.12.13.14.15,-1.6605425
m1.2.3.4.5.6.7.8.9,-17.26836
m2.3.4.5.6.7.8.9.10,-17.985561
m3.4.5.6.7.8.9.10.11,-9.052975
m4.5.6.7.8.9.10.11.12,-23.117908
m5.6.7.8.9.10.11.12.13,8.84559
m6.7.8.9.10.11.12.13.14,-0.056328587
m7.8.9.10.11.12.13.14.15,1.516071
m1.2.3.4.5.6.7.8.9.10,0.24011531
m2.3.4.5.6.7.8.9.10.11,31.723898
m3.4.5.6.7.8.9.10.11.12,21.438242
m4.5.6.7.8.9.10.11.12.13,4.906385
m5.6.7.8.9.10.11.12.13.14,5.962412
m6.7.8.9.10.11.12.13.14.15,0.15426973
m1.2.3.4.5.6.7.8.9.10.11,-22.607073
m2.3.4.5.6.7.8.9.10.11.12,-15.877205
m3.4.5.6.7.8.9.10.11.12.13,-28.085247
m4.5.6.7.8.9.10.11.12.13.14,-6.3713417
m5.6.7.8.9.10.11.12.13.14.15,-29.494976
m1.2.3.4.5.6.7.8.9.10.11.12,22.55091
m2.3.4.5.6.7.8.9.10.11.12.13,-0.09210218
m3.4.5.6.7.8.9.10.11.12.13.14,-30.139828
m4.5.6.7.8.9.10.11.12.13.14.15,29.528315
m1.2.3.4.5.6.7.8.9.10.11.12.13,-0.00010701269
m2.3.4.5.6.7.8.9.10.11.12.13.14,30.140814
m3.4.5.6.7.8.9.10.11.12.13.14.15,28.066074
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-0.0006347373
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,-28.100801
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,0.00087136775
