term,value
m1,0.04753241
m2,-0.041837133
m3,0.024154216
m4,0.038184382
m5,0.07159744
m6,0.0020902827
m7,-0.05599224
m8,0.0012410767
m9,-0.0030697845
m10,0.027537014
m11,-0.117403455
m12,-0.0060819387
m13,-0.09744148
m14,-0.06468748
m15,-0.09088235
m16,-0.024965808
m17,0.111704886
m18,-0.15540695
m19,0.05897291
m20,0.22697678
m21,0.0010426324
m22,-0.038312223
m23,-0.20481232
m24,-0.11556855
m25,-0.008940987
m26,-0.03656499
m27,-0.0140447095
m28,0.041680057
m29,0.06752214
m30,0.028646957
m31,0.0022629313
m32,-0.13616185
m33,0.02844648
m34,0.12384088
m35,0.07532829
m36,0.092504375
m37,-0.16633007
m38,0.010782759
m39,-0.03464291
m40,-0.00473997
m41,-0.073599234
m42,0.067456126
m43,0.008911924
m44,0.053403094
m45,0.035606664
m46,0.012782514
m47,-0.07303497
m48,-0.2222366
m49,-0.07798669
m50,-0.077816516
m51,-0.27647078
m52,0.093570486
m53,0.04395833
m54,-0.044204045
m55,-0.024045646
m56,-0.04473816
m1.2,0.06999713
m2.3,0.12030107
m3.4,0.12826174
m4.5,0.029587481
m5.6,-0.036077365
m6.7,0.31247264
m7.8,0.086002655
m8.9,-0.03998988
m9.10,-0.2186871
m10.11,0.12076834
m11.12,-0.63105166
m12.13,0.0148132155
m13.14,0.21755391
m14.15,0.0029892493
m15.16,0.17477462
m16.17,0.017389566
m17.18,-0.032771207
m18.19,-0.01294202
m19.20,-0.13888389
m20.21,-0.17785081
m21.22,0.036023065
m22.23,-0.7400056
m23.24,0.0012023058
m24.25,-0.014736414
m25.26,-0.037433453
m26.27,-0.1594322
m27.28,0.15825987
m28.29,-0.12557968
m29.30,0.1521828
m30.31,-0.083678074
m31.32,-0.0074502537
m32.33,-0.33718234
m33.34,-0.10891033
m34.35,0.11960335
m35.36,-0.03755111
m36.37,0.28129956
m37.38,0.08013614
m38.39,0.0070737917
m39.40,0.09073058
m40.41,-0.35880643
m41.42,0.32566407
m42.43,0.32842702
m43.44,-0.07607937
m44.45,0.42965573
m45.46,0.14775237
m46.47,-0.22007188
m47.48,0.18430375
m48.49,-0.18273148
m49.50,0.2148408
m50.51,-0.15459247
m51.52,0.22796829
m52.53,-0.04916607
m53.54,-0.042910278
m54.55,-0.10925829
m55.56,0.10393269
m1.2.3,-0.14979434
m2.3.4,0.07177271
m3.4.5,-0.18820657
m4.5.6,-0.19658408
m5.6.7,-0.26321104
m6.7.8,-0.47502536
m7.8.9,-0.25681695
m8.9.10,0.08637273
m9.10.11,-0.072417155
m10.11.12,0.44476777
m11.12.13,0.37257168
m12.13.14,-0.03341313
m13.14.15,0.086564034
m14.15.16,-0.13154803
m15.16.17,0.08974514
m16.17.18,0.013969923
m17.18.19,-0.08755088
m18.19.20,0.08840832
m19.20.21,0.16198923
m20.21.22,-0.032798544
m21.22.23,0.25616884
m22.23.24,0.41585207
m23.24.25,0.06776643
m24.25.26,-0.06582223
m25.26.27,-0.038004477
m26.27.28,0.32238162
m27.28.29,-0.23984125
m28.29.30,0.048922464
m29.30.31,0.07173614
m30.31.32,-0.0108369365
m31.32.33,0.13641359
m32.33.34,0.07816598
m33.34.35,-0.091740474
m34.35.36,0.11825663
m35.36.37,0.073725455
m36.37.38,-0.18180521
m37.38.39,0.14400534
m38.39.40,-0.23796704
m39.40.41,0.23090051
m40.41.42,0.46834162
m41.42.43,-0.37643912
m42.43.44,-0.24801908
m43.44.45,0.033856213
m44.45.46,-0.051118284
m45.46.47,0.21130377
m46.47.48,-0.015836585
m47.48.49,-0.003183946
m48.49.50,0.020228814
m49.50.51,-0.2946844
m50.51.52,-0.20531745
m51.52.53,0.018676775
m52.53.54,0.0237277
m53.54.55,0.1901599
m54.55.56,0.15351573
m1.2.3.4,-0.06439694
m2.3.4.5,-0.18659726
m3.4.5.6,0.04650847
m4.5.6.7,-0.094505794
m5.6.7.8,-0.10577871
m6.7.8.9,-0.36785632
m7.8.9.10,0.052792013
m8.9.10.11,-0.0024516266
m9.10.11.12,0.12303969
m10.11.12.13,-0.076248646
m11.12.13.14,0.21170172
m12.13.14.15,0.18009567
m13.14.15.16,-0.08792628
m14.15.16.17,-9.343773e-05
m15.16.17.18,-0.039542757
m16.17.18.19,-0.005381085
m17.18.19.20,-0.043458033
m18.19.20.21,0.0395171
m19.20.21.22,-0.009114959
m20.21.22.23,0.015942741
m21.22.23.24,-0.12039908
m22.23.24.25,0.038191378
m23.24.25.26,0.13315578
m24.25.26.27,-0.29472372
m25.26.27.28,0.13505714
m26.27.28.29,0.0021179505
m27.28.29.30,0.065484434
m28.29.30.31,-0.05860073
m29.30.31.32,-0.13905653
m30.31.32.33,0.11778702
m31.32.33.34,-0.031171074
m32.33.34.35,0.24194618
m33.34.35.36,0.25520712
m34.35.36.37,-0.17024672
m35.36.37.38,-0.14479777
m36.37.38.39,0.037977815
m37.38.39.40,-0.024050405
m38.39.40.41,-0.06788721
m39.40.41.42,-0.21294175
m40.41.42.43,-0.020639446
m41.42.43.44,-0.016450023
m42.43.44.45,0.047509346
m43.44.45.46,-0.049583007
m44.45.46.47,-0.24937978
m45.46.47.48,0.19866064
m46.47.48.49,-0.04630988
m47.48.49.50,-0.09520301
m48.49.50.51,0.17676178
m49.50.51.52,0.08862296
m50.51.52.53,-0.06621007
m51.52.53.54,0.012612064
m52.53.54.55,-0.045297027
m53.54.55.56,-0.018068105
m1.2.3.4.5,-0.12676129
m2.3.4.5.6,-0.14052178
m3.4.5.6.7,0.265652
m4.5.6.7.8,0.08428939
m5.6.7.8.9,0.18284172
m6.7.8.9.10,0.049347337
m7.8.9.10.11,-0.018391283
m8.9.10.11.12,0.123301566
m9.10.11.12.13,-0.10630573
m10.11.12.13.14,-0.23713112
m11.12.13.14.15,0.12257834
m12.13.14.15.16,0.048944946
m13.14.15.16.17,0.0389512
m14.15.16.17.18,-0.007936815
m15.16.17.18.19,-0.05151803
m16.17.18.19.20,-0.049471725
m17.18.19.20.21,-0.025443027
m18.19.20.21.22,0.081305906
m19.20.21.22.23,0.03039945
m20.21.22.23.24,-0.07888046
m21.22.23.24.25,0.057033803
m22.23.24.25.26,0.058815733
m23.24.25.26.27,-0.012313571
m24.25.26.27.28,-0.018665116
m25.26.27.28.29,0.06389539
m26.27.28.29.30,-0.20818487
m27.28.29.30.31,0.02606956
m28.29.30.31.32,-0.13159737
