term,value
m1,-0.0014796376
m2,-0.008084219
m3,-0.03250097
m4,-0.033738475
m5,0.01810376
m6,-0.0050242296
m7,-0.009374404
m8,0.002834922
m9,-0.024930073
m10,-0.018188735
m11,-0.006925567
m12,-0.013293808
m13,0.005497346
m14,0.009189876
m15,0.022642089
m16,0.026831346
m17,-0.0046694446
m18,0.0048277015
m19,0.019223906
m20,-0.007754076
m21,-0.015387991
m22,0.007384911
m23,0.0020937081
m24,-0.00037969835
m25,-0.0038277525
m26,0.015304189
m27,0.012691047
m28,0.018526651
m29,-0.042399984
m30,0.029633839
m1.2,-0.0045981472
m2.3,0.04246499
m3.4,0.024924789
m4.5,0.0248974
m5.6,-0.0076320963
m6.7,-0.019581463
m7.8,-0.0075076246
m8.9,0.009262528
m9.10,0.045540843
m10.11,0.008565313
m11.12,0.011225749
m12.13,-0.036889415
m13.14,0.006186804
m14.15,-0.034108445
m15.16,0.005967892
m16.17,-0.018894505
m17.18,-0.019012071
m18.19,-0.016221453
m19.20,-0.0025765235
m20.21,0.008311264
m21.22,0.027492264
m22.23,0.007509409
m23.24,-0.001635273
m24.25,-0.0017421236
m25.26,0.005193953
m26.27,0.009508736
m27.28,0.007335885
m28.29,0.022832986
m29.30,0.045874156
m1.2.3,0.012093279
m2.3.4,-0.017631361
m3.4.5,0.017195167
m4.5.6,0.011574312
m5.6.7,0.03257382
m6.7.8,0.046437517
m7.8.9,0.019259287
m8.9.10,-0.012335571
m9.10.11,-0.015615038
m10.11.12,0.005064085
m11.12.13,-0.0013978761
m12.13.14,0.027751047
m13.14.15,0.00036545703
m14.15.16,0.0001883083
m15.16.17,0.0100009795
m16.17.18,0.05365823
m17.18.19,0.029830053
m18.19.20,0.0018122429
m19.20.21,0.0140208835
m20.21.22,-0.0021691336
m21.22.23,-0.014620855
m22.23.24,-0.0038773967
m23.24.25,-0.015978623
m24.25.26,0.02321167
m25.26.27,-0.008231131
m26.27.28,-0.031586874
m27.28.29,0.037982263
m28.29.30,-0.03511039
m1.2.3.4,0.01968348
m2.3.4.5,-0.03769191
m3.4.5.6,-0.011540525
m4.5.6.7,-0.001301215
m5.6.7.8,-0.063142754
m6.7.8.9,-0.02338734
m7.8.9.10,0.0034969458
m8.9.10.11,-0.008024457
m9.10.11.12,-0.0019585118
m10.11.12.13,0.015813993
m11.12.13.14,0.013022797
m12.13.14.15,-0.02547032
m13.14.15.16,-0.009437948
m14.15.16.17,0.000854851
m15.16.17.18,-0.03640802
m16.17.18.19,-0.13296984
m17.18.19.20,-0.023487048
m18.19.20.21,-0.0026364992
m19.20.21.22,-0.03474588
m20.21.22.23,-0.037953187
m21.22.23.24,-0.016687635
m22.23.24.25,0.023110855
m23.24.25.26,-0.00585396
m24.25.26.27,-0.02429656
m25.26.27.28,0.009050427
m26.27.28.29,0.0026945365
m27.28.29.30,-0.040836047
m1.2.3.4.5,-0.012354169
m2.3.4.5.6,0.0070014624
m3.4.5.6.7,-0.0006035615
m4.5.6.7.8,0.0041403575
m5.6.7.8.9,0.021538999
m6.7.8.9.10,0.0024871668
m7.8.9.10.11,-0.013150138
m8.9.10.11.12,0.01976037
m9.10.11.12.13,-0.062385175
m10.11.12.13.14,-0.029554985
m11.12.13.14.15,0.043431103
m12.13.14.15.16,0.00032517733
m13.14.15.16.17,0.0119399065
m14.15.16.17.18,0.032633547
m15.16.17.18.19,0.12715045
m16.17.18.19.20,0.10368939
m17.18.19.20.21,0.01498173
m18.19.20.21.22,0.021701038
m19.20.21.22.23,0.044351574
m20.21.22.23.24,0.040309217
m21.22.23.24.25,0.00086445175
m22.23.24.25.26,-0.054598913
m23.24.25.26.27,0.015139242
m24.25.26.27.28,-0.004489281
m25.26.27.28.29,-0.0058018304
m26.27.28.29.30,-0.0066676307
m1.2.3.4.5.6,-0.010225989
m2.3.4.5.6.7,-0.00044254027
m3.4.5.6.7.8,0.03599923
m4.5.6.7.8.9,-0.004830588
m5.6.7.8.9.10,-0.014561065
m6.7.8.9.10.11,0.01849934
m7.8.9.10.11.12,-0.017871808
m8.9.10.11.12.13,0.056481797
m9.10.11.12.13.14,0.042595454
m10.11.12.13.14.15,0.0026689963
m11.12.13.14.15.16,-0.037570357
m12.13.14.15.16.17,0.025904138
m13.14.15.16.17.18,-0.03931592
m14.15.16.17.18.19,-0.04912608
m15.16.17.18.19.20,-0.10908251
m16.17.18.19.20.21,-0.008055909
m17.18.19.20.21.22,-0.022916786
m18.19.20.21.22.23,-0.03686737
m19.20.21.22.23.24,-0.0118926335
m20.21.22.23.24.25,-0.009128048
m21.22.23.24.25.26,0.052240055
m22.23.24.25.26.27,0.05090008
m23.24.25.26.27.28,0.028503444
m24.25.26.27.28.29,-0.008020977
m25.26.27.28.29.30,0.012839876
m1.2.3.4.5.6.7,0.009184627
m2.3.4.5.6.7.8,-0.027881583
m3.4.5.6.7.8.9,-0.02946304
m4.5.6.7.8.9.10,0.018698703
m5.6.7.8.9.10.11,0.001914335
m6.7.8.9.10.11.12,-0.013502013
m7.8.9.10.11.12.13,0.0177972
m8.9.10.11.12.13.14,-0.06135375
m9.10.11.12.13.14.15,0.003732359
m10.11.12.13.14.15.16,0.0031482154
m11.12.13.14.15.16.17,0.010294367
m12.13.14.15.16.17.18,0.012092326
m13.14.15.16.17.18.19,0.030236853
m14.15.16.17.18.19.20,0.049170595
m15.16.17.18.19.20.21,-0.0021696994
m16.17.18.19.20.21.22,-0.013526757
m17.18.19.20.21.22.23,0.03900592
m18.19.20.21.22.23.24,-0.019524546
m19.20.21.22.23.24.25,-0.00027883076
m20.21.22.23.24.25.26,-0.006543432
m21.22.23.24.25.26.27,-0.05493764
m22.23.24.25.26.27.28,-0.049418114
m23.24.25.26.27.28.29,0.005514876
m24.25.26.27.28.29.30,0.015104628
m1.2.3.4.5.6.7.8,0.012028229
m2.3.4.5.6.7.8.9,0.039361052
m3.4.5.6.7.8.9.10,-0.037821203
m4.5.6.7.8.9.10.11,-0.01631823
m5.6.7.8.9.10.11.12,-0.021430327
m6.7.8.9.10.11.12.13,-0.017359646
m7.8.9.10.11.12.13.14,-0.010293953
m8.9.10.11.12.13.14.15,-0.008239243
m9.10.11.12.13.14.15.16,0.0022444976
m10.11.12.13.14.15.16.17,0.018362923
m11.12.13.14.15.16.17.18,-0.027536971
m12.13.14.15.16.17.18.19,-0.024550049
m13.14.15.16.17.18.19.20,-0.023858204
m14.15.16.17.18.19.20.21,-0.017556084
m15.16.17.18.19.20.21.22,0.021294046
m16.17.18.19.20.21.22.23,0.03543549
m17.18.19.20.21.22.23.24,0.04282487
m18.19.20.21.22.23.24.25,0.048513778
m19.20.21.22.23.24.25.26,0.010629425
m20.21.22.23.24.25.26.27,-0.0011815955
m21.22.23.24.25.26.27.28,-0.01176684
m22.23.24.25.26.27.28.29,-0.044048335
m23.24.25.26.27.28.29.30,-0.019341342
m1.2.3.4.5.6.7.8.9,-0.037265338
m2.3.4.5.6.7.8.9.10,0.013447369
m3.4.5.6.7.8.9.10.11,0.0074156323
m4.5.6.7.8.9.10.11.12,0.036882963
m5.6.7.8.9.10.11.12.13,0.033357155
m6.7.8.9.10.11.12.13.14,0.05143964
m7.8.9.10.11.12.13.14.15,0.018793505
m8.9.10.11.12.13.14.15.16,-0.005110367
m9.10.11.12.13.14.15.16.17,-0.009352773
m10.11.12.13.14.15.16.17.18,-0.030349359
m11.12.13.14.15.16.17.18.19,0.024553673
m12.13.14.15.16.17.18.19.20,0.021715809
m13.14.15.16.17.18.19.20.21,0.006941442
m14.15.16.17.18.19.20.21.22,0.026653701
m15.16.17.18.19.20.21.22.23,-0.04467461
m16.17.18.19.20.21.22.23.24,-0.049016602
m17.18.19.20.21.22.23.24.25,-0.0698079
m18.19.20.21.22.23.24.25.26,0.0057409625
m19.20.21.22.23.24.25.26.27,-0.019277003
m20.21.22.23.24.25.26.27.28,0.06848504
m21.22.23.24.25.26.27.28.29,0.11087173
m22.23.24.25.26.27.28.29.30,0.058138233
m1.2.3.4.5.6.7.8.9.10,0.013637215
m2.3.4.5.6.7.8.9.10.11,-0.0075351303
m3.4.5.6.7.8.9.10.11.12,0.018963397
m4.5.6.7.8.9.10.11.12.13,-0.0047744354
m5.6.7.8.9.10.11.12.13.14,-0.03226837
m6.7.8.9.10.11.12.13.14.15,-0.045225624
m7.8.9.10.11.12.13.14.15.16,0.016143281
m8.9.10.11.12.13.14.15.16.17,-0.040868323
m9.10.11.12.13.14.15.16.17.18,0.023865746
m10.11.12.13.14.15.16.17.18.19,-0.0083886115
m11.12.13.14.15.16.17.18.19.20,-0.04226613
m12.13.14.15.16.17.18.19.20.21,0.04483793
m13.14.15.16.17.18.19.20.21.22,-0.03241939
m14.15.16.17.18.19.20.21.22.23,-0.03454866
m15.16.17.18.19.20.21.22.23.24,0.012939367
m16.17.18.19.20.21.22.23.24.25,0.034770854
m17.18.19.20.21.22.23.24.25.26,-0.0073904507
m18.19.20.21.22.23.24.25.26.27,-0.012064317
m19.20.21.22.23.24.25.26.27.28,-0.0397398
m20.21.22.23.24.25.26.27.28.29,-0.08346462
m21.22.23.24.25.26.27.28.29.30,-0.08745088
m1.2.3.4.5.6.7.8.9.10.11,0.012141624
m2.3.4.5.6.7.8.9.10.11.12,-0.012311863
m3.4.5.6.7.8.9.10.11.12.13,-0.030670658
m4.5.6.7.8.9.10.11.12.13.14,-0.017673947
m5.6.7.8.9.10.11.12.13.14.15,0.035367925
m6.7.8.9.10.11.12.13.14.15.16,0.019003581
m7.8.9.10.11.12.13.14.15.16.17,-0.013003502
m8.9.10.11.12.13.14.15.16.17.18,0.043899957
m9.10.11.12.13.14.15.16.17.18.19,0.0024413771
m10.11.12.13.14.15.16.17.18.19.20,0.031066483
m11.12.13.14.15.16.17.18.19.20.21,-0.046451412
m12.13.14.15.16.17.18.19.20.21.22,-0.0555116
m13.14.15.16.17.18.19.20.21.22.23,0.04322204
m14.15.16.17.18.19.20.21.22.23.24,0.0047727814
m15.16.17.18.19.20.21.22.23.24.25,-0.02160272
m16.17.18.19.20.21.22.23.24.25.26,-0.023247592
m17.18.19.20.21.22.23.24.25.26.27,0.026156321
m18.19.20.21.22.23.24.25.26.27.28,-2.0677977
m19.20.21.22.23.24.25.26.27.28.29,0.0389911
m20.21.22.23.24.25.26.27.28.29.30,0.034291822
m1.2.3.4.5.6.7.8.9.10.11.12,-0.016392313
m2.3.4.5.6.7.8.9.10.11.12.13,-0.027068235
m3.4.5.6.7.8.9.10.11.12.13.14,0.014996517
m4.5.6.7.8.9.10.11.12.13.14.15,-0.005585621
m5.6.7.8.9.10.11.12.13.14.15.16,-0.022966335
m6.7.8.9.10.11.12.13.14.15.16.17,0.052939907
m7.8.9.10.11.12.13.14.15.16.17.18,0.009473364
m8.9.10.11.12.13.14.15.16.17.18.19,-4.3803554
m9.10.11.12.13.14.15.16.17.18.19.20,-0.016218595
m10.11.12.13.14.15.16.17.18.19.20.21,0.009679236
m11.12.13.14.15.16.17.18.19.20.21.22,-12.169261
m12.13.14.15.16.17.18.19.20.21.22.23,0.0004377328
m13.14.15.16.17.18.19.20.21.22.23.24,0.013746014
m14.15.16.17.18.19.20.21.22.23.24.25,0.020575255
m15.16.17.18.19.20.21.22.23.24.25.26,0.016508248
m16.17.18.19.20.21.22.23.24.25.26.27,24.893064
m17.18.19.20.21.22.23.24.25.26.27.28,2.074014
m18.19.20.21.22.23.24.25.26.27.28.29,2.063443
m19.20.21.22.23.24.25.26.27.28.29.30,-0.021173934
m1.2.3.4.5.6.7.8.9.10.11.12.13,0.04293119
m2.3.4.5.6.7.8.9.10.11.12.13.14,0.054256056
m3.4.5.6.7.8.9.10.11.12.13.14.15,0.0100016175
m4.5.6.7.8.9.10.11.12.13.14.15.16,-0.019935992
m5.6.7.8.9.10.11.12.13.14.15.16.17,-0.03147874
m6.7.8.9.10.11.12.13.14.15.16.17.18,-5.171437
m7.8.9.10.11.12.13.14.15.16.17.18.19,4.3645782
m8.9.10.11.12.13.14.15.16.17.18.19.20,4.383574
m9.10.11.12.13.14.15.16.17.18.19.20.21,-0.015180372
m10.11.12.13.14.15.16.17.18.19.20.21.22,12.253828
m11.12.13.14.15.16.17.18.19.20.21.22.23,12.236792
m12.13.14.15.16.17.18.19.20.21.22.23.24,0.010174351
m13.14.15.16.17.18.19.20.21.22.23.24.25,-0.006987484
m14.15.16.17.18.19.20.21.22.23.24.25.26,-0.01713551
m15.16.17.18.19.20.21.22.23.24.25.26.27,-24.894777
m16.17.18.19.20.21.22.23.24.25.26.27.28,-24.897774
m17.18.19.20.21.22.23.24.25.26.27.28.29,-2.080754
m18.19.20.21.22.23.24.25.26.27.28.29.30,0.0141479485
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-0.04420841
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,-0.019285137
m3.4.5.6.7.8.9.10.11.12.13.14.15.16,0.017881269
m4.5.6.7.8.9.10.11.12.13.14.15.16.17,0.012277176
m5.6.7.8.9.10.11.12.13.14.15.16.17.18,5.132143
m6.7.8.9.10.11.12.13.14.15.16.17.18.19,5.1089664
m7.8.9.10.11.12.13.14.15.16.17.18.19.20,-4.3824644
m8.9.10.11.12.13.14.15.16.17.18.19.20.21,0.020442046
m9.10.11.12.13.14.15.16.17.18.19.20.21.22,0.0045325607
m10.11.12.13.14.15.16.17.18.19.20.21.22.23,-12.283369
m11.12.13.14.15.16.17.18.19.20.21.22.23.24,-0.013792545
m12.13.14.15.16.17.18.19.20.21.22.23.24.25,-0.023449978
m13.14.15.16.17.18.19.20.21.22.23.24.25.26,-0.009994164
m14.15.16.17.18.19.20.21.22.23.24.25.26.27,0.0106792785
m15.16.17.18.19.20.21.22.23.24.25.26.27.28,24.8967
m16.17.18.19.20.21.22.23.24.25.26.27.28.29,0.025156122
m17.18.19.20.21.22.23.24.25.26.27.28.29.30,0.012272057
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,0.016485104
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,52.591064
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-0.033986583
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,0.023305673
m5.6.7.8.9.10.11.12.13.14.15.16.17.18.19,-5.0777707
m6.7.8.9.10.11.12.13.14.15.16.17.18.19.20,90.87002
m7.8.9.10.11.12.13.14.15.16.17.18.19.20.21,-0.0020653876
m8.9.10.11.12.13.14.15.16.17.18.19.20.21.22,-0.00660598
m9.10.11.12.13.14.15.16.17.18.19.20.21.22.23,0.029223109
m10.11.12.13.14.15.16.17.18.19.20.21.22.23.24,-0.039238337
m11.12.13.14.15.16.17.18.19.20.21.22.23.24.25,-26.831223
m12.13.14.15.16.17.18.19.20.21.22.23.24.25.26,0.028883912
m13.14.15.16.17.18.19.20.21.22.23.24.25.26.27,-2.4146695
m14.15.16.17.18.19.20.21.22.23.24.25.26.27.28,0.0039314036
m15.16.17.18.19.20.21.22.23.24.25.26.27.28.29,0.0063291555
m16.17.18.19.20.21.22.23.24.25.26.27.28.29.30,-0.029982457
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-52.594448
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-52.579586
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,0.020351956
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19,-0.031090135
m5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20,-90.87701
m6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21,-90.873726
m7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22,-0.030526549
m8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23,18.2128
m9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24,0.03605634
m10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25,-4.6212835
m11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26,26.832386
m12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27,2.4205875
m13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28,2.4185078
m14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29,-16.625025
m15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30,0.0052611623
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,52.58367
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,-76.91348
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19,45.64384
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20,0.026648605
m5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21,90.86293
m6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22,29.986038
m7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23,-18.190065
m8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24,45.49527
