term,value
m1,0.04038001
m2,0.27785832
m3,-0.2876937
m4,0.11374501
m5,0.1312527
m6,0.06750813
m7,0.1279335
m8,-0.039019242
m9,-0.21980603
m10,-0.33052686
m11,-0.07211542
m12,-0.05238931
m1.2,-0.10890998
m2.3,-0.06648099
m3.4,-0.031523243
m4.5,-0.1384623
m5.6,-0.022441318
m6.7,-0.18055345
m7.8,-0.119484484
m8.9,-0.061279975
m9.10,0.09141773
m10.11,-0.030834168
m11.12,0.1119142
m1.2.3,0.18273479
m2.3.4,0.13986753
m3.4.5,0.03678826
m4.5.6,-0.05001647
m5.6.7,0.06617381
m6.7.8,0.21240014
m7.8.9,0.09475975
m8.9.10,-0.2874581
m9.10.11,-0.17898256
m10.11.12,-0.31840485
m1.2.3.4,-0.22808403
m2.3.4.5,-0.06356898
m3.4.5.6,0.3027137
m4.5.6.7,0.040858246
m5.6.7.8,-0.08564498
m6.7.8.9,-0.13902426
m7.8.9.10,0.20038301
m8.9.10.11,0.18340653
m9.10.11.12,0.2610041
m1.2.3.4.5,0.14190519
m2.3.4.5.6,-0.204162
m3.4.5.6.7,-0.09056416
m4.5.6.7.8,0.11249925
m5.6.7.8.9,-0.16297007
m6.7.8.9.10,0.23311695
m7.8.9.10.11,-0.19421911
m8.9.10.11.12,0.084810786
m1.2.3.4.5.6,-0.33094698
m2.3.4.5.6.7,-0.20367914
m3.4.5.6.7.8,-0.17282951
m4.5.6.7.8.9,0.181669
m5.6.7.8.9.10,0.042829692
m6.7.8.9.10.11,-0.2468475
m7.8.9.10.11.12,-0.13273048
m1.2.3.4.5.6.7,0.44271058
m2.3.4.5.6.7.8,0.30720732
m3.4.5.6.7.8.9,-0.21896634
m4.5.6.7.8.9.10,-0.23832062
m5.6.7.8.9.10.11,0.11405566
m6.7.8.9.10.11.12,0.11257985
m1.2.3.4.5.6.7.8,-0.12487987
m2.3.4.5.6.7.8.9,0.53104174
m3.4.5.6.7.8.9.10,0.0030945279
m4.5.6.7.8.9.10.11,-14.952032
m5.6.7.8.9.10.11.12,-0.012105525
m1.2.3.4.5.6.7.8.9,-0.023861155
m2.3.4.5.6.7.8.9.10,-0.26642057
m3.4.5.6.7.8.9.10.11,45.00198
m4.5.6.7.8.9.10.11.12,14.799997
m1.2.3.4.5.6.7.8.9.10,-0.15321057
m2.3.4.5.6.7.8.9.10.11,-15.181714
m3.4.5.6.7.8.9.10.11.12,-44.53001
m1.2.3.4.5.6.7.8.9.10.11,-14.703784
m2.3.4.5.6.7.8.9.10.11.12,14.799997
m1.2.3.4.5.6.7.8.9.10.11.12,14.839534
