term,value
m1,0.03941316
m2,-0.034144923
m3,-0.39152116
m4,-0.019310936
m5,-0.11556712
m6,-0.1872999
m7,0.08136283
m8,-0.11447137
m9,0.11088556
m10,-0.21933559
m11,0.08754004
m12,0.067963466
m13,0.04181129
m1.2,-0.039242595
m2.3,0.20107329
m3.4,0.09801144
m4.5,0.04795961
m5.6,0.0114059
m6.7,0.21224083
m7.8,0.017565332
m8.9,0.09453976
m9.10,0.16335589
m10.11,0.29266793
m11.12,-0.20375028
m12.13,0.0703439
m1.2.3,0.079412475
m2.3.4,-0.041768625
m3.4.5,-0.0058751367
m4.5.6,-0.03928666
m5.6.7,-0.031694427
m6.7.8,0.19457826
m7.8.9,-0.091613114
m8.9.10,0.16833639
m9.10.11,-0.21937205
m10.11.12,-0.0073897056
m11.12.13,0.024057306
m1.2.3.4,0.0064249
m2.3.4.5,0.115874544
m3.4.5.6,0.09166177
m4.5.6.7,0.05474229
m5.6.7.8,11.097344
m6.7.8.9,-0.10172677
m7.8.9.10,-0.1696975
m8.9.10.11,-0.005232908
m9.10.11.12,0.16833912
m10.11.12.13,0.031667817
m1.2.3.4.5,-0.0868689
m2.3.4.5.6,0.019526906
m3.4.5.6.7,7.8734097
m4.5.6.7.8,-11.403452
m5.6.7.8.9,-11.174204
m6.7.8.9.10,-0.12917916
m7.8.9.10.11,0.18512702
m8.9.10.11.12,-0.15686677
m9.10.11.12.13,-0.15073352
m1.2.3.4.5.6,0.028885037
m2.3.4.5.6.7,-8.094455
m3.4.5.6.7.8,-7.9385543
m4.5.6.7.8.9,11.447774
m5.6.7.8.9.10,0.28262255
m6.7.8.9.10.11,-0.2001009
m7.8.9.10.11.12,0.066512756
m8.9.10.11.12.13,0.06159173
m1.2.3.4.5.6.7,0.049537934
m2.3.4.5.6.7.8,7.7030683
m3.4.5.6.7.8.9,-29.2582
m4.5.6.7.8.9.10,-0.12682328
m5.6.7.8.9.10.11,0.17845985
m6.7.8.9.10.11.12,27.790443
m7.8.9.10.11.12.13,-0.19848746
m1.2.3.4.5.6.7.8,0.47849295
m2.3.4.5.6.7.8.9,29.53038
m3.4.5.6.7.8.9.10,-40.62454
m4.5.6.7.8.9.10.11,18.558624
m5.6.7.8.9.10.11.12,-28.000952
m6.7.8.9.10.11.12.13,-27.526033
m1.2.3.4.5.6.7.8.9,-0.5461508
m2.3.4.5.6.7.8.9.10,4.748137
m3.4.5.6.7.8.9.10.11,-42.261166
m4.5.6.7.8.9.10.11.12,-18.559946
m5.6.7.8.9.10.11.12.13,27.717056
m1.2.3.4.5.6.7.8.9.10,35.85764
m2.3.4.5.6.7.8.9.10.11,-11.061478
m3.4.5.6.7.8.9.10.11.12,70.58298
m4.5.6.7.8.9.10.11.12.13,-0.09197672
m1.2.3.4.5.6.7.8.9.10.11,34.605183
m2.3.4.5.6.7.8.9.10.11.12,11.185749
m3.4.5.6.7.8.9.10.11.12.13,41.66626
m1.2.3.4.5.6.7.8.9.10.11.12,-62.96142
m2.3.4.5.6.7.8.9.10.11.12.13,-34.114304
m1.2.3.4.5.6.7.8.9.10.11.12.13,-7.4825864
