term,value
m1,-0.07019187
m2,-0.07894456
m3,-0.076050706
m4,0.024683844
m5,0.11256344
m6,-0.021090254
m7,-0.43187088
m8,-0.06310747
m9,-0.071257964
m10,-0.024386533
m11,-0.008779181
m12,-0.017996497
m13,-0.07020958
m14,-0.046728447
m15,-0.0042831916
m16,-0.037910834
m17,-0.12534943
m18,-0.02385551
m19,0.04530587
m20,-0.27379006
m21,-0.4708311
m22,-0.057796635
m23,-0.0044176094
m24,-0.049473584
m25,-0.00730111
m26,-0.015440751
m27,-0.044987306
m28,-0.105556875
m1.2,0.04517929
m2.3,0.08197603
m3.4,0.044071853
m4.5,0.0125440005
m5.6,-0.015412983
m6.7,0.07634762
m7.8,0.049674377
m8.9,-0.09291288
m9.10,0.08138805
m10.11,0.046099935
m11.12,0.02156939
m12.13,0.04117549
m13.14,0.04878242
m14.15,0.019001475
m15.16,-0.115717925
m16.17,0.024703354
m17.18,-0.007662557
m18.19,-0.045694273
m19.20,0.06239821
m20.21,0.27601275
m21.22,0.036714174
m22.23,-0.022415675
m23.24,0.040461913
m24.25,0.053372648
m25.26,-0.0045829043
m26.27,0.019434197
m27.28,-0.0043764934
m1.2.3,0.052118808
m2.3.4,-0.095753156
m3.4.5,0.00420288
m4.5.6,-0.14440255
m5.6.7,-0.044798013
m6.7.8,0.015552016
m7.8.9,0.18963724
m8.9.10,0.002968613
m9.10.11,-0.09332748
m10.11.12,-0.058277376
m11.12.13,0.009887619
m12.13.14,0.024204848
m13.14.15,-0.026689554
m14.15.16,0.12936223
m15.16.17,0.16636351
m16.17.18,0.04646816
m17.18.19,0.04203506
m18.19.20,-0.090354875
m19.20.21,-0.114860594
m20.21.22,0.07262187
m21.22.23,0.113370195
m22.23.24,-0.017720953
m23.24.25,-0.070577055
m24.25.26,-0.073994644
m25.26.27,0.124968156
m26.27.28,0.028684236
m1.2.3.4,0.065183364
m2.3.4.5,0.0017616488
m3.4.5.6,0.14532894
m4.5.6.7,0.20208402
m5.6.7.8,0.068596676
m6.7.8.9,0.0041433387
m7.8.9.10,-0.0076167826
m8.9.10.11,0.11479931
m9.10.11.12,0.08368008
m10.11.12.13,0.02265316
m11.12.13.14,-0.041180052
m12.13.14.15,0.02799023
m13.14.15.16,0.08263382
m14.15.16.17,-0.21193153
m15.16.17.18,0.028919177
m16.17.18.19,-0.012227157
m17.18.19.20,0.026154853
m18.19.20.21,0.13266559
m19.20.21.22,0.04794905
m20.21.22.23,-0.076210424
m21.22.23.24,0.0053465217
m22.23.24.25,0.0010187849
m23.24.25.26,0.1824588
m24.25.26.27,-0.08460795
m25.26.27.28,-0.1439171
m1.2.3.4.5,-0.0968627
m2.3.4.5.6,-0.21054533
m3.4.5.6.7,-0.11743475
m4.5.6.7.8,-0.019151151
m5.6.7.8.9,-0.041549306
m6.7.8.9.10,-0.0048111808
m7.8.9.10.11,-0.06750177
m8.9.10.11.12,0.011428647
m9.10.11.12.13,0.010693312
m10.11.12.13.14,0.03262107
m11.12.13.14.15,0.04993226
m12.13.14.15.16,-0.13552067
m13.14.15.16.17,-0.061720923
m14.15.16.17.18,0.06651148
m15.16.17.18.19,-0.11391014
m16.17.18.19.20,0.00090492144
m17.18.19.20.21,0.086627856
m18.19.20.21.22,-0.00726296
m19.20.21.22.23,0.005799528
m20.21.22.23.24,0.047511935
m21.22.23.24.25,0.07589871
m22.23.24.25.26,-0.040011138
m23.24.25.26.27,-0.13550419
