term,value
m1,-0.0076794066
m2,-0.037473686
m3,0.0024928004
m4,0.031255603
m5,0.08384498
m6,-0.06642552
m7,-0.041501224
m8,-0.018538067
m9,-0.06766965
m10,-0.3929119
m11,-0.23284411
m12,-0.04008209
m13,-0.009815322
m14,-0.050584164
m15,-0.053311154
m16,-0.14733794
m17,-0.15567671
m18,-0.020484537
m19,-0.25031498
m20,-0.064449295
m21,-0.08208449
m22,-0.04652264
m23,0.07764004
m24,0.09297034
m25,-0.4713062
m26,0.035554606
m27,-0.06634992
m28,0.06426127
m29,0.045988344
m30,-0.011403132
m1.2,-0.0020525414
m2.3,-0.025955684
m3.4,-0.03347808
m4.5,-0.08118048
m5.6,-0.06812394
m6.7,0.027734797
m7.8,0.0075151697
m8.9,-0.009711852
m9.10,0.116752505
m10.11,0.16515687
m11.12,-0.008242622
m12.13,0.040694177
m13.14,0.010233767
m14.15,-0.022446021
m15.16,0.026759483
m16.17,0.039905094
m17.18,0.0083319545
m18.19,0.048242167
m19.20,0.1518509
m20.21,0.07330553
m21.22,0.010914683
m22.23,-0.032063153
m23.24,-0.11830728
m24.25,0.041719746
m25.26,0.07273206
m26.27,0.043982573
m27.28,0.03228538
m28.29,-0.050583057
m29.30,0.032806143
m1.2.3,0.017980851
m2.3.4,0.03860099
m3.4.5,0.007034391
m4.5.6,0.1555801
m5.6.7,0.0034040846
m6.7.8,-0.0053109936
m7.8.9,0.027740784
m8.9.10,0.07638263
m9.10.11,-0.036562458
m10.11.12,0.021617237
m11.12.13,0.0015018806
m12.13.14,-0.013351269
m13.14.15,0.038421676
m14.15.16,0.03148736
m15.16.17,0.09151267
m16.17.18,-0.06799611
m17.18.19,0.06409773
m18.19.20,-0.15090926
m19.20.21,-0.15081805
m20.21.22,-0.033378217
m21.22.23,-0.0803408
m22.23.24,-0.093899965
m23.24.25,0.04544223
m24.25.26,0.008046329
m25.26.27,0.08374496
m26.27.28,-0.05359667
m27.28.29,0.1156521
m28.29.30,-0.045195226
m1.2.3.4,0.0024221018
m2.3.4.5,0.04632102
m3.4.5.6,-0.112561345
m4.5.6.7,-0.11462565
m5.6.7.8,0.12174156
m6.7.8.9,0.0023606047
m7.8.9.10,-0.075471625
m8.9.10.11,-0.018734459
m9.10.11.12,0.07998265
m10.11.12.13,0.09909677
m11.12.13.14,0.060358398
m12.13.14.15,-0.17140573
m13.14.15.16,0.020380389
m14.15.16.17,0.08432625
m15.16.17.18,-0.036871187
m16.17.18.19,0.16533312
m17.18.19.20,0.14415152
m18.19.20.21,0.21343493
m19.20.21.22,0.08653838
m20.21.22.23,0.1187125
m21.22.23.24,0.15140736
m22.23.24.25,0.31164834
m23.24.25.26,0.03138312
m24.25.26.27,0.07282551
m25.26.27.28,0.07048294
m26.27.28.29,-0.10084344
m27.28.29.30,-0.021030169
m1.2.3.4.5,-0.043518066
m2.3.4.5.6,0.02343896
m3.4.5.6.7,0.2702591
m4.5.6.7.8,-0.2686973
m5.6.7.8.9,-0.074990064
m6.7.8.9.10,0.0915938
m7.8.9.10.11,0.047847256
m8.9.10.11.12,-0.042917337
m9.10.11.12.13,-0.14596051
m10.11.12.13.14,0.05206423
m11.12.13.14.15,0.08176989
m12.13.14.15.16,0.2610696
m13.14.15.16.17,-0.27232125
m14.15.16.17.18,0.050217662
m15.16.17.18.19,-0.11460446
m16.17.18.19.20,-0.20394483
m17.18.19.20.21,-0.19855866
m18.19.20.21.22,-0.22978835
m19.20.21.22.23,0.026624773
m20.21.22.23.24,-0.17554632
m21.22.23.24.25,-0.11650072
m22.23.24.25.26,-0.2165943
m23.24.25.26.27,-0.07535642
m24.25.26.27.28,-0.1450918
m25.26.27.28.29,0.011445759
m26.27.28.29.30,-0.048361227
m1.2.3.4.5.6,0.01099018
m2.3.4.5.6.7,-0.11623374
m3.4.5.6.7.8,0.13660958
m4.5.6.7.8.9,0.25285414
m5.6.7.8.9.10,-0.08534078
m6.7.8.9.10.11,0.119505085
m7.8.9.10.11.12,-0.016714197
m8.9.10.11.12.13,0.028164491
m9.10.11.12.13.14,0.017682042
m10.11.12.13.14.15,-0.09475176
m11.12.13.14.15.16,-0.15493642
m12.13.14.15.16.17,0.034110207
m13.14.15.16.17.18,0.19838333
m14.15.16.17.18.19,-0.030690974
m15.16.17.18.19.20,0.20022616
m16.17.18.19.20.21,0.31489912
m17.18.19.20.21.22,0.26425433
m18.19.20.21.22.23,0.119021915
m19.20.21.22.23.24,0.04509292
m20.21.22.23.24.25,0.0014009066
m21.22.23.24.25.26,0.17181745
m22.23.24.25.26.27,0.019290674
m23.24.25.26.27.28,-0.059374895
m24.25.26.27.28.29,-0.037070457
m25.26.27.28.29.30,0.12255659
m1.2.3.4.5.6.7,-0.020963345
m2.3.4.5.6.7.8,-0.057692192
m3.4.5.6.7.8.9,-0.29531717
m4.5.6.7.8.9.10,0.071688876
m5.6.7.8.9.10.11,0.026094873
m6.7.8.9.10.11.12,0.05563027
m7.8.9.10.11.12.13,0.0129717775
m8.9.10.11.12.13.14,-0.020125326
m9.10.11.12.13.14.15,0.00839562
m10.11.12.13.14.15.16,-0.019727536
m11.12.13.14.15.16.17,0.051438484
m12.13.14.15.16.17.18,-0.1944179
m13.14.15.16.17.18.19,-0.06725182
m14.15.16.17.18.19.20,-0.119880825
m15.16.17.18.19.20.21,-0.3224008
m16.17.18.19.20.21.22,-0.18817954
m17.18.19.20.21.22.23,-0.16843374
m18.19.20.21.22.23.24,-0.20068358
m19.20.21.22.23.24.25,0.09398605
m20.21.22.23.24.25.26,0.020431291
m21.22.23.24.25.26.27,-0.14290996
m22.23.24.25.26.27.28,0.120545864
m23.24.25.26.27.28.29,0.011332743
m24.25.26.27.28.29.30,0.022880547
m1.2.3.4.5.6.7.8,0.17057787
m2.3.4.5.6.7.8.9,0.07235474
m3.4.5.6.7.8.9.10,0.037862897
m4.5.6.7.8.9.10.11,-0.060592562
m5.6.7.8.9.10.11.12,-0.027745526
m6.7.8.9.10.11.12.13,-0.15701443
m7.8.9.10.11.12.13.14,0.0043446124
m8.9.10.11.12.13.14.15,0.11569727
m9.10.11.12.13.14.15.16,-0.016536102
m10.11.12.13.14.15.16.17,0.02175153
m11.12.13.14.15.16.17.18,-0.023771547
m12.13.14.15.16.17.18.19,0.11624047
m13.14.15.16.17.18.19.20,-0.014242601
m14.15.16.17.18.19.20.21,0.20944598
m15.16.17.18.19.20.21.22,0.35767153
m16.17.18.19.20.21.22.23,0.0024358705
m17.18.19.20.21.22.23.24,0.11926439
m18.19.20.21.22.23.24.25,0.18676765
m19.20.21.22.23.24.25.26,-0.15693721
m20.21.22.23.24.25.26.27,0.055597022
m21.22.23.24.25.26.27.28,0.108481444
m22.23.24.25.26.27.28.29,0.107653245
m23.24.25.26.27.28.29.30,0.06236163
m1.2.3.4.5.6.7.8.9,-0.09573884
m2.3.4.5.6.7.8.9.10,0.086021125
m3.4.5.6.7.8.9.10.11,-0.10609242
m4.5.6.7.8.9.10.11.12,-0.11540151
m5.6.7.8.9.10.11.12.13,0.10685398
