term,value
m1,-0.056900095
m2,-0.4747312
m3,-0.016680464
m4,-0.1993599
m5,0.051268496
m6,0.07920155
m7,-0.031263106
m8,-0.17265543
m9,-0.29969636
m10,-0.015859675
m11,0.06036008
m12,0.031966336
m13,0.011750057
m14,-0.02852935
m15,-0.038034335
m16,-0.03573796
m17,-0.22072658
m18,-0.071193755
m19,0.078894354
m20,-0.16106129
m21,-0.10809107
m22,0.02018468
m23,0.012287021
m24,0.034515835
m25,0.077593826
m26,0.042724036
m27,0.08707628
m28,-0.10500104
m29,0.0056039765
m30,0.14412692
m31,0.118254334
m32,-0.017919011
m33,0.079165265
m34,-0.12710011
m35,0.009399235
m36,-0.067428954
m37,0.0452141
m1.2,0.27939105
m2.3,0.42519864
m3.4,-0.24497448
m4.5,-0.1249363
m5.6,-0.009020992
m6.7,-0.014960017
m7.8,0.23488511
m8.9,-0.136531
m9.10,-0.44495928
m10.11,0.3109463
m11.12,-0.19035861
m12.13,-0.36767074
m13.14,-0.047181122
m14.15,-0.13796632
m15.16,-0.07085049
m16.17,-0.3411693
m17.18,0.36945778
m18.19,0.5017272
m19.20,-0.097724915
m20.21,-0.25094074
m21.22,0.25169426
m22.23,0.17124346
m23.24,0.20328607
m24.25,0.28395727
m25.26,0.0075614452
m26.27,-0.059504226
m27.28,0.2528945
m28.29,0.4628011
m29.30,-0.053406246
m30.31,0.14260668
m31.32,-0.11692473
m32.33,0.28288618
m33.34,-0.12908125
m34.35,0.29563424
m35.36,0.22981903
m36.37,0.3733291
m1.2.3,-0.28668928
m2.3.4,0.47395873
m3.4.5,0.32162568
m4.5.6,-0.82062244
m5.6.7,-0.023396932
m6.7.8,-0.08045787
m7.8.9,-0.38915798
m8.9.10,0.19127247
m9.10.11,-0.009346392
m10.11.12,-0.09500671
m11.12.13,0.2137109
m12.13.14,0.1293593
m13.14.15,0.06104979
m14.15.16,-0.047096923
m15.16.17,0.24243006
m16.17.18,0.2697332
m17.18.19,-0.783096
m18.19.20,-0.18839346
m19.20.21,0.38377208
m20.21.22,0.02853622
m21.22.23,-0.11114148
m22.23.24,-0.54933375
m23.24.25,-0.14176914
m24.25.26,-0.5692922
m25.26.27,0.21575248
m26.27.28,0.06353171
m27.28.29,-0.45199266
m28.29.30,-0.22858918
m29.30.31,0.05825521
m30.31.32,-0.13489759
m31.32.33,-0.2888617
m32.33.34,-0.13638918
m33.34.35,0.060695693
m34.35.36,0.17768061
m35.36.37,-0.31667835
m1.2.3.4,-0.2136769
m2.3.4.5,0.17998536
m3.4.5.6,0.2474188
m4.5.6.7,0.6130543
m5.6.7.8,0.1308411
m6.7.8.9,0.12073071
m7.8.9.10,0.23513353
m8.9.10.11,0.46941864
m9.10.11.12,0.05982632
m10.11.12.13,-0.27885732
m11.12.13.14,-0.04398781
m12.13.14.15,-0.030064523
m13.14.15.16,0.022077888
m14.15.16.17,0.00509239
m15.16.17.18,-0.07461964
m16.17.18.19,0.25672463
m17.18.19.20,0.12610218
m18.19.20.21,-0.13261408
m19.20.21.22,-0.11373298
m20.21.22.23,0.094559215
m21.22.23.24,0.15835321
m22.23.24.25,0.024693865
m23.24.25.26,0.5099916
m24.25.26.27,0.101009764
m25.26.27.28,-0.16443877
m26.27.28.29,-0.13937065
m27.28.29.30,0.11879681
m28.29.30.31,-0.30323112
m29.30.31.32,-0.019902967
m30.31.32.33,0.1578097
m31.32.33.34,0.18878187
m32.33.34.35,0.13261752
m33.34.35.36,0.14600731
m34.35.36.37,0.101879224
m1.2.3.4.5,-0.06637095
m2.3.4.5.6,0.005811177
m3.4.5.6.7,-0.01542785
m4.5.6.7.8,0.23060493
m5.6.7.8.9,-0.0058982223
m6.7.8.9.10,0.1359459
m7.8.9.10.11,-0.26532263
m8.9.10.11.12,0.10071947
m9.10.11.12.13,-0.18667413
m10.11.12.13.14,0.47448412
m11.12.13.14.15,-0.10802874
m12.13.14.15.16,0.17615445
m13.14.15.16.17,-0.11227809
m14.15.16.17.18,0.043291617
m15.16.17.18.19,-0.124719396
m16.17.18.19.20,-0.2360451
m17.18.19.20.21,0.4034902
m18.19.20.21.22,-0.32009256
m19.20.21.22.23,-0.12033964
m20.21.22.23.24,0.0932289
m21.22.23.24.25,-0.046187736
m22.23.24.25.26,-0.16832687
m23.24.25.26.27,-0.030160928
m24.25.26.27.28,-0.24439482
m25.26.27.28.29,-0.3289479
