term,value
m1,-0.050459225
m2,-0.03898964
m3,0.05954373
m4,-0.044150025
m5,-0.24762109
m6,-0.09487564
m7,-0.015525706
m8,-0.36872086
m9,-0.30094045
m10,0.040445298
m11,-0.010828659
m12,-0.012001805
m13,-0.01224184
m14,0.031727567
m15,0.035436243
m16,0.07322197
m17,0.056675114
m18,0.033420935
m19,-0.09190853
m20,0.36446658
m21,0.10313369
m22,-0.022040159
m23,-0.55889314
m24,0.09339071
m25,0.012892365
m26,-0.12124569
m27,0.04486804
m28,0.02489103
m29,-0.073109
m30,0.11030078
m31,0.13741022
m32,-0.11918457
m33,-0.06327571
m34,0.16876061
m35,0.33341447
m36,0.039280243
m37,0.21640083
m38,0.0054708794
m39,0.057844833
m40,-0.01519477
m41,-0.18146713
m42,0.04539398
m43,-0.020382553
m44,0.07766792
m45,0.03818713
m46,0.17251459
m47,0.23687895
m48,0.26186657
m49,-0.069214985
m50,0.023027385
m1.2,-0.6386858
m2.3,-0.25193465
m3.4,-0.15199395
m4.5,0.09896025
m5.6,-0.20509899
m6.7,-0.14741096
m7.8,0.25480366
m8.9,-0.17963876
m9.10,-0.105270535
m10.11,-0.83544815
m11.12,0.014469072
m12.13,-0.11772527
m13.14,-0.91890204
m14.15,-0.59302807
m15.16,-0.02010917
m16.17,-0.11247419
m17.18,0.11889394
m18.19,-0.30974144
m19.20,-0.32975924
m20.21,-0.31489876
m21.22,-0.10473922
m22.23,0.81015813
m23.24,1.0968211
m24.25,0.112131506
m25.26,-0.2685281
m26.27,0.059966497
m27.28,-0.14333199
m28.29,0.15625301
m29.30,-0.43341553
m30.31,-0.48372006
m31.32,0.020258129
m32.33,-0.17682514
m33.34,0.35817695
m34.35,-0.7993194
m35.36,-0.24892582
m36.37,-0.7227298
m37.38,0.6226577
m38.39,-0.17221835
m39.40,-0.7957518
m40.41,0.8945264
m41.42,0.29061624
m42.43,0.6458947
m43.44,-0.99685967
m44.45,0.06931496
m45.46,0.24396402
m46.47,-0.24202053
m47.48,0.20596053
m48.49,-0.67760897
m49.50,0.041316003
m1.2.3,0.21430613
m2.3.4,-0.06430569
m3.4.5,0.48904103
m4.5.6,0.8254234
m5.6.7,-0.14227344
m6.7.8,-0.5759078
m7.8.9,-0.096602626
m8.9.10,-0.3848926
m9.10.11,0.6037647
m10.11.12,0.1283737
m11.12.13,-0.3666608
m12.13.14,0.34196192
m13.14.15,0.6159162
m14.15.16,0.35410634
m15.16.17,0.0068818405
m16.17.18,0.16265982
m17.18.19,0.149426
m18.19.20,0.16564941
m19.20.21,0.7919714
m20.21.22,0.37648633
m21.22.23,-0.13755278
m22.23.24,-0.47301015
m23.24.25,-0.042871997
m24.25.26,0.29689005
m25.26.27,0.13943021
m26.27.28,-0.6811419
m27.28.29,0.23996651
m28.29.30,-0.1227898
m29.30.31,0.03480468
m30.31.32,0.31212723
m31.32.33,-0.052372087
m32.33.34,0.3256753
m33.34.35,0.10213591
m34.35.36,0.37823257
m35.36.37,-0.17950034
m36.37.38,-0.034805104
m37.38.39,0.32670602
m38.39.40,-0.0066011883
m39.40.41,-1.1985918
m40.41.42,0.07125573
m41.42.43,-0.50926834
m42.43.44,1.2556607
m43.44.45,0.3969817
m44.45.46,-0.29697898
m45.46.47,-0.0945867
m46.47.48,-0.4448684
m47.48.49,0.25779662
m48.49.50,-0.021453515
m1.2.3.4,0.15608144
m2.3.4.5,0.23187098
m3.4.5.6,0.2114209
m4.5.6.7,-0.5250338
m5.6.7.8,0.16035487
m6.7.8.9,0.5886548
m7.8.9.10,0.49459374
m8.9.10.11,0.3669552
m9.10.11.12,-0.45555338
m10.11.12.13,0.049877003
m11.12.13.14,0.34998545
m12.13.14.15,0.013539391
m13.14.15.16,0.10097983
m14.15.16.17,-0.17035888
m15.16.17.18,-0.028238393
m16.17.18.19,-0.20788404
m17.18.19.20,-0.17448233
m18.19.20.21,0.08773197
m19.20.21.22,-0.59082174
m20.21.22.23,0.082356445
m21.22.23.24,-0.18143639
m22.23.24.25,-0.30589482
m23.24.25.26,-0.1094356
m24.25.26.27,0.35403416
m25.26.27.28,0.029354548
m26.27.28.29,0.5912464
m27.28.29.30,-0.022462852
m28.29.30.31,0.06213826
m29.30.31.32,0.35942888
m30.31.32.33,-0.3000027
m31.32.33.34,-0.35078433
m32.33.34.35,-0.24199931
m33.34.35.36,0.58585215
m34.35.36.37,-0.23011339
m35.36.37.38,-0.16956766
m36.37.38.39,0.21324065
m37.38.39.40,0.55889654
m38.39.40.41,0.2541
m39.40.41.42,0.5893848
m40.41.42.43,-0.59864527
m41.42.43.44,0.20515165
m42.43.44.45,-0.28500766
m43.44.45.46,-0.15149908
m44.45.46.47,-0.43137443
m45.46.47.48,0.38651326
m46.47.48.49,0.06771666
m47.48.49.50,0.06625478
m1.2.3.4.5,0.31867322
m2.3.4.5.6,-0.22924566
m3.4.5.6.7,0.31354138
m4.5.6.7.8,-0.36973953
m5.6.7.8.9,0.118555665
m6.7.8.9.10,0.24410507
m7.8.9.10.11,0.037348647
m8.9.10.11.12,-0.004419381
m9.10.11.12.13,-0.062833436
m10.11.12.13.14,0.0913141
m11.12.13.14.15,0.11591745
m12.13.14.15.16,0.19235156
m13.14.15.16.17,-0.05683776
m14.15.16.17.18,0.123980686
m15.16.17.18.19,0.5474431
m16.17.18.19.20,0.1057485
m17.18.19.20.21,0.103206225
m18.19.20.21.22,-0.23655093
m19.20.21.22.23,-0.22082268
m20.21.22.23.24,0.038538646
m21.22.23.24.25,0.23623781
m22.23.24.25.26,0.06407723
m23.24.25.26.27,-0.13735211
m24.25.26.27.28,-0.11881076
m25.26.27.28.29,-0.23976389
m26.27.28.29.30,0.027852159
m27.28.29.30.31,-0.005739134
m28.29.30.31.32,-0.35291976
m29.30.31.32.33,0.47113386
m30.31.32.33.34,-0.09694661
m31.32.33.34.35,-0.43350562
m32.33.34.35.36,0.2409445
m33.34.35.36.37,-0.013784715
m34.35.36.37.38,0.174007
m35.36.37.38.39,0.16890243
m36.37.38.39.40,0.052361086
m37.38.39.40.41,0.06254756
m38.39.40.41.42,-0.12979825
m39.40.41.42.43,0.16973472
m40.41.42.43.44,-0.24130128
m41.42.43.44.45,0.13763285
m42.43.44.45.46,-0.18390837
m43.44.45.46.47,-0.28912896
m44.45.46.47.48,0.55061805
m45.46.47.48.49,0.07827884
m46.47.48.49.50,0.04472645
m1.2.3.4.5.6,0.14238492
m2.3.4.5.6.7,-0.27905813
m3.4.5.6.7.8,-0.16282521
m4.5.6.7.8.9,0.19798139
m5.6.7.8.9.10,0.12518963
m6.7.8.9.10.11,0.10021231
m7.8.9.10.11.12,-0.29904073
m8.9.10.11.12.13,-0.35097453
m9.10.11.12.13.14,-0.00044435263
m10.11.12.13.14.15,0.10811635
m11.12.13.14.15.16,-0.30555254
m12.13.14.15.16.17,0.035087813
m13.14.15.16.17.18,-0.20345749
m14.15.16.17.18.19,0.13410544
m15.16.17.18.19.20,-0.4486972
m16.17.18.19.20.21,-0.060053624
m17.18.19.20.21.22,0.20886981
m18.19.20.21.22.23,0.06643827
m19.20.21.22.23.24,-0.20624322
m20.21.22.23.24.25,-0.08552581
m21.22.23.24.25.26,-0.17819948
m22.23.24.25.26.27,0.035843104
m23.24.25.26.27.28,0.021983102
m24.25.26.27.28.29,-0.16907294
m25.26.27.28.29.30,-0.133927
m26.27.28.29.30.31,0.04370113
m27.28.29.30.31.32,-0.0058159977
m28.29.30.31.32.33,-0.14871159
m29.30.31.32.33.34,0.25855783
m30.31.32.33.34.35,0.28658414
m31.32.33.34.35.36,-0.06740132
m32.33.34.35.36.37,-0.0048542703
m33.34.35.36.37.38,-0.24322908
m34.35.36.37.38.39,-0.12092763
m35.36.37.38.39.40,0.1486486
m36.37.38.39.40.41,-0.104063705
m37.38.39.40.41.42,-0.28209046
m38.39.40.41.42.43,0.26091838
m39.40.41.42.43.44,-0.015841745
m40.41.42.43.44.45,-0.4971528
m41.42.43.44.45.46,0.12595749
m42.43.44.45.46.47,-0.33429778
m43.44.45.46.47.48,0.0597005
m44.45.46.47.48.49,0.17507201
m45.46.47.48.49.50,0.05542009
m1.2.3.4.5.6.7,0.28328678
m2.3.4.5.6.7.8,-0.030559942
m3.4.5.6.7.8.9,-0.3344749
m4.5.6.7.8.9.10,0.20482142
m5.6.7.8.9.10.11,-0.06281054
m6.7.8.9.10.11.12,-0.11013533
m7.8.9.10.11.12.13,-0.13877107
m8.9.10.11.12.13.14,0.34493056
m9.10.11.12.13.14.15,-0.18818738
m10.11.12.13.14.15.16,-0.13610111
m11.12.13.14.15.16.17,0.17031306
m12.13.14.15.16.17.18,0.01612429
m13.14.15.16.17.18.19,-0.2563071
m14.15.16.17.18.19.20,-0.038874358
m15.16.17.18.19.20.21,-0.18256795
m16.17.18.19.20.21.22,0.04477164
m17.18.19.20.21.22.23,-0.122446574
m18.19.20.21.22.23.24,0.103625275
m19.20.21.22.23.24.25,-0.1522763
m20.21.22.23.24.25.26,-0.06570187
m21.22.23.24.25.26.27,-0.044813007
m22.23.24.25.26.27.28,0.19596411
m23.24.25.26.27.28.29,-0.098026074
m24.25.26.27.28.29.30,0.24718048
m25.26.27.28.29.30.31,0.21219485
m26.27.28.29.30.31.32,0.04370113
m27.28.29.30.31.32.33,0.04563065
m28.29.30.31.32.33.34,0.10915161
m29.30.31.32.33.34.35,0.04606251
m30.31.32.33.34.35.36,0.01989822
m31.32.33.34.35.36.37,0.18662904
m32.33.34.35.36.37.38,-0.2331145
m33.34.35.36.37.38.39,-0.08235227
m34.35.36.37.38.39.40,-0.13994724
m35.36.37.38.39.40.41,-0.15022032
m36.37.38.39.40.41.42,0.18322267
m37.38.39.40.41.42.43,0.107715376
m38.39.40.41.42.43.44,0.07506452
m39.40.41.42.43.44.45,-0.27125588
m40.41.42.43.44.45.46,0.15959595
m41.42.43.44.45.46.47,-0.15212737
m42.43.44.45.46.47.48,0.10247367
m43.44.45.46.47.48.49,-0.03790232
m44.45.46.47.48.49.50,-0.20396915
m1.2.3.4.5.6.7.8,-0.107680015
m2.3.4.5.6.7.8.9,-0.2012125
m3.4.5.6.7.8.9.10,-0.32746187
m4.5.6.7.8.9.10.11,0.017216073
m5.6.7.8.9.10.11.12,0.35983148
m6.7.8.9.10.11.12.13,0.10260494
m7.8.9.10.11.12.13.14,-0.0744544
m8.9.10.11.12.13.14.15,0.15751554
m9.10.11.12.13.14.15.16,0.20104276
m10.11.12.13.14.15.16.17,0.33894038
m11.12.13.14.15.16.17.18,-0.12771013
m12.13.14.15.16.17.18.19,-0.09295696
m13.14.15.16.17.18.19.20,0.20288916
m14.15.16.17.18.19.20.21,0.22712131
m15.16.17.18.19.20.21.22,-0.077443674
m16.17.18.19.20.21.22.23,-0.2855916
m17.18.19.20.21.22.23.24,-0.08424451
m18.19.20.21.22.23.24.25,0.15722026
m19.20.21.22.23.24.25.26,-0.13226637
m20.21.22.23.24.25.26.27,0.06765424
m21.22.23.24.25.26.27.28,0.11482012
m22.23.24.25.26.27.28.29,-0.21203384
m23.24.25.26.27.28.29.30,0.31720525
m24.25.26.27.28.29.30.31,-0.039823506
m25.26.27.28.29.30.31.32,0.21219485
m26.27.28.29.30.31.32.33,0.09575267
m27.28.29.30.31.32.33.34,-0.32953665
m28.29.30.31.32.33.34.35,-0.10294045
m29.30.31.32.33.34.35.36,-0.21695949
m30.31.32.33.34.35.36.37,-0.08164219
m31.32.33.34.35.36.37.38,-0.042366374
m32.33.34.35.36.37.38.39,-0.072067045
m33.34.35.36.37.38.39.40,-0.10146095
m34.35.36.37.38.39.40.41,0.032278292
m35.36.37.38.39.40.41.42,-0.12239099
m36.37.38.39.40.41.42.43,-0.059076287
m37.38.39.40.41.42.43.44,-0.15113069
m38.39.40.41.42.43.44.45,-0.18101789
m39.40.41.42.43.44.45.46,0.14314468
m40.41.42.43.44.45.46.47,-0.11941622
m41.42.43.44.45.46.47.48,-0.08434814
m42.43.44.45.46.47.48.49,-0.1464164
m43.44.45.46.47.48.49.50,0.21643205
m1.2.3.4.5.6.7.8.9,0.09613317
m2.3.4.5.6.7.8.9.10,-0.19382966
m3.4.5.6.7.8.9.10.11,0.11779452
m4.5.6.7.8.9.10.11.12,-0.19322489
m5.6.7.8.9.10.11.12.13,-0.059831798
m6.7.8.9.10.11.12.13.14,0.1670388
m7.8.9.10.11.12.13.14.15,0.37070757
m8.9.10.11.12.13.14.15.16,0.08157891
m9.10.11.12.13.14.15.16.17,-0.15488753
m10.11.12.13.14.15.16.17.18,0.04144856
m11.12.13.14.15.16.17.18.19,-0.39000115
m12.13.14.15.16.17.18.19.20,-0.26673564
m13.14.15.16.17.18.19.20.21,-0.16351348
m14.15.16.17.18.19.20.21.22,0.16622083
m15.16.17.18.19.20.21.22.23,0.28023505
m16.17.18.19.20.21.22.23.24,0.38394722
m17.18.19.20.21.22.23.24.25,-0.03092531
m18.19.20.21.22.23.24.25.26,-0.011185242
m19.20.21.22.23.24.25.26.27,-0.012392981
m20.21.22.23.24.25.26.27.28,-0.4056999
m21.22.23.24.25.26.27.28.29,0.19200565
m22.23.24.25.26.27.28.29.30,0.20377272
m23.24.25.26.27.28.29.30.31,0.02990022
m24.25.26.27.28.29.30.31.32,-0.039823506
m25.26.27.28.29.30.31.32.33,-0.021543056
m26.27.28.29.30.31.32.33.34,-0.27899885
m27.28.29.30.31.32.33.34.35,0.09145911
m28.29.30.31.32.33.34.35.36,-0.2710143
m29.30.31.32.33.34.35.36.37,0.23278408
m30.31.32.33.34.35.36.37.38,0.3220708
m31.32.33.34.35.36.37.38.39,0.11898059
m32.33.34.35.36.37.38.39.40,0.37159342
m33.34.35.36.37.38.39.40.41,-0.3655722
m34.35.36.37.38.39.40.41.42,0.046214387
m35.36.37.38.39.40.41.42.43,-0.36606628
m36.37.38.39.40.41.42.43.44,-0.31896946
m37.38.39.40.41.42.43.44.45,0.02124199
m38.39.40.41.42.43.44.45.46,-0.08600145
m39.40.41.42.43.44.45.46.47,-0.13562457
m40.41.42.43.44.45.46.47.48,0.25955185
m41.42.43.44.45.46.47.48.49,-0.1464164
m42.43.44.45.46.47.48.49.50,0.107142955
m1.2.3.4.5.6.7.8.9.10,0.10271019
m2.3.4.5.6.7.8.9.10.11,0.16185129
m3.4.5.6.7.8.9.10.11.12,-0.09247141
m4.5.6.7.8.9.10.11.12.13,0.020138774
m5.6.7.8.9.10.11.12.13.14,0.003835421
m6.7.8.9.10.11.12.13.14.15,-0.02126223
m7.8.9.10.11.12.13.14.15.16,0.0964336
m8.9.10.11.12.13.14.15.16.17,0.3584636
m9.10.11.12.13.14.15.16.17.18,0.1793583
m10.11.12.13.14.15.16.17.18.19,-0.22070217
m11.12.13.14.15.16.17.18.19.20,0.07015133
m12.13.14.15.16.17.18.19.20.21,-0.010230985
m13.14.15.16.17.18.19.20.21.22,0.18989708
m14.15.16.17.18.19.20.21.22.23,0.24032101
m15.16.17.18.19.20.21.22.23.24,-0.0050432794
m16.17.18.19.20.21.22.23.24.25,0.28939012
m17.18.19.20.21.22.23.24.25.26,-0.2005667
m18.19.20.21.22.23.24.25.26.27,-0.036147036
m19.20.21.22.23.24.25.26.27.28,0.1473204
m20.21.22.23.24.25.26.27.28.29,-0.25204855
m21.22.23.24.25.26.27.28.29.30,-0.22580427
m22.23.24.25.26.27.28.29.30.31,-0.2516167
m23.24.25.26.27.28.29.30.31.32,0.029918566
m24.25.26.27.28.29.30.31.32.33,0.20279798
m25.26.27.28.29.30.31.32.33.34,0.23672594
m26.27.28.29.30.31.32.33.34.35,0.14187653
m27.28.29.30.31.32.33.34.35.36,-0.07569162
m28.29.30.31.32.33.34.35.36.37,-0.019021623
m29.30.31.32.33.34.35.36.37.38,0.004755496
m30.31.32.33.34.35.36.37.38.39,-0.15025267
m31.32.33.34.35.36.37.38.39.40,-0.06931131
m32.33.34.35.36.37.38.39.40.41,0.10754578
m33.34.35.36.37.38.39.40.41.42,0.12837973
m34.35.36.37.38.39.40.41.42.43,-0.19694676
m35.36.37.38.39.40.41.42.43.44,0.008257287
m36.37.38.39.40.41.42.43.44.45,0.20949137
m37.38.39.40.41.42.43.44.45.46,0.11640567
m38.39.40.41.42.43.44.45.46.47,0.2693872
m39.40.41.42.43.44.45.46.47.48,0.15436715
m40.41.42.43.44.45.46.47.48.49,0.18710873
m41.42.43.44.45.46.47.48.49.50,0.107142955
m1.2.3.4.5.6.7.8.9.10.11,-0.17420849
m2.3.4.5.6.7.8.9.10.11.12,-0.048545785
m3.4.5.6.7.8.9.10.11.12.13,-0.04280449
m4.5.6.7.8.9.10.11.12.13.14,0.08347897
m5.6.7.8.9.10.11.12.13.14.15,-0.18436451
m6.7.8.9.10.11.12.13.14.15.16,-0.29529473
m7.8.9.10.11.12.13.14.15.16.17,0.37293828
m8.9.10.11.12.13.14.15.16.17.18,0.059325363
m9.10.11.12.13.14.15.16.17.18.19,-0.08215007
m10.11.12.13.14.15.16.17.18.19.20,0.05069846
m11.12.13.14.15.16.17.18.19.20.21,0.32637975
m12.13.14.15.16.17.18.19.20.21.22,0.34392655
m13.14.15.16.17.18.19.20.21.22.23,0.26473784
m14.15.16.17.18.19.20.21.22.23.24,-0.045093767
m15.16.17.18.19.20.21.22.23.24.25,-0.09931374
m16.17.18.19.20.21.22.23.24.25.26,-0.07661005
m17.18.19.20.21.22.23.24.25.26.27,-0.22477399
m18.19.20.21.22.23.24.25.26.27.28,0.12343038
m19.20.21.22.23.24.25.26.27.28.29,-0.07470774
m20.21.22.23.24.25.26.27.28.29.30,-0.037006322
m21.22.23.24.25.26.27.28.29.30.31,-0.048447978
m22.23.24.25.26.27.28.29.30.31.32,-0.25169387
m23.24.25.26.27.28.29.30.31.32.33,-0.36006778
m24.25.26.27.28.29.30.31.32.33.34,-0.36006778
m25.26.27.28.29.30.31.32.33.34.35,0.023836939
m26.27.28.29.30.31.32.33.34.35.36,-0.025515668
m27.28.29.30.31.32.33.34.35.36.37,0.10115235
m28.29.30.31.32.33.34.35.36.37.38,-0.24838403
m29.30.31.32.33.34.35.36.37.38.39,-0.18068366
m30.31.32.33.34.35.36.37.38.39.40,0.16040051
m31.32.33.34.35.36.37.38.39.40.41,0.2752994
m32.33.34.35.36.37.38.39.40.41.42,0.12838429
m33.34.35.36.37.38.39.40.41.42.43,0.012010282
m34.35.36.37.38.39.40.41.42.43.44,0.17700292
m35.36.37.38.39.40.41.42.43.44.45,-0.22223426
m36.37.38.39.40.41.42.43.44.45.46,0.3052339
m37.38.39.40.41.42.43.44.45.46.47,-0.16155742
m38.39.40.41.42.43.44.45.46.47.48,-0.074236825
m39.40.41.42.43.44.45.46.47.48.49,0.082454994
m40.41.42.43.44.45.46.47.48.49.50,0.25172442
m1.2.3.4.5.6.7.8.9.10.11.12,0.24821673
m2.3.4.5.6.7.8.9.10.11.12.13,0.0011459943
m3.4.5.6.7.8.9.10.11.12.13.14,0.021209005
m4.5.6.7.8.9.10.11.12.13.14.15,-0.10468482
m5.6.7.8.9.10.11.12.13.14.15.16,0.17469089
m6.7.8.9.10.11.12.13.14.15.16.17,-0.018773427
m7.8.9.10.11.12.13.14.15.16.17.18,-0.113450706
m8.9.10.11.12.13.14.15.16.17.18.19,-0.20178983
m9.10.11.12.13.14.15.16.17.18.19.20,-0.4439269
m10.11.12.13.14.15.16.17.18.19.20.21,0.159836
m11.12.13.14.15.16.17.18.19.20.21.22,0.047202524
m12.13.14.15.16.17.18.19.20.21.22.23,-0.21494603
m13.14.15.16.17.18.19.20.21.22.23.24,0.23250419
m14.15.16.17.18.19.20.21.22.23.24.25,-0.32019663
m15.16.17.18.19.20.21.22.23.24.25.26,0.16687435
m16.17.18.19.20.21.22.23.24.25.26.27,-0.15845484
m17.18.19.20.21.22.23.24.25.26.27.28,-0.064793706
m18.19.20.21.22.23.24.25.26.27.28.29,0.17572865
m19.20.21.22.23.24.25.26.27.28.29.30,0.14022264
m20.21.22.23.24.25.26.27.28.29.30.31,0.1399428
m21.22.23.24.25.26.27.28.29.30.31.32,-0.048443984
m22.23.24.25.26.27.28.29.30.31.32.33,-0.008819894
m23.24.25.26.27.28.29.30.31.32.33.34,-0.36006778
m24.25.26.27.28.29.30.31.32.33.34.35,-0.046023272
m25.26.27.28.29.30.31.32.33.34.35.36,-0.14292413
m26.27.28.29.30.31.32.33.34.35.36.37,0.15165554
m27.28.29.30.31.32.33.34.35.36.37.38,-0.12738942
m28.29.30.31.32.33.34.35.36.37.38.39,0.20011918
m29.30.31.32.33.34.35.36.37.38.39.40,0.12944356
m30.31.32.33.34.35.36.37.38.39.40.41,0.50584775
m31.32.33.34.35.36.37.38.39.40.41.42,-0.33631346
m32.33.34.35.36.37.38.39.40.41.42.43,0.012010282
m33.34.35.36.37.38.39.40.41.42.43.44,0.38601345
m34.35.36.37.38.39.40.41.42.43.44.45,-0.052813213
m35.36.37.38.39.40.41.42.43.44.45.46,-0.12669168
m36.37.38.39.40.41.42.43.44.45.46.47,0.02671506
m37.38.39.40.41.42.43.44.45.46.47.48,0.12767646
m38.39.40.41.42.43.44.45.46.47.48.49,-0.14623378
m39.40.41.42.43.44.45.46.47.48.49.50,0.14672652
m1.2.3.4.5.6.7.8.9.10.11.12.13,-0.3347482
m2.3.4.5.6.7.8.9.10.11.12.13.14,-0.21933368
m3.4.5.6.7.8.9.10.11.12.13.14.15,-0.029010128
