term,value
m1,2.8835155e-05
m2,-0.12707219
m3,0.0011756979
m4,-0.106777996
m5,0.0024095401
m6,-0.018057026
m7,-0.12314577
m8,0.0033494458
m9,0.02437845
m10,-0.32160574
m11,0.008239476
m12,-0.10200269
m13,-0.04286772
m14,0.11366421
m15,0.09696272
m16,0.17702393
m17,-0.06238388
m18,-0.051223636
m19,-0.06670334
m20,0.002130635
m21,0.0723442
m22,-0.0051348954
m1.2,0.077435955
m2.3,0.025019139
m3.4,0.08089985
m4.5,-0.12674853
m5.6,-0.11644624
m6.7,-0.08419886
m7.8,0.02789171
m8.9,-0.07761271
m9.10,0.04224392
m10.11,0.054907106
m11.12,-0.11735073
m12.13,0.06954809
m13.14,2.8220007
m14.15,0.104264006
m15.16,-0.026346881
m16.17,-0.018206567
m17.18,0.012310769
m18.19,0.017507505
m19.20,-0.35748234
m20.21,0.034736708
m21.22,0.0022303872
m1.2.3,0.02589214
m2.3.4,-0.269634
m3.4.5,-0.036279947
m4.5.6,0.34509248
m5.6.7,0.4810247
m6.7.8,-0.15392685
m7.8.9,-0.090196475
m8.9.10,0.2464229
m9.10.11,0.38373435
m10.11.12,0.2752271
m11.12.13,0.16268992
m12.13.14,-2.7682946
m13.14.15,-2.799672
m14.15.16,-0.044140115
m15.16.17,0.040479895
m16.17.18,0.13555995
m17.18.19,-0.080303006
m18.19.20,0.12259486
m19.20.21,-2.5021765
m20.21.22,0.02258987
m1.2.3.4,0.2502222
m2.3.4.5,-1.0983883
m3.4.5.6,-0.2656901
m4.5.6.7,-0.78292584
m5.6.7.8,0.010026094
m6.7.8.9,0.48239025
m7.8.9.10,-0.08032036
m8.9.10.11,-0.5055431
m9.10.11.12,3.3905888
m10.11.12.13,-0.31562978
m11.12.13.14,0.14917162
m12.13.14.15,3.0689065
m13.14.15.16,0.52785146
m14.15.16.17,0.129146
m15.16.17.18,-3.8829737
m16.17.18.19,0.16335304
m17.18.19.20,0.9999099
m18.19.20.21,2.8237038
m19.20.21.22,2.8278956
m1.2.3.4.5,1.286668
m2.3.4.5.6,1.6042264
m3.4.5.6.7,0.46298465
m4.5.6.7.8,0.5272034
