term,value
m1,-0.0011339703
m2,0.10664269
m3,0.07541492
m4,-0.049014088
m5,-0.0192573
m6,0.07295841
m7,-0.022882802
m8,-0.03137687
m1.2,0.00060761534
m2.3,-0.08958383
m3.4,-0.051131222
m4.5,0.0009376295
m5.6,-0.00054012425
m6.7,-0.003510572
m7.8,0.063449316
m1.2.3,0.0003528744
m2.3.4,0.082037225
m3.4.5,0.02870139
m4.5.6,0.0588366
m5.6.7,0.010896781
m6.7.8,-0.018278863
m1.2.3.4,-0.001417527
m2.3.4.5,0.022363737
m3.4.5.6,-0.013168868
m4.5.6.7,0.0032879375
m5.6.7.8,-0.013875095
m1.2.3.4.5,0.0014543291
m2.3.4.5.6,-0.10641648
m3.4.5.6.7,0.00053963065
m4.5.6.7.8,-0.0005570017
m1.2.3.4.5.6,0.0013522077
m2.3.4.5.6.7,-0.0038104597
m3.4.5.6.7.8,0.012772397
m1.2.3.4.5.6.7,8.296035e-05
m2.3.4.5.6.7.8,-0.008521434
m1.2.3.4.5.6.7.8,-0.0010782238
