term,value
m1,-0.019486172
m2,-0.097928
m3,0.41250697
m4,-0.13337314
m5,0.11006867
m6,-0.21184692
m7,-0.21822679
m8,-0.3009873
m9,0.027243793
m10,-0.05348404
m1.2,0.007716641
m2.3,0.035007328
m3.4,-0.20487656
m4.5,-0.1866113
m5.6,-0.32303053
m6.7,-0.077545494
m7.8,-0.056548417
m8.9,-0.22874343
m9.10,-0.3643905
m1.2.3,-0.07990889
m2.3.4,0.09450551
m3.4.5,0.047724247
m4.5.6,0.5011071
m5.6.7,-0.05119638
m6.7.8,0.23980242
m7.8.9,0.2622797
m8.9.10,0.3664559
m1.2.3.4,0.07787374
m2.3.4.5,-0.17749445
m3.4.5.6,-0.37765595
m4.5.6.7,0.06202212
m5.6.7.8,-0.055463478
m6.7.8.9,-0.16284627
m7.8.9.10,-0.009824842
m1.2.3.4.5,0.008873388
m2.3.4.5.6,0.14360765
m3.4.5.6.7,0.3483749
m4.5.6.7.8,0.116824806
m5.6.7.8.9,0.1144218
m6.7.8.9.10,-0.044691056
m1.2.3.4.5.6,0.16467404
m2.3.4.5.6.7,-0.24060085
m3.4.5.6.7.8,-0.2587904
m4.5.6.7.8.9,-0.07909659
m5.6.7.8.9.10,0.15482727
m1.2.3.4.5.6.7,-0.19059542
m2.3.4.5.6.7.8,0.21930555
m3.4.5.6.7.8.9,362.5376
m4.5.6.7.8.9.10,-0.018164746
m1.2.3.4.5.6.7.8,-0.0072193444
m2.3.4.5.6.7.8.9,-362.5439
m3.4.5.6.7.8.9.10,-362.5494
m1.2.3.4.5.6.7.8.9,-0.0089591
m2.3.4.5.6.7.8.9.10,362.5427
m1.2.3.4.5.6.7.8.9.10,0.04719737
