term,value
m1,-0.030481929
m2,-0.0045537874
m3,0.0063706785
m4,0.09567885
m5,-0.0061813295
m6,-0.10843112
m7,-0.23229598
m8,0.20282575
m9,0.034105368
m10,-0.36336356
m11,-0.037122257
m12,-0.12847514
m1.2,0.011043176
m2.3,-0.011539981
m3.4,-0.11378862
m4.5,-0.32408798
m5.6,-0.043467693
m6.7,0.13107252
m7.8,-0.16936123
m8.9,0.098777145
m9.10,-0.09133011
m10.11,0.37587574
m11.12,0.2926054
m1.2.3,0.048735395
m2.3.4,0.025161415
m3.4.5,-0.200667
m4.5.6,-0.11882706
m5.6.7,0.022238433
m6.7.8,0.23284937
m7.8.9,-0.066720344
m8.9.10,0.36727548
m9.10.11,0.26914313
m10.11.12,-0.049141675
m1.2.3.4,-0.03305073
m2.3.4.5,0.017361417
m3.4.5.6,0.18143648
m4.5.6.7,0.46060827
m5.6.7.8,-0.027436957
m6.7.8.9,0.06558958
m7.8.9.10,-0.21754286
m8.9.10.11,-0.30810368
m9.10.11.12,-0.08204013
m1.2.3.4.5,-0.044432133
m2.3.4.5.6,0.3457672
m3.4.5.6.7,-0.49640712
m4.5.6.7.8,-0.44877756
m5.6.7.8.9,0.19393435
m6.7.8.9.10,-0.30319563
m7.8.9.10.11,-0.13905379
m8.9.10.11.12,-0.29161048
m1.2.3.4.5.6,0.017201364
m2.3.4.5.6.7,-0.40109083
m3.4.5.6.7.8,0.7072292
m4.5.6.7.8.9,0.10002535
m5.6.7.8.9.10,-0.04327272
m6.7.8.9.10.11,0.35191792
m7.8.9.10.11.12,0.63251185
m1.2.3.4.5.6.7,0.17664562
m2.3.4.5.6.7.8,0.14247599
m3.4.5.6.7.8.9,-0.14704698
m4.5.6.7.8.9.10,-0.027675483
m5.6.7.8.9.10.11,-0.07308836
m6.7.8.9.10.11.12,-0.34027445
m1.2.3.4.5.6.7.8,-0.33568555
m2.3.4.5.6.7.8.9,-0.068147875
m3.4.5.6.7.8.9.10,-0.040745795
m4.5.6.7.8.9.10.11,2.7742126
m5.6.7.8.9.10.11.12,0.0012571812
m1.2.3.4.5.6.7.8.9,0.23032609
m2.3.4.5.6.7.8.9.10,-0.103791445
m3.4.5.6.7.8.9.10.11,-7.754768
m4.5.6.7.8.9.10.11.12,-2.5060203
m1.2.3.4.5.6.7.8.9.10,-0.007854968
m2.3.4.5.6.7.8.9.10.11,2.6804924
m3.4.5.6.7.8.9.10.11.12,7.8468432
m1.2.3.4.5.6.7.8.9.10.11,2.5972161
m2.3.4.5.6.7.8.9.10.11.12,-2.6398332
m1.2.3.4.5.6.7.8.9.10.11.12,-2.646543
