term,value
m1,0.017921539
m2,-0.059702534
m3,0.108322784
m4,-0.022278856
m5,0.0907549
m6,-0.051079106
m7,-0.013102625
m8,0.0012169066
m1.2,-0.0045167515
m2.3,0.073519886
m3.4,0.093361646
m4.5,0.09191308
m5.6,0.045416884
m6.7,-0.11387947
m7.8,0.007187594
m1.2.3,-0.013396321
m2.3.4,0.0014972542
m3.4.5,-0.23090233
m4.5.6,0.0022614147
m5.6.7,0.12898482
m6.7.8,-0.004708739
m1.2.3.4,9.778887e-06
m2.3.4.5,-0.0061831223
m3.4.5.6,-0.0013027466
m4.5.6.7,-0.0010314328
m5.6.7.8,-0.003617276
m1.2.3.4.5,-2.2982247e-05
m2.3.4.5.6,-3.1092204e-05
m3.4.5.6.7,-0.00028217398
m4.5.6.7.8,-1.642853e-05
m1.2.3.4.5.6,-4.4237822e-07
m2.3.4.5.6.7,-6.990787e-05
m3.4.5.6.7.8,-6.141886e-05
m1.2.3.4.5.6.7,1.5608966e-06
m2.3.4.5.6.7.8,-1.4212914e-05
m1.2.3.4.5.6.7.8,1.2951903e-05
