term,value
m1,-0.029073644
m2,0.008792508
m3,0.01781014
m4,-0.014315289
m5,0.057749115
m6,0.021212444
m7,0.07838608
m8,-0.013680946
m9,0.06352638
m10,-0.04388612
m11,-0.0044803508
m12,-0.012710996
m13,0.025233384
m14,0.03348887
m15,-0.043151274
m16,0.0644559
m17,0.043689743
m18,-0.12713706
m19,-0.13193426
m20,-0.11769894
m21,-0.040782988
m22,0.010383813
m23,0.039101437
m1.2,0.021114819
m2.3,-0.016664237
m3.4,0.014612985
m4.5,-0.04235804
m5.6,0.01731246
m6.7,0.06046195
m7.8,0.10658855
m8.9,0.21707496
m9.10,-0.047652557
m10.11,0.018641045
m11.12,-0.025426531
m12.13,-0.09186788
m13.14,-0.03835354
m14.15,0.0015968904
m15.16,0.04262163
m16.17,-0.08924155
m17.18,0.0477179
m18.19,-0.19452333
m19.20,-0.26651007
m20.21,-0.08929372
m21.22,-0.0063684806
m22.23,-0.078987
m1.2.3,-0.015441824
m2.3.4,-0.097372554
m3.4.5,0.10163594
m4.5.6,-0.010148851
m5.6.7,-0.069697574
m6.7.8,-0.021061152
m7.8.9,-0.12674156
m8.9.10,0.11263094
m9.10.11,0.0028088111
m10.11.12,-0.027172172
m11.12.13,0.028270354
m12.13.14,0.048316367
m13.14.15,0.047623336
m14.15.16,-0.07887371
m15.16.17,-0.0014236458
m16.17.18,0.0514385
m17.18.19,0.098720625
m18.19.20,0.14665332
m19.20.21,0.08263047
m20.21.22,0.11202894
m21.22.23,-0.034149572
m1.2.3.4,0.031226935
m2.3.4.5,0.08036273
m3.4.5.6,-0.03105316
m4.5.6.7,-0.0099671995
m5.6.7.8,0.10433459
m6.7.8.9,-0.052090555
m7.8.9.10,0.002711894
m8.9.10.11,-0.033908628
m9.10.11.12,0.09777962
m10.11.12.13,-0.058155186
m11.12.13.14,-0.030626476
m12.13.14.15,-0.07275691
m13.14.15.16,0.00952871
m14.15.16.17,0.22026469
m15.16.17.18,-0.03745015
m16.17.18.19,0.12316265
m17.18.19.20,-0.15451916
m18.19.20.21,0.09404119
m19.20.21.22,-0.070796005
m20.21.22.23,-0.00014734268
m1.2.3.4.5,-0.17206427
m2.3.4.5.6,-0.012736214
m3.4.5.6.7,0.06647374
m4.5.6.7.8,-0.04155173
m5.6.7.8.9,-0.051899813
m6.7.8.9.10,0.09147678
m7.8.9.10.11,0.06645645
m8.9.10.11.12,-0.015893087
m9.10.11.12.13,0.1572595
m10.11.12.13.14,0.051401168
m11.12.13.14.15,0.11740034
m12.13.14.15.16,0.08408248
m13.14.15.16.17,-0.14547436
m14.15.16.17.18,-0.08708421
m15.16.17.18.19,0.05671364
m16.17.18.19.20,0.087832265
m17.18.19.20.21,-0.04931684
m18.19.20.21.22,-0.011984326
m19.20.21.22.23,0.09057282
m1.2.3.4.5.6,0.13729548
m2.3.4.5.6.7,-0.156745
m3.4.5.6.7.8,-0.1427963
m4.5.6.7.8.9,0.17840579
m5.6.7.8.9.10,-0.1299362
m6.7.8.9.10.11,-0.1562833
m7.8.9.10.11.12,-0.019354265
m8.9.10.11.12.13,-0.15924911
m9.10.11.12.13.14,-0.09974137
m10.11.12.13.14.15,-0.28193352
m11.12.13.14.15.16,-0.0102339275
m12.13.14.15.16.17,-0.02091404
m13.14.15.16.17.18,0.017470684
m14.15.16.17.18.19,-0.19722305
m15.16.17.18.19.20,-0.32323048
m16.17.18.19.20.21,-0.05339647
m17.18.19.20.21.22,-0.1546694
m18.19.20.21.22.23,0.010949492
m1.2.3.4.5.6.7,0.124065116
m2.3.4.5.6.7.8,0.23587571
m3.4.5.6.7.8.9,-0.15135446
m4.5.6.7.8.9.10,0.012363121
m5.6.7.8.9.10.11,0.1457046
m6.7.8.9.10.11.12,0.13581423
m7.8.9.10.11.12.13,0.0930619
m8.9.10.11.12.13.14,0.06689739
m9.10.11.12.13.14.15,-0.103462115
m10.11.12.13.14.15.16,0.11527911
m11.12.13.14.15.16.17,0.019445535
m12.13.14.15.16.17.18,-0.020890232
m13.14.15.16.17.18.19,0.17954586
m14.15.16.17.18.19.20,0.5761322
m15.16.17.18.19.20.21,0.21709421
m16.17.18.19.20.21.22,0.46437666
m17.18.19.20.21.22.23,0.16648778
m1.2.3.4.5.6.7.8,-0.017468108
m2.3.4.5.6.7.8.9,0.048324592
m3.4.5.6.7.8.9.10,0.13006806
m4.5.6.7.8.9.10.11,-0.32011375
m5.6.7.8.9.10.11.12,-0.20182756
m6.7.8.9.10.11.12.13,0.284565
m7.8.9.10.11.12.13.14,-0.042901397
m8.9.10.11.12.13.14.15,0.6635647
m9.10.11.12.13.14.15.16,-0.18514147
m10.11.12.13.14.15.16.17,0.12241504
m11.12.13.14.15.16.17.18,0.033179462
m12.13.14.15.16.17.18.19,0.037521087
m13.14.15.16.17.18.19.20,-0.22753483
m14.15.16.17.18.19.20.21,-0.37646836
m15.16.17.18.19.20.21.22,-0.08220181
m16.17.18.19.20.21.22.23,-0.31011203
m1.2.3.4.5.6.7.8.9,-0.046475053
m2.3.4.5.6.7.8.9.10,-0.06275652
m3.4.5.6.7.8.9.10.11,0.16952501
m4.5.6.7.8.9.10.11.12,0.29825857
m5.6.7.8.9.10.11.12.13,-0.29453552
m6.7.8.9.10.11.12.13.14,-0.19818477
m7.8.9.10.11.12.13.14.15,-0.1814924
m8.9.10.11.12.13.14.15.16,-0.24496287
m9.10.11.12.13.14.15.16.17,0.13639942
m10.11.12.13.14.15.16.17.18,0.036903914
m11.12.13.14.15.16.17.18.19,-0.25400817
m12.13.14.15.16.17.18.19.20,0.041995086
m13.14.15.16.17.18.19.20.21,0.27694264
m14.15.16.17.18.19.20.21.22,0.014960833
m15.16.17.18.19.20.21.22.23,0.16638988
m1.2.3.4.5.6.7.8.9.10,-0.033843853
m2.3.4.5.6.7.8.9.10.11,0.01343088
m3.4.5.6.7.8.9.10.11.12,-0.24054272
m4.5.6.7.8.9.10.11.12.13,0.07963702
m5.6.7.8.9.10.11.12.13.14,0.42710721
m6.7.8.9.10.11.12.13.14.15,-0.008717082
m7.8.9.10.11.12.13.14.15.16,0.3453526
m8.9.10.11.12.13.14.15.16.17,-0.3088574
m9.10.11.12.13.14.15.16.17.18,0.07563418
m10.11.12.13.14.15.16.17.18.19,0.21183465
m11.12.13.14.15.16.17.18.19.20,0.06802304
m12.13.14.15.16.17.18.19.20.21,-0.4744236
m13.14.15.16.17.18.19.20.21.22,-0.25730023
m14.15.16.17.18.19.20.21.22.23,-0.087757185
m1.2.3.4.5.6.7.8.9.10.11,0.008260725
m2.3.4.5.6.7.8.9.10.11.12,-0.008024656
m3.4.5.6.7.8.9.10.11.12.13,0.17578489
m4.5.6.7.8.9.10.11.12.13.14,-0.28587678
m5.6.7.8.9.10.11.12.13.14.15,-0.09911029
m6.7.8.9.10.11.12.13.14.15.16,-0.16020876
m7.8.9.10.11.12.13.14.15.16.17,-0.2974758
m8.9.10.11.12.13.14.15.16.17.18,-0.13756989
m9.10.11.12.13.14.15.16.17.18.19,0.033193722
m10.11.12.13.14.15.16.17.18.19.20,-0.13406727
m11.12.13.14.15.16.17.18.19.20.21,0.55751187
m12.13.14.15.16.17.18.19.20.21.22,0.45672035
m13.14.15.16.17.18.19.20.21.22.23,0.14018613
m1.2.3.4.5.6.7.8.9.10.11.12,0.05520297
m2.3.4.5.6.7.8.9.10.11.12.13,-0.26516825
m3.4.5.6.7.8.9.10.11.12.13.14,-0.031675346
m4.5.6.7.8.9.10.11.12.13.14.15,0.20283149
m5.6.7.8.9.10.11.12.13.14.15.16,0.14396113
m6.7.8.9.10.11.12.13.14.15.16.17,0.17041744
m7.8.9.10.11.12.13.14.15.16.17.18,0.1479325
m8.9.10.11.12.13.14.15.16.17.18.19,-0.1870507
m9.10.11.12.13.14.15.16.17.18.19.20,-0.09148031
m10.11.12.13.14.15.16.17.18.19.20.21,-0.53132194
m11.12.13.14.15.16.17.18.19.20.21.22,-0.38606012
m12.13.14.15.16.17.18.19.20.21.22.23,-0.035500415
m1.2.3.4.5.6.7.8.9.10.11.12.13,0.05302994
m2.3.4.5.6.7.8.9.10.11.12.13.14,0.32603687
m3.4.5.6.7.8.9.10.11.12.13.14.15,-0.03160826
m4.5.6.7.8.9.10.11.12.13.14.15.16,-0.09548661
m5.6.7.8.9.10.11.12.13.14.15.16.17,-0.0837874
m6.7.8.9.10.11.12.13.14.15.16.17.18,-0.14236298
