term,value
m1,-0.0022421228
m2,0.054001324
m3,0.013824549
m4,-0.028487515
m5,0.005761872
m6,0.022318844
m7,0.027054355
m8,0.024038209
m9,0.01643821
m10,0.015996678
m11,-0.028971288
m12,0.011809424
m13,-0.015600134
m14,0.04429258
m15,0.017982207
m16,0.036072712
m17,0.010385215
m18,0.012926944
m19,0.033534057
m20,-0.0069843456
m21,-0.027584277
m22,0.044451244
m23,0.004433751
m24,0.03560274
m25,0.01355046
m1.2,-0.0116573945
m2.3,-0.06324133
m3.4,0.04377369
m4.5,0.027299069
m5.6,-0.07380583
m6.7,-0.060637966
m7.8,-0.06437139
m8.9,-0.010451084
m9.10,-0.024036039
m10.11,0.0073894914
m11.12,-0.015231503
m12.13,-0.080015264
m13.14,-0.031232476
m14.15,-0.028081767
m15.16,-0.026844053
m16.17,-0.018025924
m17.18,-0.018471915
m18.19,-0.024784647
m19.20,-0.013182434
m20.21,0.08463764
m21.22,-0.0048468616
m22.23,-0.012778658
m23.24,-0.001661934
m24.25,-0.029967695
m1.2.3,0.0067515597
m2.3.4,0.011338405
m3.4.5,-0.23925298
m4.5.6,0.024706788
m5.6.7,0.039592713
m6.7.8,0.11598941
m7.8.9,-0.0010063127
m8.9.10,-0.002636563
m9.10.11,-0.014515266
m10.11.12,-0.09328177
m11.12.13,0.047206573
m12.13.14,0.10470918
m13.14.15,0.042025186
m14.15.16,-0.04157591
m15.16.17,0.06450218
m16.17.18,-0.048881322
m17.18.19,0.05368483
m18.19.20,0.03708623
m19.20.21,-0.06534626
m20.21.22,-0.051397324
m21.22.23,0.06092888
m22.23.24,-0.006732758
m23.24.25,0.021897139
m1.2.3.4,-0.036036998
m2.3.4.5,0.19815253
m3.4.5.6,0.17739178
m4.5.6.7,0.010573309
m5.6.7.8,-0.043764025
m6.7.8.9,0.04153449
m7.8.9.10,0.07785374
m8.9.10.11,0.02193608
m9.10.11.12,0.08018856
m10.11.12.13,0.0020734128
m11.12.13.14,-0.06835404
m12.13.14.15,-0.03900222
m13.14.15.16,0.02570859
m14.15.16.17,-0.037348665
m15.16.17.18,-0.017045218
m16.17.18.19,-0.042515732
m17.18.19.20,0.021818936
m18.19.20.21,-0.10511377
m19.20.21.22,-0.03298457
m20.21.22.23,0.037376165
m21.22.23.24,-0.06444078
m22.23.24.25,-0.06509234
m1.2.3.4.5,0.03737269
m2.3.4.5.6,-0.13681465
m3.4.5.6.7,0.0013043638
m4.5.6.7.8,-0.007952228
m5.6.7.8.9,-0.015173202
m6.7.8.9.10,-0.100712255
m7.8.9.10.11,-0.0067083463
m8.9.10.11.12,-0.011220697
m9.10.11.12.13,-0.024523709
m10.11.12.13.14,-0.05463162
m11.12.13.14.15,0.027144529
m12.13.14.15.16,-0.00659962
m13.14.15.16.17,-0.024384692
m14.15.16.17.18,-0.049003042
m15.16.17.18.19,-0.010643571
m16.17.18.19.20,-0.13843435
m17.18.19.20.21,-0.09281466
m18.19.20.21.22,0.05072563
m19.20.21.22.23,0.06733829
m20.21.22.23.24,0.010555599
m21.22.23.24.25,0.057469536
m1.2.3.4.5.6,-0.056205627
m2.3.4.5.6.7,0.027589928
m3.4.5.6.7.8,-0.09021004
m4.5.6.7.8.9,0.020527653
m5.6.7.8.9.10,0.12542725
m6.7.8.9.10.11,-0.042431496
m7.8.9.10.11.12,0.06485996
m8.9.10.11.12.13,0.060059793
m9.10.11.12.13.14,0.034190692
m10.11.12.13.14.15,0.06904856
m11.12.13.14.15.16,0.03726305
m12.13.14.15.16.17,0.03711321
m13.14.15.16.17.18,0.09853758
m14.15.16.17.18.19,0.013177823
m15.16.17.18.19.20,0.07837982
m16.17.18.19.20.21,0.09960879
m17.18.19.20.21.22,0.061843555
m18.19.20.21.22.23,-0.06665446
m19.20.21.22.23.24,-0.03162778
m20.21.22.23.24.25,-0.057028446
m1.2.3.4.5.6.7,0.07867908
m2.3.4.5.6.7.8,-0.06398658
m3.4.5.6.7.8.9,-0.015607595
m4.5.6.7.8.9.10,-0.0560204
m5.6.7.8.9.10.11,-0.05705087
m6.7.8.9.10.11.12,0.043366298
m7.8.9.10.11.12.13,-0.08100759
m8.9.10.11.12.13.14,-0.057795733
m9.10.11.12.13.14.15,-0.059376087
m10.11.12.13.14.15.16,0.04766
m11.12.13.14.15.16.17,-0.04014948
m12.13.14.15.16.17.18,-0.057151183
m13.14.15.16.17.18.19,-0.056646638
m14.15.16.17.18.19.20,0.021692935
m15.16.17.18.19.20.21,0.051355757
m16.17.18.19.20.21.22,0.19881165
m17.18.19.20.21.22.23,-0.05504599
m18.19.20.21.22.23.24,0.02695607
m19.20.21.22.23.24.25,0.016993903
m1.2.3.4.5.6.7.8,-0.012931709
m2.3.4.5.6.7.8.9,0.01055203
m3.4.5.6.7.8.9.10,0.12505877
m4.5.6.7.8.9.10.11,-0.02115848
m5.6.7.8.9.10.11.12,-0.018122468
m6.7.8.9.10.11.12.13,0.11493805
m7.8.9.10.11.12.13.14,-0.0302929
m8.9.10.11.12.13.14.15,0.13482186
m9.10.11.12.13.14.15.16,-0.041442364
m10.11.12.13.14.15.16.17,-0.02969404
m11.12.13.14.15.16.17.18,0.005912667
m12.13.14.15.16.17.18.19,0.07739154
m13.14.15.16.17.18.19.20,0.037642505
m14.15.16.17.18.19.20.21,-0.00566338
m15.16.17.18.19.20.21.22,-0.066783495
m16.17.18.19.20.21.22.23,0.06364639
m17.18.19.20.21.22.23.24,-0.008086822
m18.19.20.21.22.23.24.25,0.07551738
m1.2.3.4.5.6.7.8.9,0.061848868
m2.3.4.5.6.7.8.9.10,-0.116883904
m3.4.5.6.7.8.9.10.11,-0.0573681
m4.5.6.7.8.9.10.11.12,0.01807527
m5.6.7.8.9.10.11.12.13,-0.050931096
m6.7.8.9.10.11.12.13.14,-0.051838785
m7.8.9.10.11.12.13.14.15,-0.063388415
m8.9.10.11.12.13.14.15.16,-0.11288957
m9.10.11.12.13.14.15.16.17,0.07365648
m10.11.12.13.14.15.16.17.18,0.016288228
m11.12.13.14.15.16.17.18.19,0.071383975
m12.13.14.15.16.17.18.19.20,-0.014345355
m13.14.15.16.17.18.19.20.21,0.042370394
m14.15.16.17.18.19.20.21.22,-0.1235682
m15.16.17.18.19.20.21.22.23,0.0152589185
m16.17.18.19.20.21.22.23.24,0.010740252
m17.18.19.20.21.22.23.24.25,0.040685885
m1.2.3.4.5.6.7.8.9.10,-0.065563016
m2.3.4.5.6.7.8.9.10.11,0.0038334448
