term,value
m1,0.027704075
m2,0.09054095
m3,-0.011591834
m4,-0.08765626
m5,0.075215414
m6,0.038389973
m7,0.06030698
m8,-0.053259943
m9,0.048431635
m10,-0.022626922
m11,0.0043359473
m12,0.021272685
m13,-0.043196525
m1.2,-0.038379848
m2.3,0.0153998025
m3.4,0.19220929
m4.5,0.062093694
m5.6,-0.012483269
m6.7,-0.03820762
m7.8,0.05616521
m8.9,0.0805111
m9.10,0.06079942
m10.11,0.04814194
m11.12,-0.06756815
m12.13,0.01694399
m1.2.3,-0.033422623
m2.3.4,-0.15719518
m3.4.5,-0.1898868
m4.5.6,0.0060701165
m5.6.7,-0.069663055
m6.7.8,-0.0206085
m7.8.9,-0.105855264
m8.9.10,-0.05678954
m9.10.11,-0.020841371
m10.11.12,0.012777142
m11.12.13,0.037396554
m1.2.3.4,0.049215496
m2.3.4.5,0.11193441
m3.4.5.6,0.053448834
m4.5.6.7,0.06354953
m5.6.7.8,1.296726
m6.7.8.9,0.058152847
m7.8.9.10,0.0015867781
m8.9.10.11,-0.072651535
m9.10.11.12,-0.018591244
m10.11.12.13,0.03004964
m1.2.3.4.5,-0.016870867
m2.3.4.5.6,-0.08933143
m3.4.5.6.7,0.9178606
m4.5.6.7.8,-1.309745
m5.6.7.8.9,-1.3332705
m6.7.8.9.10,0.0024717897
m7.8.9.10.11,0.071425006
m8.9.10.11.12,0.046907127
m9.10.11.12.13,-0.119467854
m1.2.3.4.5.6,0.036102325
m2.3.4.5.6.7,-0.88655084
m3.4.5.6.7.8,-0.93119717
m4.5.6.7.8.9,1.2688377
m5.6.7.8.9.10,0.015183281
m6.7.8.9.10.11,-0.0054549575
m7.8.9.10.11.12,-0.094107434
m8.9.10.11.12.13,0.105207145
m1.2.3.4.5.6.7,-0.052959926
m2.3.4.5.6.7.8,0.9131136
m3.4.5.6.7.8.9,-3.3690155
m4.5.6.7.8.9.10,-0.016467676
m5.6.7.8.9.10.11,0.053325377
m6.7.8.9.10.11.12,3.2338688
m7.8.9.10.11.12.13,-0.007792305
m1.2.3.4.5.6.7.8,0.083143935
m2.3.4.5.6.7.8.9,3.419699
m3.4.5.6.7.8.9.10,-4.696357
m4.5.6.7.8.9.10.11,2.1253538
m5.6.7.8.9.10.11.12,-3.2119098
m6.7.8.9.10.11.12.13,-3.2000577
m1.2.3.4.5.6.7.8.9,-0.0481008
m2.3.4.5.6.7.8.9.10,0.54374343
m3.4.5.6.7.8.9.10.11,-4.889343
m4.5.6.7.8.9.10.11.12,-2.1416585
m5.6.7.8.9.10.11.12.13,3.171014
m1.2.3.4.5.6.7.8.9.10,4.1362243
m2.3.4.5.6.7.8.9.10.11,-1.2852497
m3.4.5.6.7.8.9.10.11.12,8.154029
m4.5.6.7.8.9.10.11.12.13,0.035972603
m1.2.3.4.5.6.7.8.9.10.11,3.987583
m2.3.4.5.6.7.8.9.10.11.12,1.3004059
m3.4.5.6.7.8.9.10.11.12.13,4.7959576
m1.2.3.4.5.6.7.8.9.10.11.12,-7.2570214
m2.3.4.5.6.7.8.9.10.11.12.13,-3.9488144
m1.2.3.4.5.6.7.8.9.10.11.12.13,-0.8732089
