term,value
m1,-0.048884723
m2,0.10499146
m3,0.121725224
m4,-0.04475669
m5,-0.08178577
m6,-0.184931
m7,-0.04481772
m8,-0.0938597
m9,-0.07293372
m10,-0.08052952
m11,-0.15906739
m12,-0.017815247
m13,-0.062769994
m14,-0.06410527
m15,-0.027995676
m16,-0.045752965
m17,0.0130301565
m18,-0.03355126
m19,-0.038097687
m20,0.024345856
m21,-0.13047434
m22,-0.5255401
m1.2,-0.115621716
m2.3,-0.122614995
m3.4,0.0699189
m4.5,0.03427817
m5.6,0.18605016
m6.7,-0.036496863
m7.8,-0.109479174
m8.9,-0.21575697
m9.10,0.017441481
m10.11,0.04879751
m11.12,0.05505532
m12.13,-0.016172804
m13.14,-4.02059
m14.15,0.015630275
m15.16,-0.11141673
m16.17,-0.008671135
m17.18,0.02516086
m18.19,0.09354633
m19.20,-0.046666443
m20.21,0.09118339
m21.22,0.082153
m1.2.3,0.16833667
m2.3.4,-0.060745884
m3.4.5,0.0013701059
m4.5.6,0.09334273
m5.6.7,2.341385
m6.7.8,0.24729703
m7.8.9,0.49735302
m8.9.10,0.22097524
m9.10.11,0.034118764
m10.11.12,-0.47505862
m11.12.13,-0.014976703
m12.13.14,3.7766356
m13.14.15,4.1737223
m14.15.16,0.07566793
m15.16.17,-0.12055409
m16.17.18,-0.2854795
m17.18.19,-0.19128546
m18.19.20,0.12165704
m19.20.21,1.9556003
m20.21.22,-0.13012749
m1.2.3.4,0.03488149
m2.3.4.5,-0.58885014
m3.4.5.6,-0.0018434897
m4.5.6.7,-2.1131778
m5.6.7.8,-2.385341
m6.7.8.9,-0.11872583
m7.8.9.10,-0.30090126
m8.9.10.11,0.15758042
m9.10.11.12,-3.198471
m10.11.12.13,0.70240575
m11.12.13.14,0.38674447
m12.13.14.15,-4.541099
m13.14.15.16,-0.35445756
m14.15.16.17,0.13264838
m15.16.17.18,1.6563097
m16.17.18.19,0.52285045
m17.18.19.20,0.15007266
m18.19.20.21,-2.2020419
m19.20.21.22,-1.8864502
m1.2.3.4.5,0.6983355
m2.3.4.5.6,0.45778587
m3.4.5.6.7,-0.22017273
m4.5.6.7.8,2.0822341
m5.6.7.8.9,2.5945382
m6.7.8.9.10,0.63730574
m7.8.9.10.11,1.8460063
m8.9.10.11.12,1.552057
m9.10.11.12.13,1.727221
m10.11.12.13.14,-0.6564224
m11.12.13.14.15,0.103419036
m12.13.14.15.16,2.2616062
m13.14.15.16.17,5.212728
m14.15.16.17.18,0.23985617
