term,value
m1,0.04665092
m2,-0.049686357
m3,-0.07971728
m4,-0.31537566
m5,-0.035449743
m6,-0.0683182
m7,0.062852085
m8,0.0056160986
m9,-0.18078464
m10,0.16506529
m1.2,-0.14676514
m2.3,-0.4236995
m3.4,-0.07705481
m4.5,0.029373676
m5.6,0.19961372
m6.7,0.14889048
m7.8,0.03348267
m8.9,0.18075928
m9.10,0.03812089
m1.2.3,0.1282927
m2.3.4,0.39049372
m3.4.5,-0.05478382
m4.5.6,0.17869058
m5.6.7,-0.13749908
m6.7.8,-0.09212938
m7.8.9,-0.192319
m8.9.10,0.018211424
m1.2.3.4,-0.12790805
m2.3.4.5,-0.25404286
m3.4.5.6,0.0035263002
m4.5.6.7,-0.09389472
m5.6.7.8,0.61116856
m6.7.8.9,0.0191404
m7.8.9.10,0.14697057
m1.2.3.4.5,0.3034039
m2.3.4.5.6,-0.16703019
m3.4.5.6.7,0.49094653
m4.5.6.7.8,-0.28632694
m5.6.7.8.9,-0.46968964
m6.7.8.9.10,-0.3346464
m1.2.3.4.5.6,-0.19500113
m2.3.4.5.6.7,-0.3440552
m3.4.5.6.7.8,-0.7395469
m4.5.6.7.8.9,0.13445258
m5.6.7.8.9.10,0.5961614
m1.2.3.4.5.6.7,-0.05656047
m2.3.4.5.6.7.8,0.32600212
m3.4.5.6.7.8.9,267.30112
m4.5.6.7.8.9.10,0.049009353
m1.2.3.4.5.6.7.8,0.064022176
m2.3.4.5.6.7.8.9,-266.70383
m3.4.5.6.7.8.9.10,-266.90817
m1.2.3.4.5.6.7.8.9,-0.050850183
m2.3.4.5.6.7.8.9.10,266.25507
m1.2.3.4.5.6.7.8.9.10,0.02763459
