term,value
m1,-0.06690766
m2,-0.14579517
m3,-0.024094447
m4,-0.12921013
m5,-0.014549114
m6,-0.12889218
m7,-0.027821913
m8,-0.059863716
m9,0.057558767
m10,-0.057091683
m11,-0.03141184
m12,-0.18799129
m13,-0.13201374
m14,-0.09699326
m15,-0.26039687
m16,0.008583836
m17,-0.11384244
m18,-0.04587868
m1.2,0.0913183
m2.3,-0.23726924
m3.4,-0.009614043
m4.5,-0.044936888
m5.6,0.028268453
m6.7,-0.046814956
m7.8,0.024378572
m8.9,-0.0003759116
m9.10,-0.035322055
m10.11,0.11003214
m11.12,0.07399142
m12.13,0.4802618
m13.14,0.4139745
m14.15,-0.012217313
m15.16,-0.041018613
m16.17,0.070337415
m17.18,-0.018495813
m1.2.3,0.0029842556
m2.3.4,0.39986676
m3.4.5,0.08673932
m4.5.6,0.0955464
m5.6.7,0.22994122
m6.7.8,-0.05485736
m7.8.9,-0.10393548
m8.9.10,-0.08793291
m9.10.11,-0.14985383
m10.11.12,0.022698887
m11.12.13,-0.21652535
m12.13.14,-0.37548
m13.14.15,-0.4751234
m14.15.16,-0.2719981
m15.16.17,-0.20146391
m16.17.18,0.1151756
m1.2.3.4,-0.09409176
m2.3.4.5,-0.075034074
m3.4.5.6,-0.091265306
m4.5.6.7,-0.28330114
m5.6.7.8,-0.10360998
m6.7.8.9,0.1023716
m7.8.9.10,0.2531439
m8.9.10.11,-10.6012335
m9.10.11.12,-0.04883901
m10.11.12.13,-0.062998325
m11.12.13.14,0.2866127
m12.13.14.15,0.09169963
m13.14.15.16,0.16684473
m14.15.16.17,0.38902918
m15.16.17.18,0.27369937
m1.2.3.4.5,-0.09014766
m2.3.4.5.6,-0.1748926
m3.4.5.6.7,0.10988943
m4.5.6.7.8,0.12783565
m5.6.7.8.9,0.055524856
m6.7.8.9.10,-0.14045733
m7.8.9.10.11,10.557499
m8.9.10.11.12,10.685814
m9.10.11.12.13,26.43874
m10.11.12.13.14,-0.5870144
m11.12.13.14.15,-0.094450116
m12.13.14.15.16,-0.18193649
m13.14.15.16.17,-0.002841249
m14.15.16.17.18,-0.19201472
m1.2.3.4.5.6,0.27106717
m2.3.4.5.6.7,0.022527277
m3.4.5.6.7.8,-0.03888335
m4.5.6.7.8.9,0.047466706
m5.6.7.8.9.10,-10.459831
m6.7.8.9.10.11,-2.2845106
m7.8.9.10.11.12,-0.49409854
m8.9.10.11.12.13,-25.874008
m9.10.11.12.13.14,-26.401934
m10.11.12.13.14.15,-29.54728
m11.12.13.14.15.16,-13.613193
m12.13.14.15.16.17,-0.050574794
m13.14.15.16.17.18,-0.20946749
m1.2.3.4.5.6.7,-0.009708181
m2.3.4.5.6.7.8,-0.11557871
m3.4.5.6.7.8.9,0.38578308
m4.5.6.7.8.9.10,10.24734
m5.6.7.8.9.10.11,12.705559
m6.7.8.9.10.11.12,33.89318
m7.8.9.10.11.12.13,-10.718044
m8.9.10.11.12.13.14,26.669876
m9.10.11.12.13.14.15,30.242815
m10.11.12.13.14.15.16,44.14955
m11.12.13.14.15.16.17,-53.538128
m12.13.14.15.16.17.18,0.35547853
m1.2.3.4.5.6.7.8,0.24148151
m2.3.4.5.6.7.8.9,-3.8844051
m3.4.5.6.7.8.9.10,28.663893
m4.5.6.7.8.9.10.11,-10.480136
m5.6.7.8.9.10.11.12,16.5358
m6.7.8.9.10.11.12.13,-31.607157
m7.8.9.10.11.12.13.14,0.041468263
m8.9.10.11.12.13.14.15,60.43528
m9.10.11.12.13.14.15.16,-15.37944
m10.11.12.13.14.15.16.17,-10.032257
m11.12.13.14.15.16.17.18,66.96595
m1.2.3.4.5.6.7.8.9,3.2710843
m2.3.4.5.6.7.8.9.10,-24.880322
m3.4.5.6.7.8.9.10.11,-49.56516
m4.5.6.7.8.9.10.11.12,-60.29993
m5.6.7.8.9.10.11.12.13,-38.026653
m6.7.8.9.10.11.12.13.14,-0.13952911
m7.8.9.10.11.12.13.14.15,-22.07915
m8.9.10.11.12.13.14.15.16,-42.130283
m9.10.11.12.13.14.15.16.17,50.4396
m10.11.12.13.14.15.16.17.18,-3.958498
m1.2.3.4.5.6.7.8.9.10,-3.6158848
m2.3.4.5.6.7.8.9.10.11,49.870674
m3.4.5.6.7.8.9.10.11.12,40.291004
m4.5.6.7.8.9.10.11.12.13,61.638035
m5.6.7.8.9.10.11.12.13.14,54.886623
m6.7.8.9.10.11.12.13.14.15,-38.124454
m7.8.9.10.11.12.13.14.15.16,25.045185
m8.9.10.11.12.13.14.15.16.17,3.4548907
m9.10.11.12.13.14.15.16.17.18,-65.19658
m1.2.3.4.5.6.7.8.9.10.11,0.054812964
m2.3.4.5.6.7.8.9.10.11.12,-40.711132
m3.4.5.6.7.8.9.10.11.12.13,-1.2276777
m4.5.6.7.8.9.10.11.12.13.14,-36.308144
m5.6.7.8.9.10.11.12.13.14.15,-89.36906
m6.7.8.9.10.11.12.13.14.15.16,2.1280475
m7.8.9.10.11.12.13.14.15.16.17,-27.061848
m8.9.10.11.12.13.14.15.16.17.18,-22.495829
m1.2.3.4.5.6.7.8.9.10.11.12,-0.11437828
m2.3.4.5.6.7.8.9.10.11.12.13,53.305965
m3.4.5.6.7.8.9.10.11.12.13.14,31.546467
m4.5.6.7.8.9.10.11.12.13.14.15,60.340336
m5.6.7.8.9.10.11.12.13.14.15.16,53.519745
m6.7.8.9.10.11.12.13.14.15.16.17,43.13627
m7.8.9.10.11.12.13.14.15.16.17.18,24.478388
m1.2.3.4.5.6.7.8.9.10.11.12.13,-33.744858
m2.3.4.5.6.7.8.9.10.11.12.13.14,-38.123154
m3.4.5.6.7.8.9.10.11.12.13.14.15,-21.858503
m4.5.6.7.8.9.10.11.12.13.14.15.16,-25.375694
m5.6.7.8.9.10.11.12.13.14.15.16.17,-6.5348673
m6.7.8.9.10.11.12.13.14.15.16.17.18,-6.8199162
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-11.826816
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,15.116646
m3.4.5.6.7.8.9.10.11.12.13.14.15.16,58.82238
m4.5.6.7.8.9.10.11.12.13.14.15.16.17,-10.810334
m5.6.7.8.9.10.11.12.13.14.15.16.17.18,6.748437
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,35.162342
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-2.4503405
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-5.8115363
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,10.948606
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-84.49748
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-19.321283
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,-81.30591
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,35.9457
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,11.33376
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,59.02192
