term,value
m1,0.0272366
m2,-0.06954999
m3,-0.053150393
m4,0.051601104
m5,-0.20914808
m6,-0.07679064
m7,0.12049805
m8,0.16579506
m9,-0.3573002
m10,0.0325321
m11,-0.31447446
m12,-0.0352163
m13,-0.076933414
m14,-0.24913867
m1.2,-0.07979108
m2.3,0.07418612
m3.4,-0.089226745
m4.5,0.071721196
m5.6,0.025407463
m6.7,0.080653116
m7.8,-0.20416719
m8.9,-0.056476116
m9.10,-0.18218091
m10.11,-0.14680058
m11.12,0.08815808
m12.13,0.2412219
m13.14,0.17846577
m1.2.3,-0.03863138
m2.3.4,-0.27097246
m3.4.5,0.062288493
m4.5.6,-0.17910409
m5.6.7,0.13925102
m6.7.8,0.20733224
m7.8.9,0.14015327
m8.9.10,-0.1614171
m9.10.11,0.46839973
m10.11.12,-0.0047726557
m11.12.13,-0.12863374
m12.13.14,-0.4022786
m1.2.3.4,0.27708668
m2.3.4.5,0.3482839
m3.4.5.6,0.15770337
m4.5.6.7,-0.027893126
m5.6.7.8,-0.16714576
m6.7.8.9,-0.18996891
m7.8.9.10,0.28429633
m8.9.10.11,0.19972508
m9.10.11.12,-0.047907203
m10.11.12.13,-0.08813426
m11.12.13.14,0.2844144
m1.2.3.4.5,-0.27111664
m2.3.4.5.6,-0.21470322
m3.4.5.6.7,-0.14037542
m4.5.6.7.8,0.009710804
m5.6.7.8.9,0.27228886
m6.7.8.9.10,-0.06824054
m7.8.9.10.11,-0.404581
m8.9.10.11.12,0.10131571
m9.10.11.12.13,-0.15355644
m10.11.12.13.14,0.05822164
m1.2.3.4.5.6,0.3590794
m2.3.4.5.6.7,-112.61936
m3.4.5.6.7.8,0.56392425
m4.5.6.7.8.9,-0.13932689
m5.6.7.8.9.10,-0.10451115
m6.7.8.9.10.11,0.070966735
m7.8.9.10.11.12,-0.10288309
m8.9.10.11.12.13,0.07737912
m9.10.11.12.13.14,0.20907658
m1.2.3.4.5.6.7,112.3964
m2.3.4.5.6.7.8,111.997765
m3.4.5.6.7.8.9,-0.56960076
m4.5.6.7.8.9.10,0.24824181
m5.6.7.8.9.10.11,0.011758849
m6.7.8.9.10.11.12,0.10281985
m7.8.9.10.11.12.13,-0.024208205
m8.9.10.11.12.13.14,-0.25653177
m1.2.3.4.5.6.7.8,-112.540344
m2.3.4.5.6.7.8.9,0.92370826
m3.4.5.6.7.8.9.10,-0.046655916
m4.5.6.7.8.9.10.11,-0.0524112
m5.6.7.8.9.10.11.12,9.575486e-05
m6.7.8.9.10.11.12.13,66.414894
m7.8.9.10.11.12.13.14,0.22516747
m1.2.3.4.5.6.7.8.9,-0.2989988
m2.3.4.5.6.7.8.9.10,-0.176438
m3.4.5.6.7.8.9.10.11,44.722046
m4.5.6.7.8.9.10.11.12,-55.067665
m5.6.7.8.9.10.11.12.13,-66.511185
m6.7.8.9.10.11.12.13.14,-66.57452
m1.2.3.4.5.6.7.8.9.10,0.19856457
m2.3.4.5.6.7.8.9.10.11,155.36874
m3.4.5.6.7.8.9.10.11.12,10.063758
m4.5.6.7.8.9.10.11.12.13,55.068096
m5.6.7.8.9.10.11.12.13.14,66.48176
m1.2.3.4.5.6.7.8.9.10.11,-200.19398
m2.3.4.5.6.7.8.9.10.11.12,-215.12173
m3.4.5.6.7.8.9.10.11.12.13,-54.789173
m4.5.6.7.8.9.10.11.12.13.14,0.04477317
m1.2.3.4.5.6.7.8.9.10.11.12,260.1992
m2.3.4.5.6.7.8.9.10.11.12.13,59.756336
m3.4.5.6.7.8.9.10.11.12.13.14,-0.030502722
m1.2.3.4.5.6.7.8.9.10.11.12.13,-60.035034
m2.3.4.5.6.7.8.9.10.11.12.13.14,0.031336837
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,-0.0004535243
