term,value
m1,0.024474341
m2,-0.4230016
m3,0.17000958
m4,-0.3148229
m5,-0.2271539
m6,-0.045841433
m7,0.0127002
m8,0.03702469
m9,0.092979595
m10,-0.09308018
m11,0.0011596009
m1.2,0.05596833
m2.3,-0.24479541
m3.4,-0.17254296
m4.5,0.3009721
m5.6,0.29453063
m6.7,-0.02025628
m7.8,-0.3745804
m8.9,-0.1296998
m9.10,-0.17527533
m10.11,0.06600427
m1.2.3,0.046215486
m2.3.4,0.4242635
m3.4.5,-0.0018779635
m4.5.6,-0.33783725
m5.6.7,-0.29222667
m6.7.8,0.425695
m7.8.9,0.39565843
m8.9.10,0.27417204
m9.10.11,0.07301542
m1.2.3.4,-0.118514895
m2.3.4.5,0.041826814
m3.4.5.6,-0.28196484
m4.5.6.7,0.47056597
m5.6.7.8,-0.17949703
m6.7.8.9,-0.3225966
m7.8.9.10,-0.07894789
m8.9.10.11,-0.1882517
m1.2.3.4.5,-0.15397936
m2.3.4.5.6,0.23421334
m3.4.5.6.7,0.17535645
m4.5.6.7.8,-3.9198449
m5.6.7.8.9,0.12809007
m6.7.8.9.10,-0.110494964
m7.8.9.10.11,0.16766472
m1.2.3.4.5.6,0.1518834
m2.3.4.5.6.7,-0.30100104
m3.4.5.6.7.8,3.862639
m4.5.6.7.8.9,3.781398
m5.6.7.8.9.10,0.19251129
m6.7.8.9.10.11,-0.039089836
m1.2.3.4.5.6.7,0.064087465
m2.3.4.5.6.7.8,0.13930218
m3.4.5.6.7.8.9,-3.6151893
m4.5.6.7.8.9.10,236.71619
m5.6.7.8.9.10.11,-0.13286948
m1.2.3.4.5.6.7.8,-0.055881765
m2.3.4.5.6.7.8.9,-0.35643667
m3.4.5.6.7.8.9.10,-108.58382
m4.5.6.7.8.9.10.11,-236.6397
m1.2.3.4.5.6.7.8.9,-0.014202803
m2.3.4.5.6.7.8.9.10,-128.14131
m3.4.5.6.7.8.9.10.11,108.32004
m1.2.3.4.5.6.7.8.9.10,-7.5504184e-05
m2.3.4.5.6.7.8.9.10.11,128.37158
m1.2.3.4.5.6.7.8.9.10.11,-8.34465e-06
