term,value
m1,-0.07082713
m2,-0.06140758
m3,-0.095388286
m4,0.004079364
m5,-0.015052499
m6,0.004909046
m7,-0.04786621
m8,0.15878634
m9,-0.018974584
m10,-0.3277958
m11,0.013603974
m12,-0.40615988
m13,0.096125886
m14,0.023934068
m15,-0.039587215
m16,-0.028961208
m17,-0.24733423
m18,-0.11803373
m19,-0.08103213
m20,0.011743974
m21,0.008574732
m22,0.086621985
m23,-0.3420531
m24,-0.13115135
m25,0.002690822
m26,0.008952595
m27,0.11519694
m28,0.24970427
m29,0.017948247
m30,-0.08941275
m31,-0.030835979
m1.2,-0.14128304
m2.3,-0.5080517
m3.4,-0.95782703
m4.5,0.09926037
m5.6,-0.02289671
m6.7,-0.06003267
m7.8,-0.055264257
m8.9,0.03951168
m9.10,-0.11604335
m10.11,-0.079096295
m11.12,0.056863733
m12.13,0.3543945
m13.14,0.2159029
m14.15,-0.103863195
m15.16,-0.20637855
m16.17,0.68993294
m17.18,-0.15355173
m18.19,-0.022650473
m19.20,0.35689422
m20.21,0.24859306
m21.22,0.22940183
m22.23,-0.187739
m23.24,0.054348513
m24.25,0.42719042
m25.26,0.14994562
m26.27,-0.07183272
m27.28,-0.2740803
m28.29,-0.21702352
m29.30,-0.23280996
m30.31,0.15654637
m1.2.3,0.46325904
m2.3.4,0.30106914
m3.4.5,0.6405053
m4.5.6,-0.17159571
m5.6.7,0.23909338
m6.7.8,0.28255856
m7.8.9,-0.26296523
m8.9.10,-0.40358454
m9.10.11,0.23599157
m10.11.12,0.4416535
m11.12.13,-0.3770426
m12.13.14,-0.5846017
m13.14.15,0.07004902
m14.15.16,0.37594837
m15.16.17,-0.51854384
m16.17.18,-0.43194577
m17.18.19,0.113761365
m18.19.20,0.13201591
m19.20.21,-0.606496
m20.21.22,-0.44987327
m21.22.23,-0.05644934
m22.23.24,0.11697307
m23.24.25,0.32868415
m24.25.26,-0.7061424
m25.26.27,0.43130553
m26.27.28,-0.7273056
m27.28.29,0.4682954
m28.29.30,-0.14216736
m29.30.31,0.24415813
m1.2.3.4,0.652438
m2.3.4.5,0.21960461
m3.4.5.6,0.0592271
m4.5.6.7,-0.47278214
m5.6.7.8,-0.04534161
m6.7.8.9,0.48238987
m7.8.9.10,0.10426579
m8.9.10.11,-0.32147518
m9.10.11.12,-0.30619976
m10.11.12.13,0.30319053
m11.12.13.14,0.17704858
m12.13.14.15,0.5712807
m13.14.15.16,-0.48554415
m14.15.16.17,-0.50610167
m15.16.17.18,0.05664762
m16.17.18.19,0.1733047
m17.18.19.20,0.16721216
m18.19.20.21,-0.313093
m19.20.21.22,0.92741805
m20.21.22.23,0.8267697
m21.22.23.24,-0.3429205
m22.23.24.25,0.39328027
m23.24.25.26,0.032934684
m24.25.26.27,-0.16450882
m25.26.27.28,-0.14966628
m26.27.28.29,-0.14632922
m27.28.29.30,0.061621673
m28.29.30.31,0.26296824
m1.2.3.4.5,-0.5040326
m2.3.4.5.6,-0.025273703
m3.4.5.6.7,1.0034513
m4.5.6.7.8,0.43342593
m5.6.7.8.9,-0.9471454
m6.7.8.9.10,0.27310267
m7.8.9.10.11,0.27254683
m8.9.10.11.12,0.0042726323
m9.10.11.12.13,0.2031351
m10.11.12.13.14,0.019828804
m11.12.13.14.15,-0.26035282
m12.13.14.15.16,0.28749308
m13.14.15.16.17,0.26103887
m14.15.16.17.18,0.19683878
m15.16.17.18.19,0.6613775
m16.17.18.19.20,-0.5593454
m17.18.19.20.21,0.21834797
m18.19.20.21.22,-0.14629379
m19.20.21.22.23,-0.5035823
m20.21.22.23.24,0.11984606
m21.22.23.24.25,-0.36311287
m22.23.24.25.26,-0.45543823
m23.24.25.26.27,0.05562076
