term,value
m1,0.059855636
m2,0.10673242
m3,0.085292265
m4,-0.09895256
m5,-0.06872055
m6,0.034627013
m7,-0.32518566
m8,-0.3116023
m9,0.03593597
m10,0.031323478
m11,0.012030821
m12,-0.076998934
m13,-0.1944088
m14,-0.3226446
m15,-0.087878555
m16,0.04779892
m17,0.08510756
m18,-0.04841274
m19,0.049858853
m20,-0.16772532
m21,-0.0051477887
m22,-0.062199533
m23,-0.2020942
m24,-0.12258168
m25,-0.08778496
m26,0.07985252
m27,0.124369085
m28,0.100486144
m29,-0.042353023
m1.2,0.108366445
m2.3,-0.55505955
m3.4,0.16694248
m4.5,0.3814565
m5.6,0.0037701158
m6.7,0.3495834
m7.8,0.562103
m8.9,-0.42633903
m9.10,-0.4191562
m10.11,-0.4988483
m11.12,-0.20050262
m12.13,0.47870103
m13.14,-0.20408218
m14.15,0.8746711
m15.16,0.32810873
m16.17,-0.04726725
m17.18,-0.09963772
m18.19,-0.30485663
m19.20,-0.0694069
m20.21,0.14310032
m21.22,-0.1669505
m22.23,0.039718524
m23.24,0.028222919
m24.25,0.63377607
m25.26,0.23983638
m26.27,-0.22052024
m27.28,-0.37801722
m28.29,-0.109197915
m1.2.3,-0.101688355
m2.3.4,0.23802403
m3.4.5,0.12844658
m4.5.6,-0.6824673
m5.6.7,0.12848322
m6.7.8,-0.3170957
m7.8.9,-0.5182719
m8.9.10,0.89655584
m9.10.11,0.7220734
m10.11.12,0.9035084
m11.12.13,-0.00599958
m12.13.14,-0.0004329495
m13.14.15,-0.2958685
m14.15.16,-0.6138597
m15.16.17,-0.27682155
m16.17.18,-0.43226418
m17.18.19,-0.11344925
m18.19.20,-0.40374205
m19.20.21,-0.332791
m20.21.22,-0.38897297
m21.22.23,0.45057228
m22.23.24,-0.07810715
m23.24.25,0.2677116
m24.25.26,-0.47736716
m25.26.27,0.1488516
m26.27.28,0.515481
m27.28.29,0.7164186
m1.2.3.4,-0.18377566
m2.3.4.5,-0.65145713
m3.4.5.6,0.5004703
m4.5.6.7,-0.11213258
m5.6.7.8,1.1301149
m6.7.8.9,0.5844504
m7.8.9.10,0.6179892
m8.9.10.11,0.13229102
m9.10.11.12,0.012801725
m10.11.12.13,-0.47633177
m11.12.13.14,-0.7897105
m12.13.14.15,0.07009485
m13.14.15.16,0.29922062
m14.15.16.17,0.05248048
m15.16.17.18,0.2734413
m16.17.18.19,0.48173773
m17.18.19.20,-0.2924082
m18.19.20.21,0.69039994
m19.20.21.22,-0.3160752
m20.21.22.23,-0.05319596
m21.22.23.24,-1.094541
m22.23.24.25,-0.1412238
m23.24.25.26,-0.096227415
m24.25.26.27,0.006744301
m25.26.27.28,-0.18308829
m26.27.28.29,-1.2298898
m1.2.3.4.5,0.04914419
m2.3.4.5.6,0.8566254
m3.4.5.6.7,-0.021949768
m4.5.6.7.8,-0.94812864
m5.6.7.8.9,-0.45925087
m6.7.8.9.10,-0.7988386
m7.8.9.10.11,-1.1672099
m8.9.10.11.12,-0.3528715
m9.10.11.12.13,0.60179085
m10.11.12.13.14,-0.15216914
m11.12.13.14.15,0.5418951
