term,value
m1,-0.044192266
m2,0.12339043
m3,-0.00577466
m4,-0.26060653
m5,-0.16617936
m6,-0.55502766
m7,-0.13456109
m8,-0.08937216
m9,-0.26877668
m10,-0.1752762
m11,-0.08568153
m1.2,0.02371116
m2.3,-0.042959154
m3.4,0.10519269
m4.5,-0.2695523
m5.6,0.1996624
m6.7,-0.12433247
m7.8,0.114200786
m8.9,0.2698853
m9.10,0.44862595
m10.11,0.18908359
m1.2.3,-0.019010484
m2.3.4,-0.234195
m3.4.5,-0.12561187
m4.5.6,0.54767585
m5.6.7,-0.042291086
m6.7.8,-0.05080618
m7.8.9,0.0130918175
m8.9.10,-0.08357461
m9.10.11,-0.16216554
m1.2.3.4,0.17000592
m2.3.4.5,0.17347586
m3.4.5.6,-0.012882322
m4.5.6.7,0.0712032
m5.6.7.8,-0.109796755
m6.7.8.9,0.13339129
m7.8.9.10,-0.16100582
m8.9.10.11,-0.15143383
m1.2.3.4.5,-0.079303585
m2.3.4.5.6,0.25997344
m3.4.5.6.7,-0.108612865
m4.5.6.7.8,1.1651785
m5.6.7.8.9,-0.19415677
m6.7.8.9.10,0.2040506
m7.8.9.10.11,0.07228348
m1.2.3.4.5.6,0.020957917
m2.3.4.5.6.7,0.018669084
m3.4.5.6.7.8,-0.96878076
m4.5.6.7.8.9,-1.2858348
m5.6.7.8.9.10,-0.35948268
m6.7.8.9.10.11,-0.30167437
m1.2.3.4.5.6.7,0.13397379
m2.3.4.5.6.7.8,-0.091618925
m3.4.5.6.7.8.9,1.1164302
m4.5.6.7.8.9.10,-70.61066
m5.6.7.8.9.10.11,0.49164525
m1.2.3.4.5.6.7.8,-0.116054684
m2.3.4.5.6.7.8.9,0.06556752
m3.4.5.6.7.8.9.10,32.493504
m4.5.6.7.8.9.10.11,70.70176
m1.2.3.4.5.6.7.8.9,-0.04532814
m2.3.4.5.6.7.8.9.10,38.323353
m3.4.5.6.7.8.9.10.11,-32.475994
m1.2.3.4.5.6.7.8.9.10,0.087774366
m2.3.4.5.6.7.8.9.10.11,-38.483242
m1.2.3.4.5.6.7.8.9.10.11,-0.15683678
