term,value
m1,0.0179712
m2,-0.042132765
m3,0.42539755
m4,-0.030646916
m5,-0.06753603
m6,-0.068548575
m7,-0.31198695
m8,0.05183147
m9,-0.038406417
m10,-0.061508857
m11,0.0013677478
m12,-0.025815204
m13,-0.14134575
m1.2,-0.11067667
m2.3,0.07257885
m3.4,-0.031157143
m4.5,0.02669236
m5.6,-0.015448064
m6.7,0.17042452
m7.8,0.015857168
m8.9,-0.28254822
m9.10,0.17817494
m10.11,0.009146202
m11.12,-0.1100179
m12.13,-0.056652583
m1.2.3,0.17281696
m2.3.4,0.035031274
m3.4.5,0.2624263
m4.5.6,0.13324477
m5.6.7,-0.035269335
m6.7.8,0.102806784
m7.8.9,0.1575639
m8.9.10,0.0078072418
m9.10.11,-0.08689328
m10.11.12,-0.028264508
m11.12.13,0.086196765
m1.2.3.4,0.044735685
m2.3.4.5,-0.13248505
m3.4.5.6,-0.33228555
m4.5.6.7,-0.29642525
m5.6.7.8,-23.319445
m6.7.8.9,-0.25622815
m7.8.9.10,0.097022414
m8.9.10.11,0.054415576
m9.10.11.12,0.14351505
m10.11.12.13,0.0737897
m1.2.3.4.5,0.047841918
m2.3.4.5.6,0.33461812
m3.4.5.6.7,-16.2181
m4.5.6.7.8,23.327875
m5.6.7.8.9,23.311209
m6.7.8.9.10,-0.04552973
m7.8.9.10.11,-0.15184698
m8.9.10.11.12,-0.12596548
m9.10.11.12.13,-0.06484628
m1.2.3.4.5.6,-0.21599281
m2.3.4.5.6.7,16.4589
m3.4.5.6.7.8,16.590027
m4.5.6.7.8.9,-22.941137
m5.6.7.8.9.10,0.26126984
m6.7.8.9.10.11,0.054774255
m7.8.9.10.11.12,0.28440693
m8.9.10.11.12.13,0.115986735
m1.2.3.4.5.6.7,0.11387639
m2.3.4.5.6.7.8,-15.811224
m3.4.5.6.7.8.9,60.157356
m4.5.6.7.8.9.10,-0.364817
m5.6.7.8.9.10.11,0.13345134
m6.7.8.9.10.11.12,-57.139847
m7.8.9.10.11.12.13,-0.3804831
m1.2.3.4.5.6.7.8,-0.9760504
m2.3.4.5.6.7.8.9,-61.016453
m3.4.5.6.7.8.9.10,83.71116
m4.5.6.7.8.9.10.11,-38.308876
m5.6.7.8.9.10.11.12,56.805984
m6.7.8.9.10.11.12.13,57.492535
m1.2.3.4.5.6.7.8.9,0.86678535
m2.3.4.5.6.7.8.9.10,-9.841722
m3.4.5.6.7.8.9.10.11,86.95569
m4.5.6.7.8.9.10.11.12,38.39566
m5.6.7.8.9.10.11.12.13,-57.161655
m1.2.3.4.5.6.7.8.9.10,-73.85525
m2.3.4.5.6.7.8.9.10.11,22.582438
m3.4.5.6.7.8.9.10.11.12,-145.08601
m4.5.6.7.8.9.10.11.12.13,-0.2937646
m1.2.3.4.5.6.7.8.9.10.11,-71.40165
m2.3.4.5.6.7.8.9.10.11.12,-22.936495
m3.4.5.6.7.8.9.10.11.12.13,-85.54369
m1.2.3.4.5.6.7.8.9.10.11.12,129.75447
m2.3.4.5.6.7.8.9.10.11.12.13,70.336136
m1.2.3.4.5.6.7.8.9.10.11.12.13,15.54155
