term,value
m1,-0.029656338
m2,-0.023249807
m3,-0.057475537
m4,0.005610242
m5,-0.05418209
m6,-0.08920188
m7,0.043784283
m8,0.027911153
m9,-0.046896964
m10,-0.071356446
m11,-0.04651135
m12,-0.030520402
m13,-0.032959446
m14,0.013738558
m15,-0.28046268
m16,0.05308866
m17,-0.2545842
m18,-0.02519796
m19,-0.03921152
m20,-0.0713489
m21,-0.013766134
m22,-0.0978185
m23,0.06430339
m24,-0.043425646
m25,-0.022233369
m26,-0.04468855
m27,-0.04316113
m28,0.02191025
m29,-0.05662018
m30,-0.10920751
m31,-0.00021389127
m1.2,0.044011064
m2.3,0.07194647
m3.4,-0.18712455
m4.5,0.0032742992
m5.6,-0.014982957
m6.7,0.15767759
m7.8,-0.057045884
m8.9,0.057649657
m9.10,0.09154581
m10.11,0.1332629
m11.12,0.33048117
m12.13,-0.12251751
m13.14,0.42575642
m14.15,0.5789706
m15.16,0.23929483
m16.17,0.12144305
m17.18,-0.72745866
m18.19,0.096584976
m19.20,0.1478705
m20.21,0.13534144
m21.22,0.12074803
m22.23,0.43626365
m23.24,0.3032345
m24.25,-0.20574899
m25.26,0.08886368
m26.27,-0.2878449
m27.28,-0.05240348
m28.29,0.018351886
m29.30,-0.12500025
m30.31,0.06930244
m1.2.3,-0.02387238
m2.3.4,0.11934863
m3.4.5,0.31770647
m4.5.6,-0.034893963
m5.6.7,-0.16333131
m6.7.8,-0.15864912
m7.8.9,0.76340306
m8.9.10,0.79232794
m9.10.11,0.5443796
m10.11.12,-0.12191271
m11.12.13,-0.21899535
m12.13.14,-0.5443287
m13.14.15,-0.6231981
m14.15.16,-0.14772823
m15.16.17,0.0533779
m16.17.18,0.15310685
m17.18.19,0.9991615
m18.19.20,-0.25619003
m19.20.21,0.3176174
m20.21.22,-0.7801148
m21.22.23,0.36690494
m22.23.24,-0.27580425
m23.24.25,-0.53839874
m24.25.26,-0.27915186
m25.26.27,-0.320148
m26.27.28,-0.22258417
m27.28.29,-0.4989449
m28.29.30,0.23581307
m29.30.31,-0.1489016
m1.2.3.4,0.06202715
m2.3.4.5,0.0599757
m3.4.5.6,0.1592345
m4.5.6.7,-0.43595445
m5.6.7.8,0.2241422
m6.7.8.9,-0.17809847
m7.8.9.10,-1.1596248
m8.9.10.11,-0.647679
m9.10.11.12,-0.078114495
m10.11.12.13,0.5436903
m11.12.13.14,0.54399806
m12.13.14.15,0.38118654
m13.14.15.16,-0.24838153
m14.15.16.17,-0.31047338
m15.16.17.18,-0.15521516
m16.17.18.19,0.009248093
m17.18.19.20,0.058956623
m18.19.20.21,-0.41511273
m19.20.21.22,0.0446216
m20.21.22.23,0.24206625
m21.22.23.24,-0.62577105
m22.23.24.25,1.010479
m23.24.25.26,-0.03474689
m24.25.26.27,0.35640666
m25.26.27.28,0.8556973
m26.27.28.29,0.2297115
m27.28.29.30,-0.10784204
m28.29.30.31,0.11659493
m1.2.3.4.5,0.016326688
m2.3.4.5.6,-0.25770503
m3.4.5.6.7,0.4482704
m4.5.6.7.8,0.36257035
m5.6.7.8.9,-0.34486097
m6.7.8.9.10,0.29183322
m7.8.9.10.11,-0.1714226
m8.9.10.11.12,-0.08365405
m9.10.11.12.13,-0.16706917
m10.11.12.13.14,-0.16938466
m11.12.13.14.15,0.20266788
m12.13.14.15.16,0.04758498
m13.14.15.16.17,-0.14035425
m14.15.16.17.18,0.33542594
m15.16.17.18.19,-0.29936567
