term,value
m1,-0.06272489
m2,0.014864931
m3,-0.026069384
m4,-0.34020156
m5,0.15520743
m6,-0.012020566
m7,-0.022885352
m8,0.060271706
m9,0.064130045
m10,0.015646905
m11,-0.12646459
m12,-0.015131563
m13,-0.18241894
m14,-0.046160765
m15,-0.36941445
m16,-0.15320688
m17,-0.04300783
m18,-0.012238678
m19,-0.0076842336
m20,0.26571226
m21,-0.12787446
m22,0.16474482
m23,0.008262273
m24,-0.0247824
m25,0.009412199
m26,0.023021154
m27,0.057244346
m28,0.020707328
m29,-0.06725839
m30,-0.025564907
m31,0.085366376
m32,-0.12146162
m33,-0.097220235
m34,0.024403937
m35,0.11970135
m36,-0.0430158
m1.2,-0.033964787
m2.3,0.17946564
m3.4,0.25936186
m4.5,0.16036783
m5.6,-0.38087207
m6.7,-0.23771004
m7.8,-0.43050158
m8.9,0.64285403
m9.10,-0.56996226
m10.11,0.19935356
m11.12,-0.09844738
m12.13,0.9345538
m13.14,-0.5302352
m14.15,-0.9303418
m15.16,-0.20840329
m16.17,-0.6370912
m17.18,0.25851464
m18.19,0.30186775
m19.20,-0.12695044
m20.21,-0.48054874
m21.22,0.0876501
m22.23,-0.10751839
m23.24,0.2577493
m24.25,0.6101773
m25.26,0.40619218
m26.27,-0.022523727
m27.28,0.056045637
m28.29,-0.10987908
m29.30,0.09644699
m30.31,0.2484185
m31.32,-0.0018391693
m32.33,-0.6857972
m33.34,0.08773553
m34.35,-0.42756566
m35.36,-0.17127387
m1.2.3,-0.5976427
m2.3.4,0.20123415
m3.4.5,0.3452884
m4.5.6,0.2082755
m5.6.7,0.1296928
m6.7.8,0.33430597
m7.8.9,-0.42869192
m8.9.10,-0.65334094
m9.10.11,0.20371348
m10.11.12,-0.096461415
m11.12.13,0.24161062
m12.13.14,-0.07189028
m13.14.15,1.2271178
m14.15.16,1.2214987
m15.16.17,1.1963173
m16.17.18,0.9591604
m17.18.19,-0.72119296
m18.19.20,-0.17256531
m19.20.21,0.9496204
m20.21.22,0.11091457
m21.22.23,0.14250976
m22.23.24,-0.0833764
m23.24.25,-0.6505243
m24.25.26,-0.5062659
m25.26.27,-0.39866167
m26.27.28,0.054406285
m27.28.29,-0.33385324
m28.29.30,-0.2783596
m29.30.31,-0.45582822
m30.31.32,-0.27211148
m31.32.33,0.024465462
m32.33.34,-0.40594375
m33.34.35,0.031406157
m34.35.36,0.49972406
m1.2.3.4,0.23594679
m2.3.4.5,-0.3004337
m3.4.5.6,-0.8718576
m4.5.6.7,-0.14774375
m5.6.7.8,0.0852663
m6.7.8.9,-0.4213616
m7.8.9.10,1.4845076
m8.9.10.11,0.087101124
m9.10.11.12,0.11301018
m10.11.12.13,-0.40211645
m11.12.13.14,0.015245024
m12.13.14.15,-0.80098516
m13.14.15.16,-0.34411415
m14.15.16.17,-0.5147087
m15.16.17.18,-0.13196728
m16.17.18.19,-0.44090876
m17.18.19.20,-0.05194927
m18.19.20.21,0.01011768
m19.20.21.22,-0.49670872
m20.21.22.23,-0.25906348
m21.22.23.24,-0.32853013
m22.23.24.25,0.3258241
m23.24.25.26,-0.36771902
m24.25.26.27,-0.15160972
m25.26.27.28,0.18228202
m26.27.28.29,0.26311463
m27.28.29.30,0.67115736
m28.29.30.31,-0.367916
m29.30.31.32,0.5254752
m30.31.32.33,-0.15362084
m31.32.33.34,0.4256753
m32.33.34.35,1.1663849
m33.34.35.36,-1.0133369
m1.2.3.4.5,-0.37228447
m2.3.4.5.6,0.2153598
m3.4.5.6.7,0.0028958693
m4.5.6.7.8,-0.1630939
m5.6.7.8.9,0.08342136
m6.7.8.9.10,0.6559513
m7.8.9.10.11,-0.34432644
m8.9.10.11.12,-0.0031433217
m9.10.11.12.13,0.9470136
