term,value
m1,-0.010869563
m2,-0.17366171
m3,0.010914907
m4,-0.027408965
m5,0.04671125
m6,0.004653286
m7,0.01433189
m8,0.00044908002
m9,-0.11873441
m10,-0.06991826
m11,-0.0055325255
m12,0.09255275
m13,0.0042617247
m14,-0.017116295
m15,-0.05338159
m16,-0.011017583
m17,-0.09100098
m18,0.02992066
m19,-0.021529011
m20,-0.008479856
m21,-0.038726214
m22,0.0037974492
m23,-0.07824093
m24,0.07407022
m25,0.063334465
m26,-0.019987073
m27,0.018606706
m28,-0.024879076
m29,0.013004068
m30,-0.10267438
m31,0.0019042213
m32,-0.051019713
m1.2,0.09950349
m2.3,0.11284171
m3.4,0.09274991
m4.5,-0.4909703
m5.6,-0.1415743
m6.7,0.28287795
m7.8,0.20697248
m8.9,0.18417752
m9.10,-0.49951065
m10.11,0.12862396
m11.12,0.004902508
m12.13,-0.15400393
m13.14,0.13706551
m14.15,0.15865357
m15.16,0.16655838
m16.17,0.1518652
m17.18,0.09491478
m18.19,0.043078907
m19.20,0.17647123
m20.21,0.11928631
m21.22,0.1052689
m22.23,0.020993624
m23.24,-0.014515988
m24.25,-0.016205857
m25.26,0.31959832
m26.27,0.036568873
m27.28,-0.21584567
m28.29,-0.430561
m29.30,0.20088334
m30.31,0.003916911
m31.32,0.072858706
m1.2.3,-0.14302847
m2.3.4,0.2160543
m3.4.5,0.2264166
m4.5.6,0.27896577
m5.6.7,0.17428632
m6.7.8,-0.5521133
m7.8.9,-0.25590247
m8.9.10,0.123307414
m9.10.11,-0.06276736
m10.11.12,-0.22484982
m11.12.13,-0.029373702
m12.13.14,-0.23974843
m13.14.15,-0.15774904
m14.15.16,-0.46805966
m15.16.17,0.036057614
m16.17.18,-0.12306408
m17.18.19,-0.05613715
m18.19.20,-0.23067227
m19.20.21,-0.60376775
m20.21.22,-0.03830406
m21.22.23,-0.27666292
m22.23.24,0.09242869
m23.24.25,0.36221012
m24.25.26,0.46667245
m25.26.27,-0.33274364
m26.27.28,0.115871385
m27.28.29,0.31937167
m28.29.30,0.005743759
m29.30.31,0.07141245
m30.31.32,-0.029589169
m1.2.3.4,0.00017364323
m2.3.4.5,-0.4347016
m3.4.5.6,-0.16120146
m4.5.6.7,0.27794787
m5.6.7.8,-0.31594065
m6.7.8.9,0.28735027
m7.8.9.10,-0.3484131
m8.9.10.11,0.043498483
m9.10.11.12,0.6468631
m10.11.12.13,0.22809169
m11.12.13.14,-0.07357017
m12.13.14.15,0.86961865
m13.14.15.16,-0.27465916
m14.15.16.17,0.23710386
m15.16.17.18,-0.17306484
m16.17.18.19,0.21319042
m17.18.19.20,0.030990742
m18.19.20.21,0.6433325
m19.20.21.22,0.19180861
m20.21.22.23,-0.14974612
m21.22.23.24,-0.4285751
m22.23.24.25,-0.19600749
m23.24.25.26,-0.34934548
m24.25.26.27,-0.67731684
m25.26.27.28,-0.019849088
m26.27.28.29,-0.011487529
m27.28.29.30,-0.1484243
m28.29.30.31,-0.042512074
m29.30.31.32,-0.24557965
m1.2.3.4.5,0.3862946
m2.3.4.5.6,0.28984907
m3.4.5.6.7,-0.43413812
m4.5.6.7.8,0.3773278
m5.6.7.8.9,0.29624343
m6.7.8.9.10,-0.06131213
m7.8.9.10.11,0.935633
m8.9.10.11.12,-0.27489698
m9.10.11.12.13,-0.23595268
m10.11.12.13.14,0.27839133
m11.12.13.14.15,-0.49228323
m12.13.14.15.16,-0.15948743
m13.14.15.16.17,0.15344572
m14.15.16.17.18,0.5551762
m15.16.17.18.19,-0.05462455
m16.17.18.19.20,-0.77090514
m17.18.19.20.21,0.029631088
m18.19.20.21.22,-0.11830841
m19.20.21.22.23,0.35101184
m20.21.22.23.24,0.4623143
m21.22.23.24.25,0.43562
m22.23.24.25.26,-0.49297032
m23.24.25.26.27,0.5042223
m24.25.26.27.28,-0.08227037
m25.26.27.28.29,-0.09300294
m26.27.28.29.30,0.3014445
m27.28.29.30.31,-0.043404542
m28.29.30.31.32,0.12360413
m1.2.3.4.5.6,-0.4429898
m2.3.4.5.6.7,-0.35040537
m3.4.5.6.7.8,0.15685457
m4.5.6.7.8.9,-0.5633027
m5.6.7.8.9.10,0.5049435
m6.7.8.9.10.11,0.16643807
m7.8.9.10.11.12,-0.38049355
m8.9.10.11.12.13,-0.46373084
m9.10.11.12.13.14,0.15826058
m10.11.12.13.14.15,-0.14265159
m11.12.13.14.15.16,0.35952878
