term,value
m1,0.108666204
m2,0.092711106
m3,0.14321595
m4,0.042533442
m5,0.122608714
m6,-0.038504586
m7,-0.021250265
m8,-0.015796714
m9,-0.1838483
m10,-0.16546267
m11,-0.13496946
m12,0.03147023
m13,0.075563475
m14,0.11162056
m15,-0.008717284
m16,-0.071110256
m17,0.08923599
m18,-0.17530274
m19,0.10957274
m20,0.005216956
m1.2,-0.06950402
m2.3,-0.1285132
m3.4,-0.15013741
m4.5,-0.036282986
m5.6,-0.047091957
m6.7,0.07785525
m7.8,0.11354736
m8.9,-0.30833697
m9.10,-0.34748065
m10.11,0.0981843
m11.12,-0.08406156
m12.13,-0.120439745
m13.14,-0.09653652
m14.15,0.17547067
m15.16,-0.101391986
m16.17,0.0051712096
m17.18,0.09536668
m18.19,0.01337184
m19.20,-0.17393458
m1.2.3,0.25220737
m2.3.4,0.36956236
m3.4.5,0.115391284
m4.5.6,-0.070552245
m5.6.7,0.26830697
m6.7.8,-0.19228636
m7.8.9,0.08334224
m8.9.10,-0.13096166
m9.10.11,0.16791767
m10.11.12,-0.14687684
m11.12.13,0.21822932
m12.13.14,0.094634324
m13.14.15,-0.32312724
m14.15.16,0.31469235
m15.16.17,-17.218742
m16.17.18,0.04345679
m17.18.19,0.08858448
m18.19.20,0.25196314
m1.2.3.4,-0.3674213
m2.3.4.5,-28.790258
m3.4.5.6,0.034430705
m4.5.6.7,0.009882256
m5.6.7.8,-2.8666914
m6.7.8.9,0.21738295
m7.8.9.10,0.1910131
m8.9.10.11,-9.372085e-05
m9.10.11.12,-0.53703374
m10.11.12.13,0.0029641986
m11.12.13.14,-0.12571746
m12.13.14.15,11.22116
m13.14.15.16,-1.1137682
m14.15.16.17,17.177094
m15.16.17.18,17.431068
m16.17.18.19,-0.10217135
m17.18.19.20,-0.40033758
m1.2.3.4.5,28.629639
m2.3.4.5.6,28.43512
m3.4.5.6.7,0.13261372
m4.5.6.7.8,-19.525185
m5.6.7.8.9,0.84666
m6.7.8.9.10,-0.5306347
m7.8.9.10.11,-0.53789973
m8.9.10.11.12,0.36838382
m9.10.11.12.13,0.6098065
m10.11.12.13.14,0.25677028
m11.12.13.14.15,-11.241832
m12.13.14.15.16,-32.29789
m13.14.15.16.17,1.4279841
m14.15.16.17.18,-17.831617
m15.16.17.18.19,-7.79712
m16.17.18.19.20,0.07903241
m1.2.3.4.5.6,-28.286736
m2.3.4.5.6.7,0.117827594
m3.4.5.6.7.8,-0.29085696
m4.5.6.7.8.9,21.6288
