term,value
m1,-0.014395562
m2,-0.08996925
m3,-0.050905757
m4,-0.030801043
m5,-0.036210142
m6,-0.07185042
m7,-0.036920756
m8,-0.06705141
m9,-0.052164864
m10,-0.14110634
m11,-0.11027068
m12,-0.04720885
m13,-0.06750326
m14,-0.1270645
m15,-0.03687989
m16,-0.018915001
m17,-0.020291768
m18,-0.092342414
m19,-0.035439543
m20,0.05665721
m21,-0.053708933
m22,-0.25344962
m23,-0.055681154
m24,-0.086667225
m25,-0.16985056
m26,0.0009664148
m27,-0.18878242
m28,-0.059406027
m29,-0.024394304
m30,-0.0009808987
m31,-0.014112413
m32,-0.040282592
m33,-0.46784002
m34,-0.04723943
m35,-0.1597729
m36,-0.11162275
m1.2,0.014983095
m2.3,0.0035689324
m3.4,-0.06310655
m4.5,0.020652834
m5.6,0.05349373
m6.7,0.057535224
m7.8,0.00396074
m8.9,0.061249875
m9.10,0.08335403
m10.11,0.47784895
m11.12,0.109168306
m12.13,0.035246253
m13.14,0.02721157
m14.15,0.035257712
m15.16,0.022516735
m16.17,0.093043834
m17.18,0.0112678865
m18.19,0.11093271
m19.20,-0.03967211
m20.21,0.0061905794
m21.22,0.12723333
m22.23,0.09747683
m23.24,-0.07106509
m24.25,-0.007390419
m25.26,-0.046086445
m26.27,0.010220954
m27.28,0.09130639
m28.29,0.12751114
m29.30,-0.008427031
m30.31,0.0010332465
m31.32,0.008646026
m32.33,-0.009270547
m33.34,0.14068672
m34.35,0.10050002
m35.36,0.23883122
m1.2.3,0.064651765
m2.3.4,0.13720597
m3.4.5,0.10090852
m4.5.6,-0.015718365
m5.6.7,-0.081319064
m6.7.8,0.102452725
m7.8.9,-0.04689882
m8.9.10,0.030438103
m9.10.11,-0.31652936
m10.11.12,-0.11143314
m11.12.13,-0.031860903
m12.13.14,0.09773736
m13.14.15,0.067479566
m14.15.16,0.0693261
m15.16.17,-0.103157714
m16.17.18,0.022872811
m17.18.19,-0.20190811
m18.19.20,-0.07371725
m19.20.21,0.107934795
m20.21.22,-0.041150175
m21.22.23,-0.03286151
m22.23.24,0.12838793
m23.24.25,0.19473541
m24.25.26,0.2983321
m25.26.27,0.09764916
m26.27.28,-0.049584337
m27.28.29,-0.14839754
m28.29.30,-0.09486105
m29.30.31,-0.014721565
m30.31.32,0.1362198
m31.32.33,0.12548126
m32.33.34,0.039782263
m33.34.35,-0.011558775
m34.35.36,-0.09581027
m1.2.3.4,-0.109116055
m2.3.4.5,-0.051383704
m3.4.5.6,-0.07988329
m4.5.6.7,0.14605059
m5.6.7.8,0.005751877
m6.7.8.9,-0.025623145
m7.8.9.10,0.07127133
m8.9.10.11,0.06928292
m9.10.11.12,0.12605247
m10.11.12.13,-0.09577961
m11.12.13.14,-0.15781397
m12.13.14.15,-0.07777847
m13.14.15.16,-0.045393072
m14.15.16.17,0.040151075
m15.16.17.18,0.069023244
m16.17.18.19,0.20453088
m17.18.19.20,0.2801036
m18.19.20.21,0.030417934
m19.20.21.22,0.029701458
m20.21.22.23,0.0012224466
m21.22.23.24,0.019795105
m22.23.24.25,0.056851156
m23.24.25.26,-0.023023114
m24.25.26.27,0.03828249
m25.26.27.28,0.1335159
m26.27.28.29,0.055045903
m27.28.29.30,0.3236611
m28.29.30.31,0.17989522
m29.30.31.32,0.0070762224
m30.31.32.33,-0.05936269
m31.32.33.34,-0.16080114
m32.33.34.35,0.013106048
m33.34.35.36,-0.0060817692
m1.2.3.4.5,0.041989833
m2.3.4.5.6,-0.04009243
m3.4.5.6.7,0.017798431
m4.5.6.7.8,-0.14168501
m5.6.7.8.9,0.040483236
m6.7.8.9.10,-0.034573726
m7.8.9.10.11,-0.029387742
m8.9.10.11.12,-0.06011779
m9.10.11.12.13,0.14464287
m10.11.12.13.14,0.116890684
m11.12.13.14.15,0.2595327
m12.13.14.15.16,-0.21950415
m13.14.15.16.17,-0.020599555
m14.15.16.17.18,-0.04879352
m15.16.17.18.19,-0.08099133
m16.17.18.19.20,-0.11867552
m17.18.19.20.21,-0.15935135
m18.19.20.21.22,-0.115718015
m19.20.21.22.23,-0.101561315
m20.21.22.23.24,-0.116557576
m21.22.23.24.25,-0.12678482
m22.23.24.25.26,-0.15418419
m23.24.25.26.27,-0.14679532
m24.25.26.27.28,-0.22285582
m25.26.27.28.29,0.05064345
m26.27.28.29.30,-0.06450339
m27.28.29.30.31,-0.30000493
m28.29.30.31.32,0.01919952
m29.30.31.32.33,-0.16847715
m30.31.32.33.34,0.049317107
m31.32.33.34.35,0.108950526
m32.33.34.35.36,-0.004479089
m1.2.3.4.5.6,0.040859643
m2.3.4.5.6.7,0.09621954
m3.4.5.6.7.8,-0.016814124
m4.5.6.7.8.9,0.10333419
m5.6.7.8.9.10,-0.010843392
m6.7.8.9.10.11,-0.0042550303
m7.8.9.10.11.12,-0.19364356
m8.9.10.11.12.13,0.0045486763
m9.10.11.12.13.14,-0.051922925
m10.11.12.13.14.15,-0.1547572
m11.12.13.14.15.16,0.007212393
m12.13.14.15.16.17,0.1378634
m13.14.15.16.17.18,0.082244545
m14.15.16.17.18.19,0.027085029
m15.16.17.18.19.20,-0.21576563
m16.17.18.19.20.21,-0.19586541
m17.18.19.20.21.22,0.22968823
m18.19.20.21.22.23,0.20577897
m19.20.21.22.23.24,0.23488285
m20.21.22.23.24.25,0.09790329
m21.22.23.24.25.26,-0.040533535
m22.23.24.25.26.27,-0.067357026
m23.24.25.26.27.28,0.15858804
m24.25.26.27.28.29,-0.14182316
m25.26.27.28.29.30,-0.24576753
m26.27.28.29.30.31,0.2756703
m27.28.29.30.31.32,-0.11513088
m28.29.30.31.32.33,-0.077413164
m29.30.31.32.33.34,0.06502863
m30.31.32.33.34.35,0.029636724
m31.32.33.34.35.36,-0.049096934
m1.2.3.4.5.6.7,-0.14493603
m2.3.4.5.6.7.8,0.21328118
m3.4.5.6.7.8.9,0.0027201185
m4.5.6.7.8.9.10,0.043016963
m5.6.7.8.9.10.11,-0.05237913
m6.7.8.9.10.11.12,0.06979174
m7.8.9.10.11.12.13,0.06761618
m8.9.10.11.12.13.14,0.014710113
m9.10.11.12.13.14.15,-0.17629537
m10.11.12.13.14.15.16,0.16603304
m11.12.13.14.15.16.17,-0.0918564
m12.13.14.15.16.17.18,-0.03100258
m13.14.15.16.17.18.19,-0.1313286
m14.15.16.17.18.19.20,0.11949383
m15.16.17.18.19.20.21,0.28032404
m16.17.18.19.20.21.22,-0.085001305
m17.18.19.20.21.22.23,-0.25980234
m18.19.20.21.22.23.24,-0.1555858
m19.20.21.22.23.24.25,-0.24978724
m20.21.22.23.24.25.26,-0.21076627
m21.22.23.24.25.26.27,0.122680135
m22.23.24.25.26.27.28,-0.29550153
m23.24.25.26.27.28.29,-0.088335924
m24.25.26.27.28.29.30,0.14394921
m25.26.27.28.29.30.31,-0.14579302
m26.27.28.29.30.31.32,-0.3268739
m27.28.29.30.31.32.33,0.43809494
m28.29.30.31.32.33.34,-0.1349387
m29.30.31.32.33.34.35,0.0014373884
m30.31.32.33.34.35.36,-0.14813256
m1.2.3.4.5.6.7.8,-0.13467868
m2.3.4.5.6.7.8.9,-0.19985703
m3.4.5.6.7.8.9.10,-0.14864872
m4.5.6.7.8.9.10.11,-0.03909812
m5.6.7.8.9.10.11.12,0.13723704
