term,value
m1,-0.04634323
m2,-0.20536113
m3,0.014963184
m4,0.023785457
m5,-0.109615654
m6,-0.17697291
m7,-0.40586606
m8,-0.33340138
m9,-0.09781859
m10,-0.31915134
m11,0.046942845
m12,-0.091079764
m1.2,0.13212991
m2.3,0.6180248
m3.4,0.090307206
m4.5,-0.009734333
m5.6,0.046472564
m6.7,0.04101436
m7.8,0.22255963
m8.9,-0.08951078
m9.10,0.16851589
m10.11,0.032135963
m11.12,0.037460737
m1.2.3,0.11678985
m2.3.4,-0.17604496
m3.4.5,-0.17154205
m4.5.6,0.023827374
m5.6.7,0.072650924
m6.7.8,-0.29360938
m7.8.9,-0.07449987
m8.9.10,0.17783892
m9.10.11,-0.212948
m10.11.12,0.19545782
m1.2.3.4,-0.14892632
m2.3.4.5,0.29672477
m3.4.5.6,0.06623978
m4.5.6.7,0.29360786
m5.6.7.8,0.392829
m6.7.8.9,0.27096167
m7.8.9.10,0.22705872
m8.9.10.11,0.17602596
m9.10.11.12,-0.08444923
m1.2.3.4.5,-0.003067091
m2.3.4.5.6,0.22950584
m3.4.5.6.7,-0.31781492
m4.5.6.7.8,-0.10329288
m5.6.7.8.9,-0.13696444
m6.7.8.9.10,-0.13011685
m7.8.9.10.11,-0.76263344
m8.9.10.11.12,0.028006926
m1.2.3.4.5.6,-0.10867089
m2.3.4.5.6.7,-0.38578865
m3.4.5.6.7.8,-0.18166974
m4.5.6.7.8.9,-0.34580436
m5.6.7.8.9.10,-0.08434722
m6.7.8.9.10.11,0.37691608
m7.8.9.10.11.12,0.349887
m1.2.3.4.5.6.7,0.13575783
m2.3.4.5.6.7.8,0.35109794
m3.4.5.6.7.8.9,0.44902626
m4.5.6.7.8.9.10,0.074045
m5.6.7.8.9.10.11,-0.38695857
m6.7.8.9.10.11.12,-0.09690583
m1.2.3.4.5.6.7.8,-0.21391839
m2.3.4.5.6.7.8.9,-0.6294449
m3.4.5.6.7.8.9.10,-0.07536098
m4.5.6.7.8.9.10.11,8.859568
m5.6.7.8.9.10.11.12,0.44303077
m1.2.3.4.5.6.7.8.9,0.20702027
m2.3.4.5.6.7.8.9.10,-0.03508637
m3.4.5.6.7.8.9.10.11,-26.103233
m4.5.6.7.8.9.10.11.12,-8.951567
m1.2.3.4.5.6.7.8.9.10,-0.028184116
m2.3.4.5.6.7.8.9.10.11,9.0838375
m3.4.5.6.7.8.9.10.11.12,26.09801
m1.2.3.4.5.6.7.8.9.10.11,8.733607
m2.3.4.5.6.7.8.9.10.11.12,-8.861928
m1.2.3.4.5.6.7.8.9.10.11.12,-8.955122
