term,value
m1,0.0038097072
m2,0.10809143
m3,-0.11131381
m4,-0.027307704
m5,-0.067794174
m6,0.11149413
m7,-0.11983572
m8,0.03984611
m9,-0.066282466
m10,0.09065116
m11,0.12890404
m12,-0.05984905
m13,-0.0101928115
m14,-0.043394625
m15,-0.09212938
m16,0.0022931397
m17,-0.00849474
m18,0.11852418
m19,0.088609144
m20,-0.061795257
m21,-0.28375036
m22,0.05027067
m23,0.014749415
m24,-0.030871034
m25,0.03520809
m26,-0.01968522
m27,0.017813105
m28,0.040703457
m29,-0.16905035
m30,0.021127928
m31,0.018717043
m32,-0.039564982
m33,-0.0035580061
m34,-0.14069149
m35,-0.084610716
m36,0.053191118
m37,0.027957406
m38,-0.04638787
m39,-0.077583194
m40,0.10545166
m41,-0.022513852
m42,0.011066444
m43,-0.008459747
m44,-0.06899391
m45,0.06551718
m1.2,0.262137
m2.3,-0.015236888
m3.4,-0.070062384
m4.5,-0.044902816
m5.6,-0.31429178
m6.7,-0.17335667
m7.8,-0.0107584745
m8.9,0.06738518
m9.10,-0.64640003
m10.11,-0.22226162
m11.12,0.10761343
m12.13,0.27475008
m13.14,-0.19070311
m14.15,0.18395394
m15.16,-0.069759056
m16.17,-0.02687757
m17.18,-0.18698838
m18.19,-0.074181885
m19.20,-0.32184497
m20.21,0.51320547
m21.22,-0.89465284
m22.23,-0.46380144
m23.24,-0.46959335
m24.25,-0.8794958
m25.26,-0.10559403
m26.27,-0.21304691
m27.28,-0.31344414
m28.29,0.73876774
m29.30,0.30096573
m30.31,0.46518934
m31.32,-0.09675501
m32.33,-0.5494712
m33.34,0.51926166
m34.35,0.68238634
m35.36,0.21605587
m36.37,-1.2232474
m37.38,0.10535081
m38.39,-0.040594827
m39.40,0.20357333
m40.41,0.19741666
m41.42,0.03381513
m42.43,0.10713236
m43.44,-0.29993963
m44.45,0.17272407
m1.2.3,0.12660584
m2.3.4,-0.21232426
m3.4.5,0.14486367
m4.5.6,-0.15549621
m5.6.7,0.87600344
m6.7.8,-0.28111175
m7.8.9,-0.40834212
m8.9.10,0.58276874
m9.10.11,0.461169
m10.11.12,-0.01664296
m11.12.13,0.732131
m12.13.14,0.23155491
m13.14.15,0.3052936
m14.15.16,-0.045377642
m15.16.17,0.060600646
m16.17.18,0.082060106
m17.18.19,0.015697276
m18.19.20,0.36214152
m19.20.21,-0.4097155
m20.21.22,0.30397686
m21.22.23,0.79895717
m22.23.24,0.7672695
m23.24.25,0.75049645
m24.25.26,0.4463077
m25.26.27,-0.0869655
m26.27.28,0.68210006
m27.28.29,0.09235844
m28.29.30,-0.24128298
m29.30.31,-0.6083059
m30.31.32,0.17087284
m31.32.33,-0.45443708
m32.33.34,0.41569272
m33.34.35,-0.45507765
m34.35.36,-0.1719355
m35.36.37,0.37793732
m36.37.38,0.40812415
m37.38.39,-0.32511818
m38.39.40,-0.14062068
m39.40.41,0.010006838
m40.41.42,-0.24764189
m41.42.43,-0.33305806
m42.43.44,-0.18052101
m43.44.45,0.09819478
m1.2.3.4,0.30255997
m2.3.4.5,0.09818167
m3.4.5.6,-0.4682387
m4.5.6.7,-0.01825682
m5.6.7.8,-0.3415476
m6.7.8.9,0.0062473826
m7.8.9.10,-0.3264765
m8.9.10.11,0.016585564
m9.10.11.12,0.09552435
m10.11.12.13,-1.1041554
m11.12.13.14,-0.19310378
m12.13.14.15,0.033113703
m13.14.15.16,0.5190851
m14.15.16.17,-0.122073635
m15.16.17.18,-0.8322197
m16.17.18.19,0.15167268
m17.18.19.20,-0.24510857
m18.19.20.21,-0.39285117
m19.20.21.22,0.405331
m20.21.22.23,-0.20351906
m21.22.23.24,-0.2689962
m22.23.24.25,0.24539681
m23.24.25.26,-0.15485321
m24.25.26.27,0.23165214
m25.26.27.28,0.38043466
m26.27.28.29,-0.1013062
m27.28.29.30,-0.37425435
m28.29.30.31,-0.30612278
m29.30.31.32,0.09007994
m30.31.32.33,0.42492998
m31.32.33.34,0.056565963
m32.33.34.35,-0.36073655
m33.34.35.36,0.31968278
m34.35.36.37,-0.3482628
m35.36.37.38,-0.4123947
m36.37.38.39,0.110427104
m37.38.39.40,-0.11392731
m38.39.40.41,-0.25777462
m39.40.41.42,-0.35910264
m40.41.42.43,0.097808905
m41.42.43.44,0.0357529
m42.43.44.45,0.13952851
m1.2.3.4.5,-0.30917603
m2.3.4.5.6,0.06482742
m3.4.5.6.7,-0.33025742
m4.5.6.7.8,0.5428559
m5.6.7.8.9,0.41806668
m6.7.8.9.10,0.6328148
m7.8.9.10.11,-0.039300688
m8.9.10.11.12,-0.56982255
m9.10.11.12.13,0.13681251
m10.11.12.13.14,0.003870912
m11.12.13.14.15,0.24596933
m12.13.14.15.16,-0.285198
m13.14.15.16.17,0.4918464
m14.15.16.17.18,0.508732
m15.16.17.18.19,0.041758977
m16.17.18.19.20,-0.06534404
m17.18.19.20.21,-0.06352872
m18.19.20.21.22,-0.116918184
m19.20.21.22.23,0.6617285
m20.21.22.23.24,-0.6819309
m21.22.23.24.25,-0.683164
m22.23.24.25.26,0.4944173
m23.24.25.26.27,-0.37008712
m24.25.26.27.28,-0.21896125
m25.26.27.28.29,-0.5567171
m26.27.28.29.30,-0.77409333
m27.28.29.30.31,-0.04190588
m28.29.30.31.32,-0.10430507
m29.30.31.32.33,0.34367615
m30.31.32.33.34,-0.21823786
m31.32.33.34.35,-0.11836934
m32.33.34.35.36,0.5288786
m33.34.35.36.37,0.34740537
m34.35.36.37.38,0.35245934
