term,value
m1,-0.026497055
m2,0.0076452363
m3,-0.6352279
m4,-0.8231178
m5,-0.089097165
m6,-0.32561606
m7,0.0010271296
m8,0.022270702
m9,0.038474023
m10,-0.19444327
m11,0.046062306
m12,-0.015486062
m13,-0.0031224675
m14,0.032103207
m15,-0.16592921
m16,0.039931342
m17,-0.037490085
m18,-0.033790335
m19,-0.0123181045
m20,0.0634307
m1.2,0.11113695
m2.3,0.034263186
m3.4,0.5954486
m4.5,-0.08859513
m5.6,0.2101757
m6.7,0.23822697
m7.8,-0.5635586
m8.9,0.102060355
m9.10,0.16570887
m10.11,0.1879702
m11.12,-0.15404418
m12.13,-0.07638296
m13.14,-0.038705528
m14.15,0.14252602
m15.16,0.14304253
m16.17,-0.11551958
m17.18,0.14090043
m18.19,-0.1506346
m19.20,-0.061926395
m1.2.3,-0.46672976
m2.3.4,0.119546905
m3.4.5,0.19275922
m4.5.6,0.4419328
m5.6.7,0.14242905
m6.7.8,0.6775515
m7.8.9,0.8438512
m8.9.10,-0.0769376
m9.10.11,-0.5495454
m10.11.12,-0.03178039
m11.12.13,0.030762985
m12.13.14,0.13098261
m13.14.15,0.14486204
m14.15.16,-0.1670824
m15.16.17,-2.124725
m16.17.18,0.0584317
m17.18.19,0.35153446
m18.19.20,0.2865872
m1.2.3.4,0.32037723
m2.3.4.5,-5.6659317
m3.4.5.6,-0.43833745
m4.5.6.7,-0.23952761
m5.6.7.8,0.40529498
m6.7.8.9,-1.1678027
m7.8.9.10,-0.068940036
m8.9.10.11,0.13448837
m9.10.11.12,0.49967638
m10.11.12.13,-0.22733073
m11.12.13.14,0.07733106
m12.13.14.15,1.3521382
m13.14.15.16,-0.4398378
m14.15.16.17,2.3540878
m15.16.17.18,1.9713476
m16.17.18.19,-0.14710806
m17.18.19.20,-0.39184394
m1.2.3.4.5,5.5229115
m2.3.4.5.6,5.6454387
m3.4.5.6.7,0.5102762
m4.5.6.7.8,-3.931323
m5.6.7.8.9,1.3379462
m6.7.8.9.10,-0.07077137
m7.8.9.10.11,-0.12588033
m8.9.10.11.12,-0.19620314
m9.10.11.12.13,0.005365826
m10.11.12.13.14,-0.092747584
m11.12.13.14.15,-1.5621791
m12.13.14.15.16,-4.1063466
m13.14.15.16.17,0.2336503
m14.15.16.17.18,-2.4194417
m15.16.17.18.19,1.1392152
m16.17.18.19.20,0.05702036
m1.2.3.4.5.6,-5.5192647
m2.3.4.5.6.7,-0.61421406
m3.4.5.6.7.8,-0.10703667
m4.5.6.7.8.9,1.7919317
m5.6.7.8.9.10,4.1336927
m6.7.8.9.10.11,-8.60435
m7.8.9.10.11.12,0.1369827
m8.9.10.11.12.13,0.20579815
m9.10.11.12.13.14,-0.43172082
m10.11.12.13.14.15,-1.4867443
m11.12.13.14.15.16,4.2855625
m12.13.14.15.16.17,-0.7955458
m13.14.15.16.17.18,0.20918939
m14.15.16.17.18.19,-1.0468415
m15.16.17.18.19.20,-0.81845295
m1.2.3.4.5.6.7,0.037251115
m2.3.4.5.6.7.8,3.495213
m3.4.5.6.7.8.9,-3.5365105
m4.5.6.7.8.9.10,-2.962141
m5.6.7.8.9.10.11,3.0938811
m6.7.8.9.10.11.12,3.843549
m7.8.9.10.11.12.13,-0.4127721
m8.9.10.11.12.13.14,5.427753
m9.10.11.12.13.14.15,1.9871802
m10.11.12.13.14.15.16,5.000609
m11.12.13.14.15.16.17,0.7877217
m12.13.14.15.16.17.18,3.614844
m13.14.15.16.17.18.19,1.1281006
m14.15.16.17.18.19.20,0.92393875
m1.2.3.4.5.6.7.8,0.09328557
m2.3.4.5.6.7.8.9,3.7938635
m3.4.5.6.7.8.9.10,2.5502126
m4.5.6.7.8.9.10.11,7.345111
m5.6.7.8.9.10.11.12,-3.9474795
m6.7.8.9.10.11.12.13,2.3144944
m7.8.9.10.11.12.13.14,-1.6791459
m8.9.10.11.12.13.14.15,-5.5954595
m9.10.11.12.13.14.15.16,-4.733645
m10.11.12.13.14.15.16.17,-0.198581
m11.12.13.14.15.16.17.18,-3.5940094
m12.13.14.15.16.17.18.19,-3.4252994
m13.14.15.16.17.18.19.20,-1.2216754
m1.2.3.4.5.6.7.8.9,-3.3185027
m2.3.4.5.6.7.8.9.10,-6.5562477
m3.4.5.6.7.8.9.10.11,-2.9106483
m4.5.6.7.8.9.10.11.12,-2.650832
m5.6.7.8.9.10.11.12.13,-0.08137657
m6.7.8.9.10.11.12.13.14,-0.36458355
m7.8.9.10.11.12.13.14.15,-0.85407627
m8.9.10.11.12.13.14.15.16,0.07262254
m9.10.11.12.13.14.15.16.17,0.03602192
m10.11.12.13.14.15.16.17.18,0.8263859
m11.12.13.14.15.16.17.18.19,2.1543353
m12.13.14.15.16.17.18.19.20,3.0682912
m1.2.3.4.5.6.7.8.9.10,3.0348763
m2.3.4.5.6.7.8.9.10.11,0.8871767
m3.4.5.6.7.8.9.10.11.12,2.6735492
m4.5.6.7.8.9.10.11.12.13,-1.8877323
m5.6.7.8.9.10.11.12.13.14,-2.4591365
m6.7.8.9.10.11.12.13.14.15,6.004576
m7.8.9.10.11.12.13.14.15.16,4.8191876
m8.9.10.11.12.13.14.15.16.17,-4.0194697
m9.10.11.12.13.14.15.16.17.18,-2.8421032
m10.11.12.13.14.15.16.17.18.19,-2.2568645
m11.12.13.14.15.16.17.18.19.20,-1.9055203
m1.2.3.4.5.6.7.8.9.10.11,0.48966074
m2.3.4.5.6.7.8.9.10.11.12,3.1196897
m3.4.5.6.7.8.9.10.11.12.13,6.154942
m4.5.6.7.8.9.10.11.12.13.14,-5.040891
m5.6.7.8.9.10.11.12.13.14.15,1.535251
m6.7.8.9.10.11.12.13.14.15.16,10.934524
m7.8.9.10.11.12.13.14.15.16.17,-1.0739919
m8.9.10.11.12.13.14.15.16.17.18,2.5012577
m9.10.11.12.13.14.15.16.17.18.19,-3.1813912
m10.11.12.13.14.15.16.17.18.19.20,-1.5686929
m1.2.3.4.5.6.7.8.9.10.11.12,-3.3404446
m2.3.4.5.6.7.8.9.10.11.12.13,-7.967159
m3.4.5.6.7.8.9.10.11.12.13.14,-0.3493113
m4.5.6.7.8.9.10.11.12.13.14.15,4.7009473
m5.6.7.8.9.10.11.12.13.14.15.16,-8.240565
m6.7.8.9.10.11.12.13.14.15.16.17,-8.189044
m7.8.9.10.11.12.13.14.15.16.17.18,-8.001549
m8.9.10.11.12.13.14.15.16.17.18.19,2.6678486
m9.10.11.12.13.14.15.16.17.18.19.20,8.994949
m1.2.3.4.5.6.7.8.9.10.11.12.13,1.8034494
m2.3.4.5.6.7.8.9.10.11.12.13.14,-1.3597631
m3.4.5.6.7.8.9.10.11.12.13.14.15,-1.0955182
m4.5.6.7.8.9.10.11.12.13.14.15.16,-1.7081771
m5.6.7.8.9.10.11.12.13.14.15.16.17,1.5925869
m6.7.8.9.10.11.12.13.14.15.16.17.18,1.0132967
m7.8.9.10.11.12.13.14.15.16.17.18.19,5.951857
m8.9.10.11.12.13.14.15.16.17.18.19.20,-1.1331496
m1.2.3.4.5.6.7.8.9.10.11.12.13.14,6.2503233
m2.3.4.5.6.7.8.9.10.11.12.13.14.15,-0.1810693
m3.4.5.6.7.8.9.10.11.12.13.14.15.16,4.368697
m4.5.6.7.8.9.10.11.12.13.14.15.16.17,4.0879264
m5.6.7.8.9.10.11.12.13.14.15.16.17.18,6.5842257
m6.7.8.9.10.11.12.13.14.15.16.17.18.19,0.51333004
m7.8.9.10.11.12.13.14.15.16.17.18.19.20,1.0258408
m1.2.3.4.5.6.7.8.9.10.11.12.13.14.15,-4.8904333
m2.3.4.5.6.7.8.9.10.11.12.13.14.15.16,-11.052617
m3.4.5.6.7.8.9.10.11.12.13.14.15.16.17,-1.3925959
m4.5.6.7.8.9.10.11.12.13.14.15.16.17.18,-1.3246362
m5.6.7.8.9.10.11.12.13.14.15.16.17.18.19,-8.683553
m6.7.8.9.10.11.12.13.14.15.16.17.18.19.20,-6.936896
