term,value
m1,-0.017676597
m2,-0.20474948
m3,0.07626082
m4,0.04063157
m5,-0.40443105
m6,-0.69318616
m7,-0.012272457
m8,0.01658213
m9,0.04907173
m1.2,0.124469735
m2.3,-0.101495415
m3.4,-0.14737432
m4.5,0.005399257
m5.6,0.38683006
m6.7,0.020029783
m7.8,-0.32273936
m8.9,-0.038416218
m1.2.3,-0.009135209
m2.3.4,0.09683887
m3.4.5,0.08319524
m4.5.6,-0.039592315
m5.6.7,0.00012762472
m6.7.8,0.3361588
m7.8.9,-0.08174467
m1.2.3.4,-0.03505282
m2.3.4.5,-0.058302265
m3.4.5.6,-0.061670594
m4.5.6.7,0.034079768
m5.6.7.8,0.03738785
m6.7.8.9,0.124929845
m1.2.3.4.5,-0.07529974
m2.3.4.5.6,0.27055767
m3.4.5.6.7,-0.06457874
m4.5.6.7.8,-0.03466187
m5.6.7.8.9,-0.0707671
m1.2.3.4.5.6,0.0040983595
m2.3.4.5.6.7,-0.0119105205
m3.4.5.6.7.8,0.02515461
m4.5.6.7.8.9,-0.009800002
m1.2.3.4.5.6.7,0.033122577
m2.3.4.5.6.7.8,-0.008833962
m3.4.5.6.7.8.9,0.017823998
m1.2.3.4.5.6.7.8,-0.024513144
m2.3.4.5.6.7.8.9,0.008908913
m1.2.3.4.5.6.7.8.9,-3.463775e-05
